file,cluster,n_person,n_omega,status
cap_000931,509,0,9,todo
cap_000932,510,0,8,todo
cap_000933,511,0,10,todo
cap_000934,511,0,8,todo
cap_000935,512,0,7,todo
cap_000936,512,0,7,todo
cap_000937,513,0,8,todo
cap_000938,513,0,9,todo
cap_000939,513,0,8,todo
cap_000940,514,0,8,todo
cap_000941,514,0,10,todo
cap_000942,514,0,10,todo
cap_000943,514,0,9,todo
cap_000944,515,0,10,todo
cap_000945,515,0,9,todo
cap_000946,515,0,9,todo
cap_000947,515,0,9,todo
cap_000948,516,0,8,todo
cap_000949,516,0,9,todo
cap_000950,516,0,7,todo
cap_000951,516,0,7,todo
cap_000952,516,0,6,todo
cap_000953,517,0,6,todo
cap_000954,517,0,7,todo
cap_000955,517,0,6,todo
cap_000956,518,0,6,todo
cap_000957,518,0,9,todo
cap_000958,518,0,7,todo
cap_000959,519,0,8,todo
cap_000960,519,0,7,todo
cap_000961,519,0,7,todo
cap_000962,519,0,5,todo
cap_000963,519,0,7,todo
cap_000964,520,0,7,todo
cap_000965,520,0,9,todo
cap_000966,520,0,9,todo
cap_000967,520,0,9,todo
cap_000968,520,0,11,todo
cap_000969,521,0,10,todo
cap_000970,521,0,10,todo
cap_000971,521,0,10,todo
cap_000972,522,0,10,todo
cap_000973,522,0,10,todo
cap_000974,522,0,10,todo
cap_000975,522,0,8,todo
cap_000976,522,0,8,todo
cap_000977,523,0,8,todo
