file,capture,orig_file
cap_000635,capture_20260911_150401,cap_000635
cap_000636,capture_20260911_150401,cap_000636
cap_000637,capture_20260911_150401,cap_000637
cap_000638,capture_20260911_150401,cap_000638
cap_000639,capture_20260911_150401,cap_000639
cap_000640,capture_20260911_150401,cap_000640
cap_000641,capture_20260911_150401,cap_000641
cap_000642,capture_20260911_150401,cap_000642
cap_000643,capture_20260911_150401,cap_000643
cap_000644,capture_20260911_150401,cap_000644
cap_000645,capture_20260911_150401,cap_000645
cap_000646,capture_20260911_150401,cap_000646
cap_000647,capture_20260911_150401,cap_000647
cap_000648,capture_20260911_150401,cap_000648
cap_000649,capture_20260911_150401,cap_000649
cap_000650,capture_20260911_150401,cap_000650
cap_000651,capture_20260911_150401,cap_000651
cap_000652,capture_20260911_150401,cap_000652
cap_000653,capture_20260911_150401,cap_000653
cap_000654,capture_20260911_150401,cap_000654
cap_000655,capture_20260911_150401,cap_000655
cap_000656,capture_20260911_150401,cap_000656
cap_000657,capture_20260911_150401,cap_000657
cap_000658,capture_20260911_150401,cap_000658
cap_000659,capture_20260911_150401,cap_000659
cap_000660,capture_20260911_150401,cap_000660
cap_000661,capture_20260911_150401,cap_000661
cap_000662,capture_20260911_150401,cap_000662
cap_000663,capture_20260911_150401,cap_000663
cap_000664,capture_20260911_150401,cap_000664
cap_000665,capture_20260911_150401,cap_000665
cap_000666,capture_20260911_150401,cap_000666
cap_000667,capture_20260911_150401,cap_000667
cap_000668,capture_20260911_150401,cap_000668
cap_000669,capture_20260911_150401,cap_000669
cap_000670,capture_20260911_150401,cap_000670
cap_000671,capture_20260911_150401,cap_000671
cap_000672,capture_20260911_150401,cap_000672
cap_000673,capture_20260911_150401,cap_000673
cap_000674,capture_20260911_150401,cap_000674
cap_000675,capture_20260911_150401,cap_000675
cap_000676,capture_20260911_150401,cap_000676
cap_000677,capture_20260911_150401,cap_000677
cap_000678,capture_20260911_150401,cap_000678
cap_000679,capture_20260911_150401,cap_000679
cap_000680,capture_20260911_150401,cap_000680
cap_000681,capture_20260911_150401,cap_000681
cap_000682,capture_20260911_150401,cap_000682
cap_000683,capture_20260911_150401,cap_000683
cap_000684,capture_20260911_150401,cap_000684
cap_000685,capture_20260911_150401,cap_000685
cap_000686,capture_20260911_150401,cap_000686
cap_000687,capture_20260911_150401,cap_000687
cap_000688,capture_20260911_150401,cap_000688
cap_000689,capture_20260911_150401,cap_000689
cap_000690,capture_20260911_150401,cap_000690
cap_000691,capture_20260911_150401,cap_000691
cap_000692,capture_20260911_150401,cap_000692
cap_000693,capture_20260911_150401,cap_000693
cap_000694,capture_20260911_150401,cap_000694
cap_000695,capture_20260911_150401,cap_000695
cap_000696,capture_20260911_150401,cap_000696
cap_000697,capture_20260911_150401,cap_000697
cap_000698,capture_20260911_150401,cap_000698
cap_000699,capture_20260911_150401,cap_000699
cap_000700,capture_20260911_150401,cap_000700
cap_000701,capture_20260911_150401,cap_000701
cap_000702,capture_20260911_150401,cap_000702
cap_000703,capture_20260911_150401,cap_000703
cap_000704,capture_20260911_150401,cap_000704
cap_000705,capture_20260911_150401,cap_000705
cap_000706,capture_20260911_150401,cap_000706
cap_000707,capture_20260911_150401,cap_000707
cap_000708,capture_20260911_150401,cap_000708
cap_000709,capture_20260911_150401,cap_000709
cap_000710,capture_20260911_150401,cap_000710
cap_000711,capture_20260911_150401,cap_000711
cap_000712,capture_20260911_150401,cap_000712
cap_000713,capture_20260911_150401,cap_000713
cap_000714,capture_20260911_150401,cap_000714
cap_000715,capture_20260911_150401,cap_000715
cap_000716,capture_20260911_150401,cap_000716
cap_000717,capture_20260911_150401,cap_000717
cap_000718,capture_20260911_150401,cap_000718
cap_000719,capture_20260911_150401,cap_000719
cap_000720,capture_20260911_150401,cap_000720
cap_000721,capture_20260911_150401,cap_000721
cap_000722,capture_20260911_150401,cap_000722
cap_000723,capture_20260911_150401,cap_000723
cap_000724,capture_20260911_150401,cap_000724
cap_000725,capture_20260911_150401,cap_000725
cap_000726,capture_20260911_150401,cap_000726
cap_000727,capture_20260911_150401,cap_000727
cap_000728,capture_20260911_150401,cap_000728
cap_000729,capture_20260911_150401,cap_000729
cap_000730,capture_20260911_150401,cap_000730
cap_000731,capture_20260911_150401,cap_000731
cap_000732,capture_20260911_150401,cap_000732
cap_000733,capture_20260911_150401,cap_000733
cap_000734,capture_20260911_150401,cap_000734
cap_000735,capture_20260911_150401,cap_000735
cap_000736,capture_20260911_150401,cap_000736
cap_000737,capture_20260911_150401,cap_000737
cap_000738,capture_20260911_150401,cap_000738
cap_000739,capture_20260911_150401,cap_000739
cap_000740,capture_20260911_150401,cap_000740
cap_000741,capture_20260911_150401,cap_000741
cap_000742,capture_20260911_150401,cap_000742
cap_000743,capture_20260911_150401,cap_000743
cap_000744,capture_20260911_150401,cap_000744
cap_000745,capture_20260911_150401,cap_000745
cap_000746,capture_20260911_150401,cap_000746
cap_000747,capture_20260911_150401,cap_000747
cap_000748,capture_20260911_150401,cap_000748
cap_000749,capture_20260911_150401,cap_000749
cap_000750,capture_20260911_150401,cap_000750
cap_000751,capture_20260911_150401,cap_000751
cap_000752,capture_20260911_150401,cap_000752
cap_000753,capture_20260911_150401,cap_000753
cap_000754,capture_20260911_150401,cap_000754
cap_000755,capture_20260911_150401,cap_000755
cap_000756,capture_20260911_150401,cap_000756
cap_000757,capture_20260911_150401,cap_000757
cap_000758,capture_20260911_150401,cap_000758
cap_000759,capture_20260911_150401,cap_000759
cap_000760,capture_20260911_150401,cap_000760
cap_000761,capture_20260911_150401,cap_000761
cap_000762,capture_20260911_150401,cap_000762
cap_000763,capture_20260911_150401,cap_000763
cap_000764,capture_20260911_150401,cap_000764
cap_000765,capture_20260911_150401,cap_000765
cap_000766,capture_20260911_150401,cap_000766
cap_000767,capture_20260911_150401,cap_000767
cap_000768,capture_20260911_150401,cap_000768
cap_000769,capture_20260911_150401,cap_000769
cap_000770,capture_20260911_150401,cap_000770
cap_000771,capture_20260911_150401,cap_000771
cap_000772,capture_20260911_150401,cap_000772
cap_000773,capture_20260911_150401,cap_000773
cap_000774,capture_20260911_150401,cap_000774
cap_000775,capture_20260911_150401,cap_000775
cap_000776,capture_20260911_150401,cap_000776
cap_000777,capture_20260911_150401,cap_000777
cap_000778,capture_20260911_150401,cap_000778
cap_000779,capture_20260911_150401,cap_000779
cap_000780,capture_20260911_150401,cap_000780
cap_000781,capture_20260911_150401,cap_000781
cap_000782,capture_20260911_150401,cap_000782
cap_000783,capture_20260911_150401,cap_000783
cap_000784,capture_20260911_150401,cap_000784
cap_000785,capture_20260911_150401,cap_000785
cap_000786,capture_20260911_150401,cap_000786
cap_000787,capture_20260911_150401,cap_000787
cap_000788,capture_20260911_150401,cap_000788
cap_000789,capture_20260911_150401,cap_000789
cap_000790,capture_20260911_150401,cap_000790
cap_000791,capture_20260911_150401,cap_000791
cap_000792,capture_20260911_150401,cap_000792
cap_000793,capture_20260911_150401,cap_000793
cap_000794,capture_20260911_150401,cap_000794
cap_000795,capture_20260911_150401,cap_000795
cap_000796,capture_20260911_150401,cap_000796
cap_000797,capture_20260911_150401,cap_000797
cap_000798,capture_20260911_150401,cap_000798
cap_000799,capture_20260911_150401,cap_000799
cap_000800,capture_20260911_150401,cap_000800
cap_000801,capture_20260911_150401,cap_000801
cap_000802,capture_20260911_150401,cap_000802
cap_000803,capture_20260911_150401,cap_000803
cap_000804,capture_20260911_150401,cap_000804
cap_000805,capture_20260911_150401,cap_000805
cap_000806,capture_20260911_150401,cap_000806
cap_000807,capture_20260911_150401,cap_000807
cap_000808,capture_20260911_150401,cap_000808
cap_000809,capture_20260911_150401,cap_000809
cap_000810,capture_20260911_150401,cap_000810
cap_000811,capture_20260911_150401,cap_000811
cap_000812,capture_20260911_150401,cap_000812
cap_000813,capture_20260911_150401,cap_000813
cap_000814,capture_20260911_150401,cap_000814
cap_000815,capture_20260911_150401,cap_000815
cap_000816,capture_20260911_150401,cap_000816
cap_000817,capture_20260911_150401,cap_000817
cap_000818,capture_20260911_150401,cap_000818
cap_000819,capture_20260911_150401,cap_000819
cap_000820,capture_20260911_150401,cap_000820
cap_000821,capture_20260911_150401,cap_000821
cap_000822,capture_20260911_150401,cap_000822
cap_000823,capture_20260911_150401,cap_000823
cap_000824,capture_20260911_150401,cap_000824
cap_000825,capture_20260911_150401,cap_000825
cap_000826,capture_20260911_150401,cap_000826
cap_000827,capture_20260911_150401,cap_000827
cap_000828,capture_20260911_150401,cap_000828
cap_000829,capture_20260911_150401,cap_000829
cap_000830,capture_20260911_150401,cap_000830
cap_000831,capture_20260911_150401,cap_000831
cap_000832,capture_20260911_150401,cap_000832
cap_000833,capture_20260911_150401,cap_000833
cap_000834,capture_20260911_150401,cap_000834
cap_000835,capture_20260911_150401,cap_000835
cap_000836,capture_20260911_150401,cap_000836
cap_000837,capture_20260911_150401,cap_000837
cap_000838,capture_20260911_150401,cap_000838
cap_000839,capture_20260911_150401,cap_000839
cap_000840,capture_20260911_150401,cap_000840
cap_000841,capture_20260911_150401,cap_000841
cap_000842,capture_20260911_150401,cap_000842
cap_000843,capture_20260911_150401,cap_000843
cap_000844,capture_20260911_150401,cap_000844
cap_000845,capture_20260911_150401,cap_000845
cap_000846,capture_20260911_150401,cap_000846
cap_000847,capture_20260911_150401,cap_000847
cap_000848,capture_20260911_150401,cap_000848
cap_000849,capture_20260911_150401,cap_000849
cap_000850,capture_20260911_150401,cap_000850
cap_000851,capture_20260911_150401,cap_000851
cap_000852,capture_20260911_150401,cap_000852
cap_000853,capture_20260911_150401,cap_000853
cap_000854,capture_20260911_150401,cap_000854
cap_000855,capture_20260911_150401,cap_000855
cap_000856,capture_20260911_150401,cap_000856
cap_000857,capture_20260911_150401,cap_000857
cap_000858,capture_20260911_150401,cap_000858
cap_000859,capture_20260911_150401,cap_000859
cap_000860,capture_20260911_150401,cap_000860
cap_000861,capture_20260911_150401,cap_000861
cap_000862,capture_20260911_150401,cap_000862
cap_000863,capture_20260911_150401,cap_000863
cap_000864,capture_20260911_150401,cap_000864
cap_000865,capture_20260911_150401,cap_000865
cap_000866,capture_20260911_150401,cap_000866
cap_000867,capture_20260911_150401,cap_000867
cap_000868,capture_20260911_150401,cap_000868
cap_000869,capture_20260911_150401,cap_000869
cap_000870,capture_20260911_150401,cap_000870
cap_000871,capture_20260911_150401,cap_000871
cap_000872,capture_20260911_150401,cap_000872
cap_000873,capture_20260911_150401,cap_000873
cap_000874,capture_20260911_150401,cap_000874
cap_000875,capture_20260911_150401,cap_000875
cap_000876,capture_20260911_150401,cap_000876
cap_000877,capture_20260911_150401,cap_000877
cap_000878,capture_20260911_150401,cap_000878
cap_000879,capture_20260911_150401,cap_000879
cap_000880,capture_20260911_150401,cap_000880
cap_000881,capture_20260911_150401,cap_000881
cap_000882,capture_20260911_150401,cap_000882
cap_000883,capture_20260911_150401,cap_000883
cap_000884,capture_20260911_150401,cap_000884
cap_000885,capture_20260911_150401,cap_000885
cap_000886,capture_20260911_150401,cap_000886
cap_000887,capture_20260911_150401,cap_000887
cap_000888,capture_20260911_150401,cap_000888
cap_000889,capture_20260911_150401,cap_000889
cap_000890,capture_20260911_150401,cap_000890
cap_000891,capture_20260911_150401,cap_000891
cap_000892,capture_20260911_150401,cap_000892
cap_000893,capture_20260911_150401,cap_000893
cap_000894,capture_20260911_150401,cap_000894
cap_000895,capture_20260911_150401,cap_000895
cap_000896,capture_20260911_150401,cap_000896
cap_000897,capture_20260911_150401,cap_000897
cap_000898,capture_20260911_150401,cap_000898
cap_000899,capture_20260911_150401,cap_000899
cap_000900,capture_20260911_150401,cap_000900
cap_000901,capture_20260911_150401,cap_000901
cap_000902,capture_20260911_150401,cap_000902
cap_000903,capture_20260911_150401,cap_000903
cap_000904,capture_20260911_150401,cap_000904
cap_000905,capture_20260911_150401,cap_000905
cap_000906,capture_20260911_150401,cap_000906
cap_000907,capture_20260911_150401,cap_000907
cap_000908,capture_20260911_150401,cap_000908
cap_000909,capture_20260911_150401,cap_000909
cap_000910,capture_20260911_150401,cap_000910
cap_000911,capture_20260911_150401,cap_000911
cap_000912,capture_20260911_150401,cap_000912
cap_000913,capture_20260911_150401,cap_000913
cap_000914,capture_20260911_150401,cap_000914
cap_000915,capture_20260911_150401,cap_000915
cap_000916,capture_20260911_150401,cap_000916
cap_000917,capture_20260911_150401,cap_000917
cap_000918,capture_20260911_150401,cap_000918
cap_000919,capture_20260911_150401,cap_000919
cap_000920,capture_20260911_150401,cap_000920
cap_000921,capture_20260911_150401,cap_000921
cap_000922,capture_20260911_150401,cap_000922
cap_000923,capture_20260911_150401,cap_000923
cap_000924,capture_20260911_150401,cap_000924
cap_000925,capture_20260911_150401,cap_000925
cap_000926,capture_20260911_150401,cap_000926
cap_000927,capture_20260911_150401,cap_000927
cap_000928,capture_20260911_150401,cap_000928
cap_000929,capture_20260911_150401,cap_000929
cap_000930,capture_20260911_150401,cap_000930
cap_000931,capture_20260911_150401,cap_000931
cap_000932,capture_20260911_150401,cap_000932
cap_000933,capture_20260911_150401,cap_000933
cap_000934,capture_20260911_150401,cap_000934
cap_000935,capture_20260911_150401,cap_000935
cap_000936,capture_20260911_150401,cap_000936
cap_000937,capture_20260911_150401,cap_000937
cap_000938,capture_20260911_150401,cap_000938
cap_000939,capture_20260911_150401,cap_000939
cap_000940,capture_20260911_150401,cap_000940
cap_000941,capture_20260911_150401,cap_000941
cap_000942,capture_20260911_150401,cap_000942
cap_000943,capture_20260911_150401,cap_000943
cap_000944,capture_20260911_150401,cap_000944
cap_000945,capture_20260911_150401,cap_000945
cap_000946,capture_20260911_150401,cap_000946
cap_000947,capture_20260911_150401,cap_000947
cap_000948,capture_20260911_150401,cap_000948
cap_000949,capture_20260911_150401,cap_000949
cap_000950,capture_20260911_150401,cap_000950
cap_000951,capture_20260911_150401,cap_000951
cap_000952,capture_20260911_150401,cap_000952
cap_000953,capture_20260911_150401,cap_000953
cap_000954,capture_20260911_150401,cap_000954
cap_000955,capture_20260911_150401,cap_000955
cap_000956,capture_20260911_150401,cap_000956
cap_000957,capture_20260911_150401,cap_000957
cap_000958,capture_20260911_150401,cap_000958
cap_000959,capture_20260911_150401,cap_000959
cap_000960,capture_20260911_150401,cap_000960
cap_000961,capture_20260911_150401,cap_000961
cap_000962,capture_20260911_150401,cap_000962
cap_000963,capture_20260911_150401,cap_000963
cap_000964,capture_20260911_150401,cap_000964
cap_000965,capture_20260911_150401,cap_000965
cap_000966,capture_20260911_150401,cap_000966
cap_000967,capture_20260911_150401,cap_000967
cap_000968,capture_20260911_150401,cap_000968
cap_000969,capture_20260911_150401,cap_000969
cap_000970,capture_20260911_150401,cap_000970
cap_000971,capture_20260911_150401,cap_000971
cap_000972,capture_20260911_150401,cap_000972
cap_000973,capture_20260911_150401,cap_000973
cap_000974,capture_20260911_150401,cap_000974
cap_000975,capture_20260911_150401,cap_000975
cap_000976,capture_20260911_150401,cap_000976
cap_000977,capture_20260911_150401,cap_000977
