file,cluster,n_person,n_omega,status
cap_000931,627,0,2,todo
cap_000932,628,0,4,todo
cap_000933,628,0,4,todo
cap_000934,628,0,4,todo
cap_000935,628,0,4,todo
cap_000936,628,0,3,todo
cap_000937,629,0,3,todo
cap_000938,629,0,3,todo
cap_000939,630,0,3,todo
cap_000940,631,0,3,todo
cap_000941,631,0,3,todo
cap_000942,632,0,3,todo
cap_000943,633,0,3,todo
cap_000944,634,0,3,todo
cap_000945,635,0,3,todo
cap_000946,636,0,3,todo
cap_000947,637,0,2,todo
cap_000948,638,0,1,todo
cap_000949,639,0,1,todo
cap_000950,639,0,1,todo
cap_000951,640,0,2,todo
cap_000952,640,0,4,todo
cap_000953,641,0,1,todo
cap_000954,641,0,1,todo
cap_000955,641,0,1,todo
cap_000956,642,0,1,todo
cap_000957,643,0,4,todo
cap_000958,644,0,3,todo
cap_000959,644,0,4,todo
cap_000960,645,0,3,todo
cap_000961,646,0,4,todo
cap_000962,646,0,3,todo
cap_000963,647,0,3,todo
cap_000964,648,0,3,todo
cap_000965,648,0,4,todo
cap_000966,649,0,4,todo
cap_000967,649,0,5,todo
cap_000968,649,0,5,todo
cap_000969,650,0,5,todo
cap_000970,650,0,4,todo
cap_000971,650,0,4,todo
cap_000972,650,0,4,todo
cap_000973,651,0,4,todo
cap_000974,652,0,3,todo
cap_000975,653,0,3,todo
cap_000976,654,0,4,todo
cap_000977,655,0,4,todo
cap_000978,656,0,3,todo
cap_000979,656,0,4,todo
cap_000980,657,0,3,todo
cap_000981,657,0,3,todo
cap_000982,658,0,3,todo
cap_000983,659,0,4,todo
cap_000984,660,0,3,todo
cap_000985,661,0,4,todo
cap_000986,662,0,3,todo
cap_000987,662,0,3,todo
cap_000988,663,0,3,todo
cap_000989,664,0,3,todo
cap_000990,665,0,3,todo
cap_000991,665,0,3,todo
cap_000992,666,0,4,todo
cap_000993,667,0,4,todo
cap_000994,668,0,3,todo
cap_000995,669,0,4,todo
cap_000996,670,0,3,todo
cap_000997,671,0,3,todo
cap_000998,671,0,3,todo
cap_000999,672,0,4,todo
cap_001000,672,0,3,todo
cap_001001,673,0,3,todo
cap_001002,673,0,3,todo
cap_001003,674,0,3,todo
cap_001004,674,0,3,todo
cap_001005,675,0,3,todo
cap_001006,675,0,3,todo
cap_001007,676,0,3,todo
cap_001008,677,0,4,todo
cap_001009,677,0,4,todo
cap_001010,678,0,4,todo
cap_001011,678,0,3,todo
cap_001012,678,0,3,todo
cap_001013,678,0,3,todo
cap_001014,678,0,3,todo
cap_001015,679,0,3,todo
cap_001016,679,0,3,todo
cap_001017,680,0,4,todo
cap_001018,681,0,2,todo
cap_001019,682,0,3,todo
cap_001020,683,0,2,todo
cap_001021,684,0,3,todo
cap_001022,685,0,3,todo
cap_001023,685,0,3,todo
cap_001024,686,0,3,todo
cap_001025,686,0,3,todo
cap_001026,686,0,3,todo
cap_001027,687,0,3,todo
cap_001028,687,0,3,todo
cap_001029,687,0,3,todo
cap_001030,688,0,3,todo
cap_001031,688,0,2,todo
cap_001032,688,0,3,todo
cap_001033,689,0,3,todo
cap_001034,690,0,3,todo
cap_001035,690,0,3,todo
cap_001036,690,0,2,todo
cap_001037,690,0,3,todo
cap_001038,690,0,3,todo
cap_001039,690,0,3,todo
cap_001040,690,0,2,todo
cap_001041,691,0,4,todo
cap_001042,691,0,5,todo
cap_001043,692,0,3,todo
cap_001044,692,0,4,todo
cap_001045,692,0,3,todo
cap_001046,692,0,2,todo
cap_001047,693,0,2,todo
cap_001048,693,0,2,todo
cap_001049,693,0,4,todo
cap_001050,694,0,4,todo
cap_001051,694,0,4,todo
cap_001052,694,0,4,todo
cap_001053,694,0,4,todo
cap_001054,694,0,3,todo
cap_001055,695,0,3,todo
cap_001056,695,0,2,todo
cap_001057,695,0,2,todo
cap_001058,695,0,2,todo
cap_001059,696,0,3,todo
cap_001060,696,0,3,todo
cap_001061,696,0,3,todo
cap_001062,697,0,3,todo
cap_001063,698,0,3,todo
cap_001064,698,0,3,todo
cap_001065,699,0,4,todo
cap_001066,699,0,3,todo
cap_001067,700,0,4,todo
cap_001068,700,0,3,todo
cap_001069,701,0,4,todo
cap_001070,701,0,3,todo
cap_001071,702,0,4,todo
cap_001072,702,0,3,todo
cap_001073,702,0,4,todo
cap_001074,702,0,4,todo
cap_001075,703,0,4,todo
cap_001076,703,0,4,todo
cap_001077,704,0,4,todo
cap_001078,704,0,3,todo
cap_001079,705,0,3,todo
cap_001080,705,0,3,todo
cap_001081,706,0,4,todo
cap_001082,706,0,2,todo
cap_001083,707,0,4,todo
cap_001084,708,0,3,todo
cap_001085,708,0,4,todo
cap_001086,709,0,5,todo
cap_001087,709,0,5,todo
cap_001088,710,0,5,todo
cap_001089,710,0,5,todo
cap_001090,710,0,4,todo
cap_001091,710,0,4,todo
cap_001092,710,0,4,todo
cap_001093,710,0,4,todo
cap_001094,710,0,4,todo
cap_001095,711,0,4,todo
cap_001096,711,0,4,todo
cap_001097,712,0,4,todo
cap_001098,712,0,4,todo
cap_001099,712,0,4,todo
cap_001100,713,0,4,todo
cap_001101,713,0,4,todo
cap_001102,714,0,4,todo
cap_001103,714,0,4,todo
cap_001104,714,0,4,todo
cap_001105,714,0,4,todo
cap_001106,714,0,4,todo
cap_001107,714,0,4,todo
cap_001108,714,0,4,todo
cap_001109,715,0,4,todo
cap_001110,715,0,4,todo
cap_001111,715,0,4,todo
cap_001112,716,0,4,todo
cap_001113,716,0,4,todo
cap_001114,716,0,3,todo
cap_001115,717,0,4,todo
cap_001116,717,0,3,todo
cap_001117,717,0,3,todo
cap_001118,717,0,4,todo
cap_001119,718,0,3,todo
cap_001120,718,0,4,todo
cap_001121,719,0,4,todo
cap_001122,719,0,3,todo
cap_001123,720,0,5,todo
cap_001124,720,0,3,todo
cap_001125,721,0,3,todo
cap_001126,721,0,3,todo
cap_001127,721,0,4,todo
cap_001128,721,0,3,todo
cap_001129,721,0,5,todo
cap_001130,722,0,4,todo
cap_001131,722,0,4,todo
cap_001132,722,0,4,todo
cap_001133,723,0,3,todo
cap_001134,723,0,3,todo
cap_001135,723,0,2,todo
cap_001136,724,0,3,todo
cap_001137,724,0,3,todo
cap_001138,725,0,2,todo
cap_001139,725,0,3,todo
cap_001140,725,0,2,todo
cap_001141,726,0,2,todo
cap_001142,726,0,3,todo
cap_001143,726,0,3,todo
cap_001144,727,0,3,todo
cap_001145,727,0,3,todo
cap_001146,728,0,4,todo
cap_001147,728,0,4,todo
cap_001148,729,0,4,todo
cap_001149,730,0,4,todo
cap_001150,730,0,3,todo
cap_001151,730,0,2,todo
cap_001152,730,0,2,todo
cap_001153,731,0,3,todo
cap_001154,731,0,2,todo
cap_001155,732,0,2,todo
cap_001156,732,0,3,todo
cap_001157,733,0,3,todo
cap_001158,733,0,4,todo
cap_001159,733,0,4,todo
cap_001160,734,0,4,todo
cap_001161,734,0,3,todo
cap_001162,735,0,4,todo
cap_001163,736,0,4,todo
cap_001164,737,0,4,todo
cap_001165,738,0,4,todo
cap_001166,739,0,4,todo
cap_001167,740,0,3,todo
cap_001168,741,0,4,todo
cap_001169,742,0,3,todo
cap_001170,742,0,4,todo
cap_001171,743,0,3,todo
cap_001172,744,0,6,todo
cap_001173,745,0,4,todo
cap_001174,746,0,3,todo
cap_001175,747,0,3,todo
cap_001176,748,0,3,todo
cap_001177,749,0,4,todo
cap_001178,750,0,4,todo
cap_001179,751,0,3,todo
cap_001180,752,0,4,todo
cap_001181,753,0,4,todo
cap_001182,754,0,3,todo
cap_001183,755,0,4,todo
cap_001184,756,0,4,todo
cap_001185,757,0,4,todo
cap_001186,758,0,4,todo
cap_001187,759,0,4,todo
cap_001188,760,0,3,todo
cap_001189,760,0,3,todo
cap_001190,761,0,3,todo
cap_001191,761,0,4,todo
cap_001192,762,0,3,todo
cap_001193,762,0,3,todo
cap_001194,763,0,3,todo
cap_001195,764,0,3,todo
cap_001196,764,0,3,todo
cap_001197,765,0,4,todo
cap_001198,765,0,4,todo
cap_001199,765,0,4,todo
cap_001200,765,0,3,todo
cap_001201,765,0,3,todo
cap_001202,766,0,3,todo
cap_001203,766,0,3,todo
cap_001204,767,0,4,todo
cap_001205,768,0,3,todo
cap_001206,769,0,4,todo
cap_001207,770,0,3,todo
cap_001208,771,0,2,todo
cap_001209,772,0,4,todo
cap_001210,773,0,5,todo
cap_001211,774,0,4,todo
cap_001212,775,0,3,todo
cap_001213,776,0,3,todo
cap_001214,777,0,4,todo
cap_001215,778,0,5,todo
cap_001216,779,0,5,todo
cap_001217,780,0,5,todo
cap_001218,781,0,4,todo
cap_001219,782,0,4,todo
cap_001220,783,0,3,todo
cap_001221,784,0,5,todo
cap_001222,785,0,3,todo
cap_001223,786,0,4,todo
cap_001224,787,0,4,todo
cap_001225,788,0,4,todo
cap_001226,789,0,4,todo
cap_001227,790,0,4,todo
cap_001228,791,0,4,todo
cap_001229,792,0,3,todo
cap_001230,793,0,3,todo
cap_001231,794,0,4,todo
cap_001232,795,0,4,todo
cap_001233,796,0,4,todo
cap_001234,797,0,3,todo
cap_001235,798,0,3,todo
cap_001236,799,0,4,todo
cap_001237,800,0,3,todo
cap_001238,801,0,2,todo
cap_001239,802,0,4,todo
cap_001240,803,0,3,todo
cap_001241,804,0,3,todo
cap_001242,805,0,3,todo
cap_001243,806,0,2,todo
cap_001244,807,0,3,todo
cap_001245,808,0,2,todo
cap_001246,809,0,2,todo
cap_001247,810,0,2,todo
cap_001248,811,0,2,todo
cap_001249,812,0,2,todo
cap_001250,813,0,3,todo
cap_001251,814,0,3,todo
cap_001252,815,0,2,todo
cap_001253,816,0,3,todo
cap_001254,817,0,3,todo
cap_001255,818,0,2,todo
cap_001256,819,0,4,todo
cap_001257,819,0,3,todo
cap_001258,820,0,4,todo
cap_001259,820,0,5,todo
cap_001260,821,0,3,todo
cap_001261,821,0,3,todo
cap_001262,822,0,3,todo
cap_001263,823,0,3,todo
cap_001264,824,0,3,todo
cap_001265,825,0,4,todo
cap_001266,826,0,3,todo
cap_001267,827,0,4,todo
cap_001268,828,0,3,todo
cap_001269,829,0,4,todo
cap_001270,830,0,5,todo
cap_001271,831,0,4,todo
cap_001272,831,0,3,todo
cap_001273,832,0,5,todo
cap_001274,832,0,6,todo
cap_001275,833,0,5,todo
cap_001276,833,0,6,todo
cap_001277,834,0,4,todo
cap_001278,834,0,6,todo
cap_001279,834,0,6,todo
cap_001280,835,0,4,todo
cap_001281,835,0,4,todo
cap_001282,835,0,3,todo
cap_001283,836,0,4,todo
cap_001284,837,0,4,todo
cap_001285,837,0,3,todo
cap_001286,838,0,3,todo
cap_001287,838,0,3,todo
cap_001288,838,0,4,todo
cap_001289,838,0,5,todo
cap_001290,839,0,4,todo
cap_001291,839,0,4,todo
cap_001292,840,0,4,todo
cap_001293,840,0,4,todo
cap_001294,841,0,4,todo
cap_001295,841,0,5,todo
cap_001296,841,0,5,todo
cap_001297,842,0,4,todo
cap_001298,842,0,3,todo
cap_001299,842,0,3,todo
cap_001300,843,0,4,todo
cap_001301,843,0,4,todo
cap_001302,844,0,4,todo
cap_001303,844,0,3,todo
cap_001304,844,0,3,todo
cap_001305,845,0,4,todo
cap_001306,845,0,4,todo
cap_001307,846,0,5,todo
cap_001308,846,0,5,todo
cap_001309,846,0,5,todo
cap_001310,847,0,5,todo
cap_001311,847,0,4,todo
cap_001312,848,0,4,todo
cap_001313,848,0,4,todo
cap_001314,848,0,4,todo
cap_001315,848,0,4,todo
cap_001316,849,0,4,todo
cap_001317,849,0,5,todo
cap_001318,849,0,3,todo
cap_001319,850,0,4,todo
cap_001320,850,0,4,todo
cap_001321,850,0,3,todo
cap_001322,851,0,4,todo
cap_001323,851,0,4,todo
cap_001324,851,0,3,todo
cap_001325,851,0,4,todo
cap_001326,852,0,3,todo
cap_001327,852,0,3,todo
cap_001328,852,0,3,todo
cap_001329,852,0,3,todo
cap_001330,853,0,4,todo
cap_001331,853,0,4,todo
cap_001332,853,0,4,todo
cap_001333,854,0,4,todo
cap_001334,854,0,4,todo
cap_001335,854,0,4,todo
cap_001336,855,0,3,todo
cap_001337,855,0,3,todo
cap_001338,855,0,3,todo
cap_001339,855,0,3,todo
cap_001340,856,0,4,todo
cap_001341,856,0,4,todo
cap_001342,856,0,4,todo
cap_001343,857,0,3,todo
cap_001344,857,0,4,todo
cap_001345,857,0,4,todo
cap_001346,858,0,4,todo
cap_001347,858,0,4,todo
cap_001348,858,0,4,todo
cap_001349,858,0,4,todo
cap_001350,859,0,4,todo
cap_001351,859,0,3,todo
cap_001352,860,0,4,todo
cap_001353,860,0,4,todo
cap_001354,860,0,4,todo
cap_001355,861,0,4,todo
cap_001356,861,0,3,todo
cap_001357,861,0,3,todo
cap_001358,862,0,4,todo
cap_001359,862,0,4,todo
cap_001360,863,0,4,todo
cap_001361,863,0,4,todo
cap_001362,863,0,3,todo
cap_001363,864,0,3,todo
cap_001364,864,0,3,todo
cap_001365,865,0,3,todo
cap_001366,865,0,3,todo
cap_001367,866,0,4,todo
cap_001368,867,0,3,todo
cap_001369,868,0,3,todo
cap_001370,869,0,3,todo
cap_001371,870,0,4,todo
cap_001372,871,0,2,todo
cap_001373,872,0,3,todo
cap_001374,873,0,4,todo
cap_001375,874,0,4,todo
cap_001376,875,0,4,todo
cap_001377,876,0,4,todo
cap_001378,877,0,4,todo
cap_001379,878,0,2,todo
cap_001380,879,0,3,todo
cap_001381,880,0,4,todo
cap_001382,881,0,2,todo
cap_001383,882,0,3,todo
cap_001384,883,0,4,todo
cap_001385,884,0,3,todo
cap_001386,885,0,3,todo
cap_001387,886,0,3,todo
cap_001388,887,0,2,todo
cap_001389,888,0,3,todo
cap_001390,889,0,3,todo
cap_001391,890,0,3,todo
cap_001392,891,0,5,todo
cap_001393,892,0,3,todo
cap_001394,893,0,4,todo
cap_001395,894,0,4,todo
cap_001396,895,0,4,todo
cap_001397,896,0,4,todo
cap_001398,897,0,3,todo
cap_001399,898,0,2,todo
cap_001400,899,0,2,todo
cap_001401,900,0,4,todo
cap_001402,901,0,2,todo
cap_001403,902,0,3,todo
cap_001404,903,0,3,todo
cap_001405,903,0,2,todo
cap_001406,904,0,3,todo
cap_001407,904,0,3,todo
cap_001408,904,0,2,todo
cap_001409,904,0,3,todo
cap_001410,904,0,2,todo
cap_001411,905,0,3,todo
cap_001412,905,0,3,todo
cap_001413,905,0,3,todo
cap_001414,906,0,3,todo
cap_001415,906,0,3,todo
cap_001416,907,0,3,todo
cap_001417,907,0,3,todo
cap_001418,908,0,3,todo
cap_001419,908,0,4,todo
cap_001420,909,0,4,todo
cap_001421,910,0,3,todo
cap_001422,911,0,4,todo
cap_001423,912,0,2,todo
cap_001424,913,0,4,todo
cap_001425,914,0,4,todo
cap_001426,915,0,4,todo
cap_001427,916,0,3,todo
cap_001428,917,0,4,todo
cap_001429,918,0,4,todo
cap_001430,919,0,4,todo
cap_001431,920,0,4,todo
cap_001432,921,0,4,todo
cap_001433,922,0,4,todo
cap_001434,923,0,2,todo
cap_001435,924,0,4,todo
cap_001436,925,0,4,todo
cap_001437,926,0,4,todo
cap_001438,927,0,4,todo
cap_001439,928,0,4,todo
cap_001440,929,0,3,todo
cap_001441,930,0,4,todo
cap_001442,931,0,4,todo
cap_001443,932,0,4,todo
cap_001444,933,0,4,todo
cap_001445,934,0,4,todo
cap_001446,935,0,4,todo
cap_001447,936,0,4,todo
cap_001448,937,0,4,todo
cap_001449,938,0,4,todo
cap_001450,939,0,4,todo
cap_001451,940,0,4,todo
cap_001452,941,0,3,todo
cap_001453,942,0,3,todo
cap_001454,943,0,4,todo
cap_001455,944,0,4,todo
cap_001456,944,0,4,todo
cap_001457,945,0,3,todo
cap_001458,946,0,4,todo
cap_001459,947,0,4,todo
cap_001460,948,0,4,todo
cap_001461,948,0,4,todo
cap_001462,948,0,3,todo
cap_001463,949,0,3,todo
cap_001464,949,0,4,todo
cap_001465,950,0,3,todo
cap_001466,951,0,4,todo
cap_001467,952,0,4,todo
cap_001468,953,0,4,todo
cap_001469,954,0,4,todo
cap_001470,954,0,3,todo
cap_001471,955,0,4,todo
cap_001472,956,0,4,todo
cap_001473,957,0,4,todo
cap_001474,958,0,4,todo
cap_001475,959,0,4,todo
cap_001476,960,0,4,todo
cap_001477,961,0,5,todo
cap_001478,962,0,4,todo
cap_001479,963,0,5,todo
cap_001480,964,0,4,todo
cap_001481,965,0,4,todo
cap_001482,966,0,4,todo
cap_001483,967,0,3,todo
cap_001484,968,0,3,todo
cap_001485,969,0,3,todo
cap_001486,970,0,4,todo
cap_001487,971,0,4,todo
cap_001488,972,0,4,todo
cap_001489,973,0,3,todo
cap_001490,974,0,4,todo
cap_001491,975,0,3,todo
cap_001492,976,0,2,todo
cap_001493,977,0,3,todo
cap_001494,978,0,3,todo
cap_001495,979,0,2,todo
cap_001496,980,0,3,todo
cap_001497,981,0,3,todo
cap_001498,982,0,3,todo
cap_001499,982,0,2,todo
cap_001500,983,0,2,todo
cap_001501,984,0,4,todo
cap_001502,985,0,4,todo
cap_001503,986,0,3,todo
cap_001504,987,0,3,todo
cap_001505,988,0,4,todo
cap_001506,989,0,4,todo
cap_001507,990,0,4,todo
cap_001508,991,0,3,todo
cap_001509,992,0,3,todo
cap_001510,993,0,4,todo
cap_001511,994,0,3,todo
cap_001512,994,0,3,todo
cap_001513,995,0,3,todo
cap_001514,995,0,3,todo
cap_001515,996,0,3,todo
cap_001516,996,0,3,todo
cap_001517,996,0,3,todo
cap_001518,996,0,3,todo
cap_001519,997,0,3,todo
cap_001520,997,0,3,todo
cap_001521,997,0,3,todo
cap_001522,997,0,3,todo
cap_001523,997,0,2,todo
cap_001524,997,0,3,todo
cap_001525,997,0,2,todo
cap_001526,998,0,3,todo
cap_001527,998,0,3,todo
cap_001528,999,0,3,todo
cap_001529,999,0,3,todo
cap_001530,999,0,2,todo
cap_001531,999,0,2,todo
cap_001532,999,0,2,todo
cap_001533,999,0,3,todo
cap_001534,999,0,2,todo
cap_001535,1000,0,3,todo
cap_001536,1000,0,3,todo
cap_001537,1000,0,3,todo
cap_001538,1000,0,2,todo
cap_001539,1000,0,2,todo
cap_001540,1000,0,3,todo
cap_001541,1000,0,2,todo
cap_001542,1000,0,2,todo
cap_001543,1001,0,2,todo
cap_001544,1001,0,2,todo
cap_001545,1001,0,2,todo
cap_001546,1001,0,2,todo
cap_001547,1001,0,2,todo
cap_001548,1001,0,3,todo
cap_001549,1001,0,3,todo
cap_001550,1001,0,3,todo
cap_001551,1002,0,3,todo
cap_001552,1003,0,3,todo
cap_001553,1003,0,2,todo
cap_001554,1003,0,3,todo
cap_001555,1003,0,3,todo
cap_001556,1004,0,3,todo
cap_001557,1004,0,3,todo
cap_001558,1005,0,3,todo
cap_001559,1005,0,3,todo
cap_001560,1006,0,3,todo
cap_001561,1006,0,2,todo
cap_001562,1007,0,3,todo
cap_001563,1007,0,2,todo
cap_001564,1008,0,2,todo
cap_001565,1009,0,4,todo
cap_001566,1010,0,3,todo
cap_001567,1011,0,4,todo
cap_001568,1012,0,4,todo
cap_001569,1013,0,4,todo
cap_001570,1014,0,3,todo
cap_001571,1015,0,4,todo
cap_001572,1016,0,4,todo
cap_001573,1017,0,4,todo
cap_001574,1018,0,4,todo
cap_001575,1019,0,4,todo
cap_001576,1020,0,4,todo
cap_001577,1020,0,4,todo
cap_001578,1021,0,4,todo
cap_001579,1022,0,4,todo
cap_001580,1023,0,3,todo
cap_001581,1024,0,4,todo
cap_001582,1024,0,4,todo
cap_001583,1025,0,4,todo
cap_001584,1026,0,3,todo
cap_001585,1027,0,4,todo
cap_001586,1028,0,3,todo
cap_001587,1029,0,4,todo
cap_001588,1030,0,5,todo
cap_001589,1031,0,3,todo
cap_001590,1032,0,4,todo
cap_001591,1033,0,3,todo
cap_001592,1034,0,4,todo
cap_001593,1034,0,2,todo
cap_001594,1035,0,2,todo
cap_001595,1035,0,2,todo
cap_001596,1036,0,3,todo
cap_001597,1037,0,2,todo
cap_001598,1037,0,3,todo
cap_001599,1038,0,3,todo
cap_001600,1039,0,3,todo
cap_001601,1040,0,1,todo
cap_001602,1041,0,4,todo
cap_001603,1042,0,3,todo
cap_001604,1043,0,3,todo
cap_001605,1044,0,3,todo
cap_001606,1045,0,2,todo
cap_001607,1046,0,3,todo
cap_001608,1047,0,3,todo
cap_001609,1048,0,3,todo
cap_001610,1049,0,2,todo
cap_001611,1050,0,3,todo
cap_001612,1051,0,4,todo
cap_001613,1052,0,4,todo
cap_001614,1053,0,3,todo
cap_001615,1054,0,3,todo
cap_001616,1055,0,3,todo
cap_001617,1056,0,5,todo
cap_001618,1057,0,2,todo
cap_001619,1058,0,3,todo
cap_001620,1059,0,2,todo
cap_001621,1060,0,2,todo
cap_001622,1061,0,3,todo
cap_001623,1061,0,4,todo
cap_001624,1062,0,3,todo
cap_001625,1063,0,3,todo
cap_001626,1063,0,3,todo
cap_001627,1064,0,2,todo
cap_001628,1065,0,2,todo
cap_001629,1066,0,2,todo
cap_001630,1067,0,3,todo
cap_001631,1068,0,2,todo
cap_001632,1069,0,2,todo
cap_001633,1069,0,2,todo
cap_001634,1070,0,3,todo
cap_001635,1071,0,3,todo
cap_001636,1072,0,5,todo
cap_001637,1072,0,2,todo
cap_001638,1073,0,4,todo
cap_001639,1073,0,3,todo
cap_001640,1074,0,3,todo
cap_001641,1074,0,2,todo
cap_001642,1075,0,3,todo
cap_001643,1076,0,3,todo
cap_001644,1077,0,3,todo
cap_001645,1078,0,3,todo
cap_001646,1079,0,3,todo
cap_001647,1080,0,2,todo
cap_001648,1081,0,3,todo
cap_001649,1082,0,3,todo
cap_001650,1083,0,2,todo
cap_001651,1083,0,3,todo
cap_001652,1084,0,3,todo
cap_001653,1084,0,3,todo
cap_001654,1085,0,3,todo
cap_001655,1086,0,3,todo
cap_001656,1087,0,3,todo
cap_001657,1088,0,4,todo
cap_001658,1088,0,3,todo
cap_001659,1089,0,3,todo
cap_001660,1090,0,3,todo
cap_001661,1091,0,2,todo
cap_001662,1092,0,2,todo
cap_001663,1093,0,2,todo
cap_001664,1094,0,3,todo
cap_001665,1095,0,3,todo
cap_001666,1096,0,3,todo
cap_001667,1097,0,3,todo
cap_001668,1098,0,3,todo
cap_001669,1098,0,3,todo
cap_001670,1098,0,3,todo
cap_001671,1099,0,3,todo
cap_001672,1099,0,2,todo
cap_001673,1100,0,2,todo
cap_001674,1100,0,3,todo
cap_001675,1101,0,2,todo
cap_001676,1101,0,3,todo
cap_001677,1102,0,3,todo
cap_001678,1103,0,3,todo
cap_001679,1103,0,3,todo
cap_001680,1104,0,2,todo
cap_001681,1104,0,3,todo
cap_001682,1104,0,3,todo
cap_001683,1105,0,2,todo
cap_001684,1105,0,3,todo
cap_001685,1105,0,2,todo
cap_001686,1106,0,2,todo
cap_001687,1106,0,2,todo
cap_001688,1106,0,2,todo
cap_001689,1106,0,2,todo
cap_001690,1107,0,4,todo
cap_001691,1107,0,3,todo
cap_001692,1107,0,4,todo
cap_001693,1107,0,4,todo
cap_001694,1108,0,3,todo
cap_001695,1109,0,3,todo
cap_001696,1110,0,3,todo
cap_001697,1111,0,3,todo
cap_001698,1111,0,3,todo
cap_001699,1112,0,3,todo
cap_001700,1112,0,3,todo
cap_001701,1112,0,3,todo
cap_001702,1113,0,3,todo
cap_001703,1114,0,3,todo
cap_001704,1114,0,3,todo
cap_001705,1114,0,3,todo
cap_001706,1115,0,3,todo
cap_001707,1115,0,3,todo
cap_001708,1115,0,3,todo
cap_001709,1115,0,3,todo
cap_001710,1115,0,3,todo
cap_001711,1115,0,3,todo
cap_001712,1116,0,4,todo
cap_001713,1116,0,3,todo
cap_001714,1117,0,3,todo
cap_001715,1117,0,3,todo
cap_001716,1118,0,3,todo
cap_001717,1119,0,3,todo
cap_001718,1120,0,2,todo
cap_001719,1121,0,3,todo
cap_001720,1122,0,2,todo
cap_001721,1122,0,3,todo
cap_001722,1123,0,3,todo
cap_001723,1123,0,3,todo
cap_001724,1123,0,2,todo
cap_001725,1123,0,2,todo
cap_001726,1123,0,3,todo
cap_001727,1123,0,2,todo
cap_001728,1123,0,3,todo
cap_001729,1123,0,3,todo
cap_001730,1124,0,3,todo
cap_001731,1124,0,2,todo
cap_001732,1124,0,2,todo
cap_001733,1125,0,3,todo
cap_001734,1126,0,3,todo
cap_001735,1127,0,3,todo
cap_001736,1127,0,3,todo
cap_001737,1128,0,3,todo
cap_001738,1129,0,3,todo
cap_001739,1129,0,3,todo
cap_001740,1130,0,3,todo
cap_001741,1130,0,3,todo
cap_001742,1130,0,3,todo
cap_001743,1131,0,3,todo
cap_001744,1131,0,3,todo
cap_001745,1131,0,3,todo
cap_001746,1132,0,3,todo
cap_001747,1132,0,3,todo
cap_001748,1133,0,3,todo
cap_001749,1133,0,3,todo
cap_001750,1133,0,3,todo
cap_001751,1134,0,3,todo
cap_001752,1135,0,3,todo
cap_001753,1136,0,3,todo
cap_001754,1137,0,3,todo
cap_001755,1138,0,3,todo
cap_001756,1138,0,5,todo
cap_001757,1139,0,3,todo
cap_001758,1139,0,3,todo
cap_001759,1140,0,3,todo
cap_001760,1140,0,3,todo
cap_001761,1140,0,3,todo
cap_001762,1141,0,2,todo
cap_001763,1141,0,2,todo
cap_001764,1141,0,3,todo
cap_001765,1142,0,3,todo
cap_001766,1142,0,3,todo
cap_001767,1143,0,3,todo
cap_001768,1143,0,3,todo
cap_001769,1144,0,3,todo
cap_001770,1145,0,3,todo
cap_001771,1146,0,3,todo
cap_001772,1147,0,3,todo
cap_001773,1147,0,3,todo
cap_001774,1148,0,3,todo
cap_001775,1148,0,3,todo
cap_001776,1149,0,3,todo
cap_001777,1149,0,3,todo
cap_001778,1149,0,3,todo
cap_001779,1150,0,3,todo
cap_001780,1150,0,3,todo
cap_001781,1151,0,3,todo
cap_001782,1151,0,2,todo
cap_001783,1152,0,3,todo
cap_001784,1152,0,3,todo
cap_001785,1153,0,3,todo
cap_001786,1154,0,3,todo
cap_001787,1154,0,3,todo
cap_001788,1155,0,3,todo
cap_001789,1155,0,3,todo
cap_001790,1155,0,3,todo
cap_001791,1156,0,3,todo
cap_001792,1156,0,3,todo
cap_001793,1157,0,3,todo
cap_001794,1157,0,3,todo
cap_001795,1157,0,2,todo
cap_001796,1157,0,3,todo
cap_001797,1158,0,3,todo
cap_001798,1158,0,3,todo
cap_001799,1159,0,3,todo
cap_001800,1159,0,3,todo
cap_001801,1160,0,2,todo
cap_001802,1160,0,3,todo
cap_001803,1161,0,3,todo
cap_001804,1162,0,3,todo
cap_001805,1163,0,3,todo
cap_001806,1164,0,1,todo
cap_001807,1165,0,3,todo
cap_001808,1166,0,3,todo
cap_001809,1167,0,3,todo
cap_001810,1168,0,1,todo
cap_001811,1168,0,2,todo
cap_001812,1169,0,3,todo
cap_001813,1170,0,3,todo
cap_001814,1170,0,2,todo
cap_001815,1171,0,2,todo
cap_001816,1172,0,2,todo
cap_001817,1173,0,3,todo
cap_001818,1174,0,4,todo
cap_001819,1175,0,4,todo
cap_001820,1176,0,4,todo
cap_001821,1177,0,4,todo
cap_001822,1178,0,3,todo
cap_001823,1179,0,3,todo
cap_001824,1180,0,3,todo
cap_001825,1180,0,2,todo
cap_001826,1181,0,4,todo
cap_001827,1181,0,3,todo
cap_001828,1182,0,3,todo
cap_001829,1182,0,3,todo
cap_001830,1183,0,4,todo
cap_001831,1183,0,3,todo
cap_001832,1184,0,4,todo
cap_001833,1184,0,4,todo
cap_001834,1185,0,5,todo
cap_001835,1185,0,4,todo
cap_001836,1185,0,4,todo
cap_001837,1186,0,4,todo
cap_001838,1186,0,3,todo
cap_001839,1186,0,3,todo
cap_001840,1187,0,3,todo
cap_001841,1187,0,3,todo
