file,cluster,score,why,decision
cap_000450,268,-1.0000,MISS: 177px blob unboxed,approve
cap_000451,268,-1.0000,MISS: 176px blob unboxed,approve
cap_000452,269,-1.0000,MISS: 176px blob unboxed,approve
cap_000453,269,-1.0000,MISS: 176px blob unboxed,approve
cap_000454,270,-1.0000,MISS: 176px blob unboxed,approve
cap_000455,270,-1.0000,MISS: 180px blob unboxed,approve
cap_000456,271,-1.0000,MISS: 176px blob unboxed,approve
cap_000457,272,-1.0000,MISS: 177px blob unboxed,approve
cap_000458,273,-1.0000,MISS: 171px blob unboxed,approve
cap_000459,274,-1.0000,MISS: 176px blob unboxed,approve
cap_000460,275,-1.0000,MISS: 168px blob unboxed,approve
cap_000461,276,-1.0000,MISS: 167px blob unboxed,approve
cap_000462,277,-1.0000,MISS: 169px blob unboxed,approve
cap_000463,278,-1.0000,MISS: 172px blob unboxed,approve
cap_000464,278,-1.0000,MISS: 173px blob unboxed,approve
cap_000465,279,-1.0000,MISS: 173px blob unboxed,approve
cap_000466,279,-1.0000,MISS: 180px blob unboxed,approve
cap_000467,280,-1.0000,MISS: 184px blob unboxed,approve
cap_000468,281,-1.0000,MISS: 183px blob unboxed,approve
cap_000469,282,-1.0000,MISS: 179px blob unboxed,approve
cap_000470,283,-1.0000,MISS: 182px blob unboxed,approve
cap_000471,284,-1.0000,MISS: 180px blob unboxed,approve
cap_000472,285,-1.0000,MISS: 179px blob unboxed,approve
cap_000473,286,-1.0000,MISS: 178px blob unboxed,approve
cap_000474,287,-1.0000,MISS: 184px blob unboxed,approve
cap_000475,288,-1.0000,MISS: 183px blob unboxed,approve
cap_000476,289,-1.0000,MISS: 179px blob unboxed,approve
cap_000477,290,-1.0000,MISS: 183px blob unboxed,approve
cap_000478,291,-1.0000,MISS: 180px blob unboxed,approve
cap_000479,292,-1.0000,MISS: 179px blob unboxed,approve
cap_000480,293,-1.0000,MISS: 172px blob unboxed,approve
cap_000481,294,-1.0000,MISS: 172px blob unboxed,approve
cap_000482,295,-1.0000,MISS: 172px blob unboxed,approve
cap_000483,296,-1.0000,MISS: 173px blob unboxed,approve
cap_000484,297,-1.0000,MISS: 179px blob unboxed,approve
cap_000485,298,-1.0000,MISS: 179px blob unboxed,approve
cap_000486,299,-1.0000,MISS: 165px blob unboxed,approve
cap_000487,300,-1.0000,MISS: 173px blob unboxed,approve
cap_000488,301,-1.0000,MISS: 180px blob unboxed,approve
cap_000489,301,-1.0000,MISS: 179px blob unboxed,approve
cap_000490,302,-1.0000,MISS: 181px blob unboxed,approve
cap_000491,303,-1.0000,MISS: 180px blob unboxed,approve
cap_000492,304,-1.0000,MISS: 171px blob unboxed,approve
cap_000493,305,-1.0000,MISS: 168px blob unboxed,approve
cap_000494,306,-1.0000,MISS: 167px blob unboxed,approve
cap_000495,307,-1.0000,MISS: 176px blob unboxed,approve
cap_000496,308,-1.0000,MISS: 174px blob unboxed,approve
cap_000497,309,-1.0000,MISS: 174px blob unboxed,approve
cap_000498,309,-1.0000,MISS: 175px blob unboxed,delete
cap_000499,310,-1.0000,MISS: 174px blob unboxed,approve
cap_000500,310,-1.0000,MISS: 174px blob unboxed,approve
cap_000501,311,-1.0000,MISS: 172px blob unboxed,approve
cap_000502,312,-1.0000,MISS: 174px blob unboxed,approve
cap_000503,313,-1.0000,MISS: 176px blob unboxed,approve
cap_000504,314,-1.0000,MISS: 173px blob unboxed,approve
cap_000505,315,-1.0000,MISS: 178px blob unboxed,approve
cap_000506,316,-1.0000,MISS: 177px blob unboxed,approve
cap_000507,317,-1.0000,MISS: 173px blob unboxed,approve
cap_000508,318,-1.0000,MISS: 171px blob unboxed,approve
cap_000509,319,-1.0000,MISS: 174px blob unboxed,approve
cap_000510,320,-1.0000,MISS: 177px blob unboxed,approve
cap_000511,321,-1.0000,MISS: 172px blob unboxed,approve
cap_000512,322,-1.0000,MISS: 173px blob unboxed,approve
cap_000513,323,-1.0000,MISS: 173px blob unboxed,approve
cap_000514,324,-1.0000,MISS: 175px blob unboxed,approve
cap_000515,324,-1.0000,MISS: 175px blob unboxed,approve
cap_000516,325,-1.0000,MISS: 173px blob unboxed,approve
cap_000517,326,-1.0000,MISS: 174px blob unboxed,approve
cap_000518,327,-1.0000,MISS: 178px blob unboxed,approve
cap_000519,328,-1.0000,MISS: 182px blob unboxed,approve
cap_000520,329,-1.0000,MISS: 170px blob unboxed,approve
cap_000521,329,-1.0000,MISS: 167px blob unboxed,approve
cap_000522,330,-1.0000,MISS: 177px blob unboxed,approve
cap_000523,330,-1.0000,MISS: 180px blob unboxed,delete
cap_000524,330,-1.0000,MISS: 180px blob unboxed,delete
cap_000525,331,-1.0000,MISS: 181px blob unboxed,approve
cap_000526,331,-1.0000,MISS: 178px blob unboxed,delete
cap_000527,332,-1.0000,MISS: 184px blob unboxed,approve
cap_000528,333,-1.0000,MISS: 182px blob unboxed,approve
cap_000529,333,-1.0000,MISS: 184px blob unboxed,delete
cap_000530,333,-1.0000,MISS: 188px blob unboxed,approve
cap_000531,334,-1.0000,MISS: 188px blob unboxed,approve
cap_000532,334,-1.0000,MISS: 181px blob unboxed,delete
cap_000533,334,-1.0000,MISS: 187px blob unboxed,approve
cap_000534,335,-1.0000,MISS: 187px blob unboxed,approve
cap_000535,335,-1.0000,MISS: 186px blob unboxed,delete
cap_000536,336,-1.0000,MISS: 185px blob unboxed,approve
cap_000537,336,-1.0000,MISS: 182px blob unboxed,approve
cap_000538,337,-1.0000,MISS: 178px blob unboxed,approve
cap_000539,338,-1.0000,MISS: 180px blob unboxed,approve
cap_000540,339,-1.0000,MISS: 180px blob unboxed,approve
cap_000541,340,-1.0000,MISS: 179px blob unboxed,approve
cap_000542,341,-1.0000,MISS: 176px blob unboxed,approve
cap_000543,342,-1.0000,MISS: 178px blob unboxed,approve
cap_000544,343,-1.0000,MISS: 175px blob unboxed,approve
cap_000545,344,-1.0000,MISS: 172px blob unboxed,approve
cap_000546,345,-1.0000,MISS: 171px blob unboxed,approve
cap_000547,346,-1.0000,MISS: 176px blob unboxed,approve
cap_000548,347,-1.0000,MISS: 173px blob unboxed,approve
cap_000549,348,-1.0000,MISS: 172px blob unboxed,approve
cap_000550,349,-1.0000,MISS: 171px blob unboxed,approve
cap_000551,350,-1.0000,MISS: 180px blob unboxed,approve
cap_000552,351,-1.0000,MISS: 177px blob unboxed,approve
cap_000553,352,-1.0000,MISS: 177px blob unboxed,approve
cap_000554,353,-1.0000,MISS: 174px blob unboxed,approve
cap_000555,354,-1.0000,MISS: 176px blob unboxed,approve
cap_000556,355,-1.0000,MISS: 171px blob unboxed,approve
cap_000557,356,-1.0000,MISS: 173px blob unboxed,approve
cap_000558,357,-1.0000,MISS: 174px blob unboxed,approve
cap_000559,358,-1.0000,MISS: 177px blob unboxed,approve
cap_000560,359,-1.0000,MISS: 176px blob unboxed,approve
cap_000561,360,-1.0000,MISS: 172px blob unboxed,approve
cap_000562,361,-1.0000,MISS: 171px blob unboxed,approve
cap_000563,362,-1.0000,MISS: 173px blob unboxed,approve
cap_000564,362,-1.0000,MISS: 172px blob unboxed,approve
cap_000565,363,-1.0000,MISS: 173px blob unboxed,approve
cap_000566,364,-1.0000,MISS: 174px blob unboxed,approve
cap_000567,365,-1.0000,MISS: 174px blob unboxed,approve
cap_000568,366,-1.0000,MISS: 175px blob unboxed,approve
cap_000569,367,-1.0000,MISS: 176px blob unboxed,approve
cap_000570,368,-1.0000,MISS: 176px blob unboxed,approve
cap_000571,369,-1.0000,MISS: 174px blob unboxed,approve
cap_000572,370,-1.0000,MISS: 173px blob unboxed,approve
cap_000573,371,-1.0000,MISS: 172px blob unboxed,approve
cap_000574,372,-1.0000,MISS: 173px blob unboxed,delete
cap_000575,373,-1.0000,MISS: 174px blob unboxed,delete
cap_000576,374,-1.0000,MISS: 178px blob unboxed,delete
cap_000577,375,-1.0000,MISS: 179px blob unboxed,delete
cap_000578,376,-1.0000,MISS: 174px blob unboxed,delete
cap_000579,377,-1.0000,MISS: 175px blob unboxed,delete
cap_000580,378,-1.0000,MISS: 176px blob unboxed,delete
cap_000581,379,-1.0000,MISS: 175px blob unboxed,delete
cap_000582,380,-1.0000,MISS: 177px blob unboxed,delete
cap_000583,381,-1.0000,MISS: 160px blob unboxed,delete
cap_000584,382,-1.0000,MISS: 174px blob unboxed,delete
cap_000585,383,-1.0000,MISS: 177px blob unboxed,delete
cap_000586,384,-1.0000,MISS: 174px blob unboxed,approve
cap_000587,385,-1.0000,MISS: 176px blob unboxed,approve
cap_000588,386,-1.0000,MISS: 178px blob unboxed,approve
cap_000589,387,-1.0000,MISS: 173px blob unboxed,delete
cap_000590,388,-1.0000,MISS: 173px blob unboxed,delete
cap_000591,389,-1.0000,MISS: 168px blob unboxed,delete
cap_000592,390,-1.0000,MISS: 165px blob unboxed,approve
cap_000593,391,-1.0000,MISS: 170px blob unboxed,delete
cap_000594,392,-1.0000,MISS: 173px blob unboxed,approve
cap_000595,393,-1.0000,MISS: 174px blob unboxed,delete
cap_000596,394,-1.0000,MISS: 173px blob unboxed,delete
cap_000597,395,-1.0000,MISS: 177px blob unboxed,approve
cap_000598,396,-1.0000,MISS: 177px blob unboxed,approve
cap_000599,397,-1.0000,MISS: 183px blob unboxed,approve
cap_000600,398,-1.0000,MISS: 177px blob unboxed,approve
cap_000601,399,-1.0000,MISS: 176px blob unboxed,approve
cap_000602,400,-1.0000,MISS: 178px blob unboxed,approve
cap_000603,401,-1.0000,MISS: 180px blob unboxed,approve
cap_000604,402,-1.0000,MISS: 181px blob unboxed,approve
cap_000605,403,-1.0000,MISS: 180px blob unboxed,approve
cap_000606,404,-1.0000,MISS: 181px blob unboxed,approve
cap_000607,405,-1.0000,MISS: 184px blob unboxed,approve
cap_000608,406,-1.0000,MISS: 176px blob unboxed,approve
cap_000609,407,-1.0000,MISS: 174px blob unboxed,approve
cap_000610,408,-1.0000,MISS: 166px blob unboxed,approve
cap_000611,409,-1.0000,MISS: 172px blob unboxed,approve
cap_000612,410,-1.0000,MISS: 172px blob unboxed,approve
cap_000613,411,-1.0000,MISS: 173px blob unboxed,approve
cap_000614,412,-1.0000,MISS: 171px blob unboxed,approve
cap_000615,413,-1.0000,MISS: 173px blob unboxed,approve
cap_000616,414,-1.0000,MISS: 170px blob unboxed,approve
cap_000617,415,-1.0000,MISS: 173px blob unboxed,approve
cap_000618,416,-1.0000,MISS: 173px blob unboxed,approve
cap_000619,417,-1.0000,MISS: 173px blob unboxed,approve
cap_000620,418,-1.0000,MISS: 171px blob unboxed,approve
cap_000621,419,-1.0000,MISS: 156px blob unboxed,approve
cap_000622,420,-1.0000,MISS: 151px blob unboxed,approve
cap_000623,421,-1.0000,MISS: 150px blob unboxed,approve
cap_000624,422,-1.0000,MISS: 148px blob unboxed,approve
cap_000625,423,-1.0000,MISS: 145px blob unboxed,approve
cap_000626,424,-1.0000,MISS: 156px blob unboxed,approve
cap_000627,425,-1.0000,MISS: 158px blob unboxed,approve
cap_000628,426,-1.0000,MISS: 146px blob unboxed,approve
cap_000629,427,-1.0000,MISS: 146px blob unboxed,approve
cap_000630,428,-1.0000,MISS: 146px blob unboxed,approve
cap_000631,429,-1.0000,MISS: 146px blob unboxed,approve
cap_000632,430,-1.0000,MISS: 157px blob unboxed,approve
cap_000633,431,-1.0000,MISS: 158px blob unboxed,approve
cap_000634,432,-1.0000,MISS: 163px blob unboxed,approve
cap_000635,433,-1.0000,MISS: 160px blob unboxed,approve
cap_000636,434,-1.0000,MISS: 158px blob unboxed,delete
cap_000637,435,-1.0000,MISS: 158px blob unboxed,delete
cap_000638,436,-1.0000,MISS: 158px blob unboxed,delete
cap_000639,436,-1.0000,MISS: 157px blob unboxed,delete
cap_000640,437,-1.0000,MISS: 158px blob unboxed,delete
cap_000641,438,-1.0000,MISS: 159px blob unboxed,delete
cap_000642,439,-1.0000,MISS: 158px blob unboxed,delete
cap_000643,440,-1.0000,MISS: 163px blob unboxed,approve
cap_000644,441,-1.0000,MISS: 165px blob unboxed,approve
cap_000645,442,-1.0000,MISS: 163px blob unboxed,approve
cap_000646,443,-1.0000,MISS: 165px blob unboxed,delete
cap_000647,444,-1.0000,MISS: 168px blob unboxed,approve
cap_000648,445,-1.0000,MISS: 159px blob unboxed,approve
cap_000649,446,-1.0000,MISS: 166px blob unboxed,approve
cap_000650,447,-1.0000,MISS: 166px blob unboxed,approve
cap_000651,448,-1.0000,MISS: 161px blob unboxed,approve
cap_000652,449,-1.0000,MISS: 159px blob unboxed,approve
cap_000653,450,-1.0000,MISS: 159px blob unboxed,approve
cap_000654,451,-1.0000,MISS: 163px blob unboxed,approve
cap_000655,452,-1.0000,MISS: 169px blob unboxed,approve
cap_000656,452,-1.0000,MISS: 164px blob unboxed,delete
cap_000657,453,-1.0000,MISS: 167px blob unboxed,approve
cap_000658,453,-1.0000,MISS: 162px blob unboxed,delete
cap_000659,454,-1.0000,MISS: 161px blob unboxed,approve
cap_000660,455,-1.0000,MISS: 163px blob unboxed,approve
cap_000661,456,-1.0000,MISS: 165px blob unboxed,approve
cap_000662,457,-1.0000,MISS: 164px blob unboxed,delete
cap_000663,458,-1.0000,MISS: 152px blob unboxed,delete
cap_000664,459,-1.0000,MISS: 150px blob unboxed,delete
cap_000665,460,-1.0000,MISS: 168px blob unboxed,delete
cap_000666,461,-1.0000,MISS: 167px blob unboxed,delete
cap_000667,462,-1.0000,MISS: 162px blob unboxed,approve
cap_000668,463,-1.0000,MISS: 160px blob unboxed,approve
cap_000669,464,-1.0000,MISS: 163px blob unboxed,approve
cap_000670,465,-1.0000,MISS: 164px blob unboxed,approve
cap_000671,466,-1.0000,MISS: 164px blob unboxed,approve
cap_000672,466,-1.0000,MISS: 164px blob unboxed,approve
cap_000673,467,-1.0000,MISS: 162px blob unboxed,approve
cap_000674,468,-1.0000,MISS: 162px blob unboxed,approve
cap_000675,469,-1.0000,MISS: 159px blob unboxed,approve
cap_000676,470,-1.0000,MISS: 161px blob unboxed,approve
cap_000677,470,-1.0000,MISS: 161px blob unboxed,approve
cap_000678,470,-1.0000,MISS: 158px blob unboxed,approve
cap_000679,471,-1.0000,MISS: 159px blob unboxed,approve
cap_000680,471,-1.0000,MISS: 160px blob unboxed,approve
cap_000681,472,-1.0000,MISS: 159px blob unboxed,approve
cap_000682,472,-1.0000,MISS: 162px blob unboxed,approve
cap_000683,472,-1.0000,MISS: 160px blob unboxed,approve
cap_000684,472,-1.0000,MISS: 160px blob unboxed,approve
cap_000685,472,-1.0000,MISS: 162px blob unboxed,approve
cap_000686,473,-1.0000,MISS: 159px blob unboxed,approve
cap_000687,473,-1.0000,MISS: 160px blob unboxed,approve
cap_000688,474,-1.0000,MISS: 161px blob unboxed,approve
cap_000689,474,-1.0000,MISS: 158px blob unboxed,approve
cap_000690,475,-1.0000,MISS: 155px blob unboxed,approve
cap_000691,475,-1.0000,MISS: 163px blob unboxed,delete
cap_000692,475,-1.0000,MISS: 155px blob unboxed,delete
cap_000693,476,-1.0000,MISS: 153px blob unboxed,approve
cap_000694,476,-1.0000,MISS: 152px blob unboxed,delete
cap_000695,476,-1.0000,MISS: 155px blob unboxed,delete
cap_000696,476,-1.0000,MISS: 153px blob unboxed,delete
cap_000697,477,-1.0000,MISS: 156px blob unboxed,approve
cap_000698,477,-1.0000,MISS: 155px blob unboxed,delete
cap_000699,477,-1.0000,MISS: 159px blob unboxed,approve
cap_000700,477,-1.0000,MISS: 159px blob unboxed,approve
cap_000701,478,-1.0000,MISS: 145px blob unboxed,approve
cap_000702,478,-1.0000,MISS: 146px blob unboxed,delete
cap_000703,479,-1.0000,MISS: 145px blob unboxed,delete
cap_000704,479,-1.0000,MISS: 147px blob unboxed,delete
cap_000705,480,-1.0000,MISS: 160px blob unboxed,delete
cap_000706,480,-1.0000,MISS: 166px blob unboxed,delete
cap_000707,480,-1.0000,MISS: 166px blob unboxed,delete
cap_000708,481,-1.0000,MISS: 166px blob unboxed,delete
cap_000709,482,-1.0000,MISS: 165px blob unboxed,delete
cap_000710,483,-1.0000,MISS: 164px blob unboxed,approve
cap_000711,484,-1.0000,MISS: 162px blob unboxed,approve
cap_000712,485,-1.0000,MISS: 161px blob unboxed,approve
cap_000713,486,-1.0000,MISS: 162px blob unboxed,approve
cap_000714,487,-1.0000,MISS: 161px blob unboxed,approve
cap_000715,488,-1.0000,MISS: 158px blob unboxed,approve
cap_000716,489,-1.0000,MISS: 158px blob unboxed,approve
cap_000717,490,-1.0000,MISS: 158px blob unboxed,approve
cap_000718,491,-1.0000,MISS: 155px blob unboxed,delete
cap_000719,492,-1.0000,MISS: 156px blob unboxed,delete
cap_000720,493,-1.0000,MISS: 151px blob unboxed,delete
cap_000721,494,-1.0000,MISS: 155px blob unboxed,approve
cap_000722,495,-1.0000,MISS: 152px blob unboxed,approve
cap_000723,496,-1.0000,MISS: 153px blob unboxed,approve
cap_000724,497,-1.0000,MISS: 149px blob unboxed,approve
cap_000725,498,-1.0000,MISS: 157px blob unboxed,delete
cap_000726,499,-1.0000,MISS: 158px blob unboxed,delete
cap_000727,500,-1.0000,MISS: 163px blob unboxed,delete
cap_000728,501,-1.0000,MISS: 163px blob unboxed,delete
cap_000729,502,-1.0000,MISS: 156px blob unboxed,delete
cap_000730,503,-1.0000,MISS: 156px blob unboxed,delete
cap_000731,504,-1.0000,MISS: 155px blob unboxed,delete
cap_000732,504,-1.0000,MISS: 158px blob unboxed,delete
cap_000733,504,-1.0000,MISS: 156px blob unboxed,delete
cap_000734,505,-1.0000,MISS: 165px blob unboxed,delete
cap_000735,505,-1.0000,MISS: 163px blob unboxed,delete
cap_000736,505,-1.0000,MISS: 158px blob unboxed,delete
cap_000737,506,-1.0000,MISS: 157px blob unboxed,delete
cap_000738,506,-1.0000,MISS: 145px blob unboxed,delete
cap_000739,506,-1.0000,MISS: 154px blob unboxed,delete
cap_000740,506,-1.0000,MISS: 155px blob unboxed,delete
cap_000741,506,-1.0000,MISS: 160px blob unboxed,delete
cap_000742,507,-1.0000,MISS: 155px blob unboxed,approve
cap_000743,507,-1.0000,MISS: 156px blob unboxed,delete
cap_000744,508,-1.0000,MISS: 162px blob unboxed,delete
cap_000745,509,-1.0000,MISS: 160px blob unboxed,approve
cap_000746,510,-1.0000,MISS: 163px blob unboxed,delete
cap_000747,511,-1.0000,MISS: 161px blob unboxed,delete
cap_000748,512,-1.0000,MISS: 161px blob unboxed,approve
cap_000749,513,-1.0000,MISS: 159px blob unboxed,approve
cap_000750,514,-1.0000,MISS: 155px blob unboxed,approve
cap_000751,515,-1.0000,MISS: 156px blob unboxed,approve
cap_000752,516,-1.0000,MISS: 155px blob unboxed,approve
cap_000753,517,-1.0000,MISS: 155px blob unboxed,approve
cap_000754,518,-1.0000,MISS: 162px blob unboxed,approve
cap_000755,519,-1.0000,MISS: 164px blob unboxed,approve
cap_000756,520,-1.0000,MISS: 161px blob unboxed,approve
cap_000757,521,-1.0000,MISS: 158px blob unboxed,approve
cap_000758,522,-1.0000,MISS: 162px blob unboxed,approve
cap_000759,523,-1.0000,MISS: 155px blob unboxed,delete
cap_000760,524,-1.0000,MISS: 159px blob unboxed,delete
cap_000761,525,-1.0000,MISS: 159px blob unboxed,approve
cap_000762,526,-1.0000,MISS: 162px blob unboxed,delete
cap_000763,527,-1.0000,MISS: 162px blob unboxed,delete
cap_000764,528,-1.0000,MISS: 165px blob unboxed,delete
cap_000765,529,-1.0000,MISS: 165px blob unboxed,delete
cap_000766,530,-1.0000,MISS: 160px blob unboxed,delete
cap_000767,531,-1.0000,MISS: 159px blob unboxed,approve
cap_000768,531,-1.0000,MISS: 160px blob unboxed,delete
cap_000769,532,-1.0000,MISS: 162px blob unboxed,delete
cap_000770,532,-1.0000,MISS: 164px blob unboxed,delete
cap_000771,533,-1.0000,MISS: 164px blob unboxed,delete
cap_000772,533,-1.0000,MISS: 157px blob unboxed,approve
cap_000773,534,-1.0000,MISS: 161px blob unboxed,delete
cap_000774,534,-1.0000,MISS: 158px blob unboxed,delete
cap_000775,535,-1.0000,MISS: 157px blob unboxed,approve
cap_000776,535,-1.0000,MISS: 164px blob unboxed,delete
cap_000777,536,-1.0000,MISS: 156px blob unboxed,delete
cap_000778,536,-1.0000,MISS: 158px blob unboxed,delete
cap_000779,536,-1.0000,MISS: 156px blob unboxed,delete
cap_000780,537,-1.0000,MISS: 158px blob unboxed,delete
cap_000781,537,-1.0000,MISS: 157px blob unboxed,delete
cap_000782,538,-1.0000,MISS: 157px blob unboxed,delete
cap_000783,538,-1.0000,MISS: 157px blob unboxed,delete
cap_000784,538,-1.0000,MISS: 157px blob unboxed,delete
cap_000785,539,-1.0000,MISS: 156px blob unboxed,delete
cap_000786,539,-1.0000,MISS: 157px blob unboxed,delete
cap_000787,540,-1.0000,MISS: 153px blob unboxed,approve
cap_000788,540,-1.0000,MISS: 153px blob unboxed,delete
cap_000789,541,-1.0000,MISS: 150px blob unboxed,approve
cap_000790,542,-1.0000,MISS: 164px blob unboxed,approve
cap_000791,542,-1.0000,MISS: 164px blob unboxed,delete
cap_000792,543,-1.0000,MISS: 158px blob unboxed,approve
cap_000793,543,-1.0000,MISS: 155px blob unboxed,delete
cap_000794,544,-1.0000,MISS: 157px blob unboxed,approve
cap_000795,544,-1.0000,MISS: 161px blob unboxed,delete
cap_000796,544,-1.0000,MISS: 161px blob unboxed,delete
cap_000797,545,-1.0000,MISS: 158px blob unboxed,approve
cap_000798,545,-1.0000,MISS: 154px blob unboxed,delete
cap_000799,545,-1.0000,MISS: 158px blob unboxed,approve
cap_000800,545,-1.0000,MISS: 157px blob unboxed,delete
cap_000801,545,-1.0000,MISS: 159px blob unboxed,delete
cap_000802,546,-1.0000,MISS: 156px blob unboxed,approve
cap_000803,546,-1.0000,MISS: 154px blob unboxed,delete
cap_000804,546,-1.0000,MISS: 157px blob unboxed,approve
cap_000805,546,-1.0000,MISS: 152px blob unboxed,delete
cap_000806,546,-1.0000,MISS: 143px blob unboxed,delete
cap_000807,547,-1.0000,MISS: 143px blob unboxed,approve
cap_000808,547,-1.0000,MISS: 142px blob unboxed,delete
cap_000809,547,-1.0000,MISS: 144px blob unboxed,delete
cap_000810,548,-1.0000,MISS: 144px blob unboxed,approve
cap_000811,548,-1.0000,MISS: 144px blob unboxed,approve
cap_000812,549,-1.0000,MISS: 157px blob unboxed,approve
cap_000813,550,-1.0000,MISS: 144px blob unboxed,delete
cap_000814,550,-1.0000,MISS: 153px blob unboxed,delete
cap_000815,551,-1.0000,MISS: 163px blob unboxed,approve
cap_000816,552,-1.0000,MISS: 160px blob unboxed,delete
cap_000817,553,-1.0000,MISS: 163px blob unboxed,delete
cap_000818,554,-1.0000,MISS: 148px blob unboxed,delete
cap_000819,555,-1.0000,MISS: 159px blob unboxed,delete
cap_000820,555,-1.0000,MISS: 159px blob unboxed,delete
cap_000821,556,-1.0000,MISS: 158px blob unboxed,delete
cap_000822,556,-1.0000,MISS: 164px blob unboxed,delete
cap_000823,556,-1.0000,MISS: 165px blob unboxed,delete
cap_000824,557,-1.0000,MISS: 166px blob unboxed,approve
cap_000825,557,-1.0000,MISS: 164px blob unboxed,approve
cap_000826,558,-1.0000,MISS: 164px blob unboxed,approve
cap_000827,558,-1.0000,MISS: 158px blob unboxed,approve
cap_000828,559,-1.0000,MISS: 155px blob unboxed,approve
cap_000829,560,-1.0000,MISS: 155px blob unboxed,approve
cap_000830,561,-1.0000,MISS: 161px blob unboxed,delete
cap_000831,562,-1.0000,MISS: 153px blob unboxed,approve
cap_000832,563,-1.0000,MISS: 157px blob unboxed,delete
cap_000833,564,-1.0000,MISS: 144px blob unboxed,approve
cap_000834,565,-1.0000,MISS: 141px blob unboxed,approve
cap_000835,566,-1.0000,MISS: 141px blob unboxed,approve
cap_000836,566,-1.0000,MISS: 140px blob unboxed,approve
cap_000837,567,-1.0000,MISS: 140px blob unboxed,approve
cap_000838,567,-1.0000,MISS: 149px blob unboxed,delete
cap_000839,568,-1.0000,MISS: 149px blob unboxed,approve
cap_000840,569,-1.0000,MISS: 162px blob unboxed,approve
cap_000841,570,-1.0000,MISS: 158px blob unboxed,approve
cap_000842,571,-1.0000,MISS: 161px blob unboxed,approve
cap_000843,572,-1.0000,MISS: 158px blob unboxed,approve
cap_000844,573,-1.0000,MISS: 149px blob unboxed,approve
cap_000845,574,-1.0000,MISS: 152px blob unboxed,approve
cap_000846,575,-1.0000,MISS: 152px blob unboxed,approve
cap_000847,576,-1.0000,MISS: 152px blob unboxed,approve
cap_000848,577,-1.0000,MISS: 150px blob unboxed,delete
cap_000849,578,-1.0000,MISS: 149px blob unboxed,approve
cap_000850,579,-1.0000,MISS: 150px blob unboxed,delete
cap_000851,580,-1.0000,MISS: 151px blob unboxed,approve
cap_000852,581,-1.0000,MISS: 151px blob unboxed,approve
cap_000853,582,-1.0000,MISS: 155px blob unboxed,approve
cap_000854,583,-1.0000,MISS: 155px blob unboxed,approve
cap_000855,584,-1.0000,MISS: 156px blob unboxed,approve
cap_000856,585,-1.0000,MISS: 156px blob unboxed,approve
cap_000857,586,-1.0000,MISS: 156px blob unboxed,approve
cap_000858,587,-1.0000,MISS: 156px blob unboxed,approve
cap_000859,588,-1.0000,MISS: 155px blob unboxed,approve
cap_000860,589,-1.0000,MISS: 160px blob unboxed,approve
cap_000861,590,-1.0000,MISS: 159px blob unboxed,approve
cap_000862,591,-1.0000,MISS: 157px blob unboxed,approve
cap_000863,592,-1.0000,MISS: 156px blob unboxed,approve
cap_000864,592,-1.0000,MISS: 158px blob unboxed,approve
cap_000865,593,-1.0000,MISS: 158px blob unboxed,approve
cap_000866,593,-1.0000,MISS: 158px blob unboxed,approve
cap_000867,594,-1.0000,MISS: 158px blob unboxed,approve
cap_000868,595,-1.0000,MISS: 157px blob unboxed,approve
cap_000869,596,-1.0000,MISS: 157px blob unboxed,approve
cap_000870,597,-1.0000,MISS: 158px blob unboxed,approve
cap_000871,598,-1.0000,MISS: 175px blob unboxed,approve
cap_000872,599,-1.0000,MISS: 167px blob unboxed,approve
cap_000873,600,-1.0000,MISS: 163px blob unboxed,approve
cap_000874,601,-1.0000,MISS: 165px blob unboxed,approve
cap_000875,602,-1.0000,MISS: 159px blob unboxed,approve
cap_000876,603,-1.0000,MISS: 164px blob unboxed,approve
cap_000877,604,-1.0000,MISS: 158px blob unboxed,approve
cap_000878,604,-1.0000,MISS: 160px blob unboxed,delete
cap_000879,605,-1.0000,MISS: 168px blob unboxed,approve
cap_000880,606,-1.0000,MISS: 176px blob unboxed,approve
cap_000881,607,-1.0000,MISS: 173px blob unboxed,approve
cap_000882,608,-1.0000,MISS: 165px blob unboxed,approve
cap_000883,609,-1.0000,MISS: 173px blob unboxed,approve
cap_000884,610,-1.0000,MISS: 171px blob unboxed,approve
cap_000885,611,-1.0000,MISS: 165px blob unboxed,approve
cap_000886,611,-1.0000,MISS: 168px blob unboxed,delete
cap_000887,612,-1.0000,MISS: 169px blob unboxed,approve
cap_000888,613,-1.0000,MISS: 171px blob unboxed,approve
cap_000889,613,-1.0000,MISS: 173px blob unboxed,delete
cap_000890,614,-1.0000,MISS: 172px blob unboxed,approve
cap_000891,614,-1.0000,MISS: 179px blob unboxed,delete
cap_000892,615,-1.0000,MISS: 173px blob unboxed,approve
cap_000893,615,-1.0000,MISS: 173px blob unboxed,delete
cap_000894,615,-1.0000,MISS: 172px blob unboxed,delete
cap_000895,616,-1.0000,MISS: 175px blob unboxed,approve
cap_000896,617,-1.0000,MISS: 177px blob unboxed,approve
cap_000897,617,-1.0000,MISS: 182px blob unboxed,delete
cap_000898,617,-1.0000,MISS: 182px blob unboxed,delete
cap_000899,618,-1.0000,MISS: 183px blob unboxed,approve
cap_000900,618,-1.0000,MISS: 182px blob unboxed,delete
