file,cluster,n_person,n_omega,status
cap_000931,631,0,2,todo
cap_000932,632,0,4,todo
cap_000933,632,0,4,todo
cap_000934,632,0,4,todo
cap_000935,632,0,4,todo
cap_000936,632,0,3,todo
cap_000937,633,0,3,todo
cap_000938,633,0,3,todo
cap_000939,634,0,3,todo
cap_000940,635,0,3,todo
cap_000941,635,0,3,todo
cap_000942,636,0,3,todo
cap_000943,637,0,3,todo
cap_000944,638,0,3,todo
cap_000945,639,0,3,todo
cap_000946,640,0,3,todo
cap_000947,641,0,2,todo
cap_000948,642,0,1,todo
cap_000949,643,0,1,todo
cap_000950,643,0,1,todo
cap_000951,644,0,2,todo
cap_000952,644,0,4,todo
cap_000953,645,0,1,todo
cap_000954,645,0,1,todo
cap_000955,645,0,1,todo
cap_000956,646,0,1,todo
cap_000957,647,0,4,todo
cap_000958,648,0,3,todo
cap_000959,648,0,4,todo
cap_000960,649,0,3,todo
cap_000961,650,0,4,todo
cap_000962,650,0,3,todo
cap_000963,651,0,3,todo
cap_000964,652,0,3,todo
cap_000965,652,0,4,todo
cap_000966,653,0,4,todo
cap_000967,653,0,5,todo
cap_000968,653,0,5,todo
cap_000969,654,0,5,todo
cap_000970,654,0,4,todo
cap_000971,654,0,4,todo
cap_000972,654,0,4,todo
cap_000973,655,0,4,todo
cap_000974,656,0,3,todo
cap_000975,657,0,3,todo
cap_000976,658,0,4,todo
cap_000977,659,0,4,todo
cap_000978,660,0,3,todo
cap_000979,660,0,4,todo
cap_000980,661,0,3,todo
cap_000981,661,0,3,todo
cap_000982,662,0,3,todo
cap_000983,663,0,4,todo
cap_000984,664,0,3,todo
cap_000985,665,0,4,todo
cap_000986,666,0,3,todo
cap_000987,666,0,3,todo
cap_000988,667,0,3,todo
cap_000989,668,0,3,todo
cap_000990,669,0,3,todo
cap_000991,669,0,3,todo
cap_000992,670,0,4,todo
cap_000993,671,0,4,todo
cap_000994,672,0,3,todo
cap_000995,673,0,4,todo
cap_000996,674,0,3,todo
cap_000997,675,0,3,todo
cap_000998,675,0,3,todo
cap_000999,676,0,4,todo
cap_001000,676,0,3,todo
cap_001001,677,0,3,todo
cap_001002,677,0,3,todo
cap_001003,678,0,3,todo
cap_001004,678,0,3,todo
cap_001005,679,0,3,todo
cap_001006,679,0,3,todo
cap_001007,680,0,3,todo
cap_001008,681,0,4,todo
cap_001009,681,0,4,todo
cap_001010,682,0,4,todo
cap_001011,682,0,3,todo
cap_001012,682,0,3,todo
cap_001013,682,0,3,todo
cap_001014,682,0,3,todo
cap_001015,683,0,3,todo
cap_001016,683,0,3,todo
cap_001017,684,0,4,todo
cap_001018,685,0,2,todo
cap_001019,686,0,3,todo
cap_001020,687,0,2,todo
cap_001021,688,0,3,todo
cap_001022,689,0,3,todo
cap_001023,689,0,3,todo
cap_001024,690,0,3,todo
cap_001025,690,0,3,todo
cap_001026,690,0,3,todo
cap_001027,691,0,3,todo
cap_001028,691,0,3,todo
cap_001029,691,0,3,todo
cap_001030,692,0,3,todo
cap_001031,692,0,2,todo
cap_001032,692,0,3,todo
cap_001033,693,0,3,todo
cap_001034,694,0,3,todo
cap_001035,694,0,3,todo
cap_001036,694,0,2,todo
cap_001037,694,0,3,todo
cap_001038,694,0,3,todo
cap_001039,695,0,3,todo
cap_001040,695,0,2,todo
cap_001041,696,0,4,todo
cap_001042,696,0,5,todo
cap_001043,697,0,3,todo
cap_001044,697,0,4,todo
cap_001045,697,0,3,todo
cap_001046,697,0,2,todo
cap_001047,698,0,2,todo
cap_001048,698,0,2,todo
cap_001049,698,0,4,todo
cap_001050,699,0,4,todo
cap_001051,699,0,4,todo
cap_001052,699,0,4,todo
cap_001053,699,0,4,todo
cap_001054,699,0,3,todo
cap_001055,700,0,3,todo
cap_001056,700,0,2,todo
cap_001057,700,0,2,todo
cap_001058,700,0,2,todo
cap_001059,701,0,3,todo
cap_001060,701,0,3,todo
cap_001061,701,0,3,todo
cap_001062,702,0,3,todo
cap_001063,703,0,3,todo
cap_001064,703,0,3,todo
cap_001065,704,0,4,todo
cap_001066,704,0,3,todo
cap_001067,705,0,4,todo
cap_001068,705,0,3,todo
cap_001069,706,0,4,todo
cap_001070,706,0,3,todo
cap_001071,707,0,4,todo
cap_001072,707,0,3,todo
cap_001073,707,0,4,todo
cap_001074,707,0,4,todo
cap_001075,708,0,4,todo
cap_001076,708,0,4,todo
cap_001077,709,0,4,todo
cap_001078,709,0,3,todo
cap_001079,710,0,3,todo
cap_001080,710,0,3,todo
cap_001081,711,0,4,todo
cap_001082,711,0,2,todo
cap_001083,712,0,4,todo
cap_001084,713,0,3,todo
cap_001085,713,0,4,todo
cap_001086,714,0,5,todo
cap_001087,714,0,5,todo
cap_001088,715,0,5,todo
cap_001089,715,0,5,todo
cap_001090,715,0,4,todo
cap_001091,715,0,4,todo
cap_001092,715,0,4,todo
cap_001093,716,0,4,todo
cap_001094,716,0,4,todo
cap_001095,717,0,4,todo
cap_001096,717,0,4,todo
cap_001097,718,0,4,todo
cap_001098,718,0,4,todo
cap_001099,718,0,4,todo
cap_001100,719,0,4,todo
cap_001101,719,0,4,todo
cap_001102,720,0,4,todo
cap_001103,720,0,4,todo
cap_001104,720,0,4,todo
cap_001105,720,0,4,todo
cap_001106,720,0,4,todo
cap_001107,721,0,4,todo
cap_001108,721,0,4,todo
cap_001109,721,0,4,todo
cap_001110,721,0,4,todo
cap_001111,722,0,4,todo
cap_001112,722,0,4,todo
cap_001113,723,0,4,todo
cap_001114,723,0,3,todo
cap_001115,723,0,4,todo
cap_001116,723,0,3,todo
cap_001117,724,0,3,todo
cap_001118,724,0,4,todo
cap_001119,725,0,3,todo
cap_001120,725,0,4,todo
cap_001121,726,0,4,todo
cap_001122,726,0,3,todo
cap_001123,727,0,5,todo
cap_001124,727,0,3,todo
cap_001125,728,0,3,todo
cap_001126,728,0,3,todo
cap_001127,728,0,4,todo
cap_001128,728,0,3,todo
cap_001129,728,0,5,todo
cap_001130,729,0,4,todo
cap_001131,729,0,4,todo
cap_001132,729,0,4,todo
cap_001133,730,0,3,todo
cap_001134,730,0,3,todo
cap_001135,730,0,2,todo
cap_001136,731,0,3,todo
cap_001137,731,0,3,todo
cap_001138,732,0,2,todo
cap_001139,732,0,3,todo
cap_001140,732,0,2,todo
cap_001141,733,0,2,todo
cap_001142,733,0,3,todo
cap_001143,733,0,3,todo
cap_001144,734,0,3,todo
cap_001145,734,0,3,todo
cap_001146,735,0,4,todo
cap_001147,735,0,4,todo
cap_001148,736,0,4,todo
cap_001149,737,0,4,todo
cap_001150,737,0,3,todo
cap_001151,737,0,2,todo
cap_001152,737,0,2,todo
cap_001153,738,0,3,todo
cap_001154,738,0,2,todo
cap_001155,739,0,2,todo
cap_001156,739,0,3,todo
cap_001157,740,0,3,todo
cap_001158,740,0,4,todo
cap_001159,740,0,4,todo
cap_001160,741,0,4,todo
cap_001161,741,0,3,todo
cap_001162,742,0,4,todo
cap_001163,743,0,4,todo
cap_001164,744,0,4,todo
cap_001165,745,0,4,todo
cap_001166,746,0,4,todo
cap_001167,747,0,3,todo
cap_001168,748,0,4,todo
cap_001169,749,0,3,todo
cap_001170,749,0,4,todo
cap_001171,750,0,3,todo
cap_001172,751,0,6,todo
cap_001173,752,0,4,todo
cap_001174,753,0,3,todo
cap_001175,754,0,3,todo
cap_001176,755,0,3,todo
cap_001177,756,0,4,todo
cap_001178,757,0,4,todo
cap_001179,758,0,3,todo
cap_001180,759,0,4,todo
cap_001181,760,0,4,todo
cap_001182,761,0,3,todo
cap_001183,762,0,4,todo
cap_001184,763,0,4,todo
cap_001185,764,0,4,todo
cap_001186,765,0,4,todo
cap_001187,766,0,4,todo
cap_001188,767,0,3,todo
cap_001189,767,0,3,todo
cap_001190,768,0,3,todo
cap_001191,768,0,4,todo
cap_001192,769,0,3,todo
cap_001193,769,0,3,todo
cap_001194,770,0,3,todo
cap_001195,771,0,3,todo
cap_001196,771,0,3,todo
cap_001197,772,0,4,todo
cap_001198,772,0,4,todo
cap_001199,772,0,4,todo
cap_001200,772,0,3,todo
cap_001201,772,0,3,todo
cap_001202,773,0,3,todo
cap_001203,773,0,3,todo
cap_001204,774,0,4,todo
cap_001205,775,0,3,todo
cap_001206,776,0,4,todo
cap_001207,777,0,3,todo
cap_001208,778,0,2,todo
cap_001209,779,0,4,todo
cap_001210,780,0,5,todo
cap_001211,781,0,4,todo
cap_001212,782,0,3,todo
cap_001213,783,0,3,todo
cap_001214,784,0,4,todo
cap_001215,785,0,5,todo
cap_001216,786,0,5,todo
cap_001217,787,0,5,todo
cap_001218,788,0,4,todo
cap_001219,789,0,4,todo
cap_001220,790,0,3,todo
cap_001221,791,0,5,todo
cap_001222,792,0,3,todo
cap_001223,793,0,4,todo
cap_001224,794,0,4,todo
cap_001225,795,0,4,todo
cap_001226,796,0,4,todo
cap_001227,797,0,4,todo
cap_001228,798,0,4,todo
cap_001229,799,0,3,todo
cap_001230,800,0,3,todo
cap_001231,801,0,4,todo
cap_001232,802,0,4,todo
cap_001233,803,0,4,todo
cap_001234,804,0,3,todo
cap_001235,805,0,3,todo
cap_001236,806,0,4,todo
cap_001237,807,0,3,todo
cap_001238,808,0,2,todo
cap_001239,809,0,4,todo
cap_001240,810,0,3,todo
cap_001241,811,0,3,todo
cap_001242,812,0,3,todo
cap_001243,813,0,2,todo
cap_001244,814,0,3,todo
cap_001245,815,0,2,todo
cap_001246,816,0,2,todo
cap_001247,817,0,2,todo
cap_001248,818,0,2,todo
cap_001249,819,0,2,todo
cap_001250,820,0,3,todo
cap_001251,821,0,3,todo
cap_001252,822,0,2,todo
cap_001253,823,0,3,todo
cap_001254,824,0,3,todo
cap_001255,825,0,2,todo
cap_001256,826,0,4,todo
cap_001257,826,0,3,todo
cap_001258,827,0,4,todo
cap_001259,827,0,5,todo
cap_001260,828,0,3,todo
cap_001261,828,0,3,todo
cap_001262,829,0,3,todo
cap_001263,830,0,3,todo
cap_001264,831,0,3,todo
cap_001265,832,0,4,todo
cap_001266,833,0,3,todo
cap_001267,834,0,4,todo
cap_001268,835,0,3,todo
cap_001269,836,0,4,todo
cap_001270,837,0,5,todo
cap_001271,838,0,4,todo
cap_001272,838,0,3,todo
cap_001273,839,0,5,todo
cap_001274,839,0,6,todo
cap_001275,840,0,5,todo
cap_001276,840,0,6,todo
cap_001277,841,0,4,todo
cap_001278,841,0,6,todo
cap_001279,841,0,6,todo
cap_001280,842,0,4,todo
cap_001281,842,0,4,todo
cap_001282,842,0,3,todo
cap_001283,843,0,4,todo
cap_001284,844,0,4,todo
cap_001285,844,0,3,todo
cap_001286,845,0,3,todo
cap_001287,845,0,3,todo
cap_001288,845,0,4,todo
cap_001289,845,0,5,todo
cap_001290,846,0,4,todo
cap_001291,846,0,4,todo
cap_001292,847,0,4,todo
cap_001293,847,0,4,todo
cap_001294,848,0,4,todo
cap_001295,848,0,5,todo
cap_001296,848,0,5,todo
cap_001297,849,0,4,todo
cap_001298,849,0,3,todo
cap_001299,849,0,3,todo
cap_001300,850,0,4,todo
cap_001301,850,0,4,todo
cap_001302,851,0,4,todo
cap_001303,851,0,3,todo
cap_001304,851,0,3,todo
cap_001305,852,0,4,todo
cap_001306,852,0,4,todo
cap_001307,853,0,5,todo
cap_001308,853,0,5,todo
cap_001309,853,0,5,todo
cap_001310,854,0,5,todo
cap_001311,854,0,4,todo
cap_001312,855,0,4,todo
cap_001313,855,0,4,todo
cap_001314,855,0,4,todo
cap_001315,855,0,4,todo
cap_001316,856,0,4,todo
cap_001317,856,0,5,todo
cap_001318,856,0,3,todo
cap_001319,857,0,4,todo
cap_001320,857,0,4,todo
cap_001321,857,0,3,todo
cap_001322,858,0,4,todo
cap_001323,858,0,4,todo
cap_001324,858,0,3,todo
cap_001325,858,0,4,todo
cap_001326,859,0,3,todo
cap_001327,859,0,3,todo
cap_001328,859,0,3,todo
cap_001329,859,0,3,todo
cap_001330,860,0,4,todo
cap_001331,860,0,4,todo
cap_001332,860,0,4,todo
cap_001333,861,0,4,todo
cap_001334,861,0,4,todo
cap_001335,861,0,4,todo
cap_001336,862,0,3,todo
cap_001337,862,0,3,todo
cap_001338,862,0,3,todo
cap_001339,862,0,3,todo
cap_001340,863,0,4,todo
cap_001341,863,0,4,todo
cap_001342,863,0,4,todo
cap_001343,864,0,3,todo
cap_001344,864,0,4,todo
cap_001345,864,0,4,todo
cap_001346,865,0,4,todo
cap_001347,865,0,4,todo
cap_001348,865,0,4,todo
cap_001349,865,0,4,todo
cap_001350,866,0,4,todo
cap_001351,866,0,3,todo
cap_001352,867,0,4,todo
cap_001353,867,0,4,todo
cap_001354,867,0,4,todo
cap_001355,868,0,4,todo
cap_001356,868,0,3,todo
cap_001357,868,0,3,todo
cap_001358,869,0,4,todo
cap_001359,869,0,4,todo
cap_001360,870,0,4,todo
cap_001361,870,0,4,todo
cap_001362,870,0,3,todo
cap_001363,871,0,3,todo
cap_001364,871,0,3,todo
cap_001365,872,0,3,todo
cap_001366,872,0,3,todo
cap_001367,873,0,4,todo
cap_001368,874,0,3,todo
cap_001369,875,0,3,todo
cap_001370,876,0,3,todo
cap_001371,877,0,4,todo
cap_001372,878,0,2,todo
cap_001373,879,0,3,todo
cap_001374,880,0,4,todo
cap_001375,881,0,4,todo
cap_001376,882,0,4,todo
cap_001377,883,0,4,todo
cap_001378,884,0,4,todo
cap_001379,885,0,2,todo
cap_001380,886,0,3,todo
cap_001381,887,0,4,todo
cap_001382,888,0,2,todo
cap_001383,889,0,3,todo
cap_001384,890,0,4,todo
cap_001385,891,0,3,todo
cap_001386,892,0,3,todo
cap_001387,893,0,3,todo
cap_001388,894,0,2,todo
cap_001389,895,0,3,todo
cap_001390,896,0,3,todo
cap_001391,897,0,3,todo
cap_001392,898,0,5,todo
cap_001393,899,0,3,todo
cap_001394,900,0,4,todo
cap_001395,901,0,4,todo
cap_001396,902,0,4,todo
cap_001397,903,0,4,todo
cap_001398,904,0,3,todo
cap_001399,905,0,2,todo
cap_001400,906,0,2,todo
cap_001401,907,0,4,todo
cap_001402,908,0,2,todo
cap_001403,909,0,3,todo
cap_001404,910,0,3,todo
cap_001405,910,0,2,todo
cap_001406,911,0,3,todo
cap_001407,911,0,3,todo
cap_001408,911,0,2,todo
cap_001409,911,0,3,todo
cap_001410,911,0,2,todo
cap_001411,912,0,3,todo
cap_001412,912,0,3,todo
cap_001413,912,0,3,todo
cap_001414,913,0,3,todo
cap_001415,913,0,3,todo
cap_001416,914,0,3,todo
cap_001417,914,0,3,todo
cap_001418,915,0,3,todo
cap_001419,915,0,4,todo
cap_001420,916,0,4,todo
cap_001421,917,0,3,todo
cap_001422,918,0,4,todo
cap_001423,919,0,2,todo
cap_001424,920,0,4,todo
cap_001425,921,0,4,todo
cap_001426,922,0,4,todo
cap_001427,923,0,3,todo
cap_001428,924,0,4,todo
cap_001429,925,0,4,todo
cap_001430,926,0,4,todo
cap_001431,927,0,4,todo
cap_001432,928,0,4,todo
cap_001433,929,0,4,todo
cap_001434,930,0,2,todo
cap_001435,931,0,4,todo
cap_001436,932,0,4,todo
cap_001437,933,0,4,todo
cap_001438,934,0,4,todo
cap_001439,935,0,4,todo
cap_001440,936,0,3,todo
cap_001441,937,0,4,todo
cap_001442,938,0,4,todo
cap_001443,939,0,4,todo
cap_001444,940,0,4,todo
cap_001445,941,0,4,todo
cap_001446,942,0,4,todo
cap_001447,943,0,4,todo
cap_001448,944,0,4,todo
cap_001449,945,0,4,todo
cap_001450,946,0,4,todo
cap_001451,947,0,4,todo
cap_001452,948,0,3,todo
cap_001453,949,0,3,todo
cap_001454,950,0,4,todo
cap_001455,951,0,4,todo
cap_001456,951,0,4,todo
cap_001457,952,0,3,todo
cap_001458,953,0,4,todo
cap_001459,954,0,4,todo
cap_001460,955,0,4,todo
cap_001461,955,0,4,todo
cap_001462,955,0,3,todo
cap_001463,956,0,3,todo
cap_001464,956,0,4,todo
cap_001465,957,0,3,todo
cap_001466,958,0,4,todo
cap_001467,959,0,4,todo
cap_001468,960,0,4,todo
cap_001469,961,0,4,todo
cap_001470,961,0,3,todo
cap_001471,962,0,4,todo
cap_001472,963,0,4,todo
cap_001473,964,0,4,todo
cap_001474,965,0,4,todo
cap_001475,966,0,4,todo
cap_001476,967,0,4,todo
cap_001477,968,0,5,todo
cap_001478,969,0,4,todo
cap_001479,970,0,5,todo
cap_001480,971,0,4,todo
cap_001481,972,0,4,todo
cap_001482,973,0,4,todo
cap_001483,974,0,3,todo
cap_001484,975,0,3,todo
cap_001485,976,0,3,todo
cap_001486,977,0,4,todo
cap_001487,978,0,4,todo
cap_001488,979,0,4,todo
cap_001489,980,0,3,todo
cap_001490,981,0,4,todo
cap_001491,982,0,3,todo
cap_001492,983,0,2,todo
cap_001493,984,0,3,todo
cap_001494,985,0,3,todo
cap_001495,986,0,2,todo
cap_001496,987,0,3,todo
cap_001497,988,0,3,todo
cap_001498,989,0,3,todo
cap_001499,989,0,2,todo
cap_001500,990,0,2,todo
cap_001501,991,0,4,todo
cap_001502,992,0,4,todo
cap_001503,993,0,3,todo
cap_001504,994,0,3,todo
cap_001505,995,0,4,todo
cap_001506,996,0,4,todo
cap_001507,997,0,4,todo
cap_001508,998,0,3,todo
cap_001509,999,0,3,todo
cap_001510,1000,0,4,todo
cap_001511,1001,0,3,todo
cap_001512,1001,0,3,todo
cap_001513,1002,0,3,todo
cap_001514,1002,0,3,todo
cap_001515,1003,0,3,todo
cap_001516,1003,0,3,todo
cap_001517,1003,0,3,todo
cap_001518,1003,0,3,todo
cap_001519,1004,0,3,todo
cap_001520,1004,0,3,todo
cap_001521,1004,0,3,todo
cap_001522,1004,0,3,todo
cap_001523,1004,0,2,todo
cap_001524,1005,0,3,todo
cap_001525,1005,0,2,todo
cap_001526,1005,0,3,todo
cap_001527,1005,0,3,todo
cap_001528,1006,0,3,todo
cap_001529,1006,0,3,todo
cap_001530,1006,0,2,todo
cap_001531,1006,0,2,todo
cap_001532,1006,0,2,todo
cap_001533,1007,0,3,todo
cap_001534,1007,0,2,todo
cap_001535,1008,0,3,todo
cap_001536,1008,0,3,todo
cap_001537,1008,0,3,todo
cap_001538,1008,0,2,todo
cap_001539,1008,0,2,todo
cap_001540,1009,0,3,todo
cap_001541,1009,0,2,todo
cap_001542,1009,0,2,todo
cap_001543,1010,0,2,todo
cap_001544,1010,0,2,todo
cap_001545,1010,0,2,todo
cap_001546,1010,0,2,todo
cap_001547,1010,0,2,todo
cap_001548,1011,0,3,todo
cap_001549,1011,0,3,todo
cap_001550,1011,0,3,todo
cap_001551,1011,0,3,todo
cap_001552,1012,0,3,todo
cap_001553,1012,0,2,todo
cap_001554,1012,0,3,todo
cap_001555,1012,0,3,todo
cap_001556,1013,0,3,todo
cap_001557,1013,0,3,todo
cap_001558,1014,0,3,todo
cap_001559,1014,0,3,todo
cap_001560,1015,0,3,todo
cap_001561,1015,0,2,todo
cap_001562,1016,0,3,todo
cap_001563,1016,0,2,todo
cap_001564,1017,0,2,todo
cap_001565,1018,0,4,todo
cap_001566,1019,0,3,todo
cap_001567,1020,0,4,todo
cap_001568,1021,0,4,todo
cap_001569,1022,0,4,todo
cap_001570,1023,0,3,todo
cap_001571,1024,0,4,todo
cap_001572,1025,0,4,todo
cap_001573,1026,0,4,todo
cap_001574,1027,0,4,todo
cap_001575,1028,0,4,todo
cap_001576,1029,0,4,todo
cap_001577,1029,0,4,todo
cap_001578,1030,0,4,todo
cap_001579,1031,0,4,todo
cap_001580,1032,0,3,todo
cap_001581,1033,0,4,todo
cap_001582,1033,0,4,todo
cap_001583,1034,0,4,todo
cap_001584,1035,0,3,todo
cap_001585,1036,0,4,todo
cap_001586,1037,0,3,todo
cap_001587,1038,0,4,todo
cap_001588,1039,0,5,todo
cap_001589,1040,0,3,todo
cap_001590,1041,0,4,todo
cap_001591,1042,0,3,todo
cap_001592,1043,0,4,todo
cap_001593,1043,0,2,todo
cap_001594,1044,0,2,todo
cap_001595,1044,0,2,todo
cap_001596,1045,0,3,todo
cap_001597,1046,0,2,todo
cap_001598,1046,0,3,todo
cap_001599,1047,0,3,todo
cap_001600,1048,0,3,todo
cap_001601,1049,0,1,todo
cap_001602,1050,0,4,todo
cap_001603,1051,0,3,todo
cap_001604,1052,0,3,todo
cap_001605,1053,0,3,todo
cap_001606,1054,0,2,todo
cap_001607,1055,0,3,todo
cap_001608,1056,0,3,todo
cap_001609,1057,0,3,todo
cap_001610,1058,0,2,todo
cap_001611,1059,0,3,todo
cap_001612,1060,0,4,todo
cap_001613,1061,0,4,todo
cap_001614,1062,0,3,todo
cap_001615,1063,0,3,todo
cap_001616,1064,0,3,todo
cap_001617,1065,0,5,todo
cap_001618,1066,0,2,todo
cap_001619,1067,0,3,todo
cap_001620,1068,0,2,todo
cap_001621,1069,0,2,todo
cap_001622,1070,0,3,todo
cap_001623,1070,0,4,todo
cap_001624,1071,0,3,todo
cap_001625,1072,0,3,todo
cap_001626,1072,0,3,todo
cap_001627,1073,0,2,todo
cap_001628,1074,0,2,todo
cap_001629,1075,0,2,todo
cap_001630,1076,0,3,todo
cap_001631,1077,0,2,todo
cap_001632,1078,0,2,todo
cap_001633,1078,0,2,todo
cap_001634,1079,0,3,todo
cap_001635,1080,0,3,todo
cap_001636,1081,0,5,todo
cap_001637,1081,0,2,todo
cap_001638,1082,0,4,todo
cap_001639,1082,0,3,todo
cap_001640,1083,0,3,todo
cap_001641,1083,0,2,todo
cap_001642,1084,0,3,todo
cap_001643,1085,0,3,todo
cap_001644,1086,0,3,todo
cap_001645,1087,0,3,todo
cap_001646,1088,0,3,todo
cap_001647,1089,0,2,todo
cap_001648,1090,0,3,todo
cap_001649,1091,0,3,todo
cap_001650,1092,0,2,todo
cap_001651,1092,0,3,todo
cap_001652,1093,0,3,todo
cap_001653,1093,0,3,todo
cap_001654,1094,0,3,todo
cap_001655,1095,0,3,todo
cap_001656,1096,0,3,todo
cap_001657,1097,0,4,todo
cap_001658,1097,0,3,todo
cap_001659,1098,0,3,todo
cap_001660,1099,0,3,todo
cap_001661,1100,0,2,todo
cap_001662,1101,0,2,todo
cap_001663,1102,0,2,todo
cap_001664,1103,0,3,todo
cap_001665,1104,0,3,todo
cap_001666,1105,0,3,todo
cap_001667,1106,0,3,todo
cap_001668,1107,0,3,todo
cap_001669,1107,0,3,todo
cap_001670,1107,0,3,todo
cap_001671,1108,0,3,todo
cap_001672,1108,0,2,todo
cap_001673,1109,0,2,todo
cap_001674,1109,0,3,todo
cap_001675,1110,0,2,todo
cap_001676,1110,0,3,todo
cap_001677,1111,0,3,todo
cap_001678,1112,0,3,todo
cap_001679,1112,0,3,todo
cap_001680,1113,0,2,todo
cap_001681,1113,0,3,todo
cap_001682,1113,0,3,todo
cap_001683,1114,0,2,todo
cap_001684,1114,0,3,todo
cap_001685,1114,0,2,todo
cap_001686,1115,0,2,todo
cap_001687,1115,0,2,todo
cap_001688,1115,0,2,todo
cap_001689,1115,0,2,todo
cap_001690,1116,0,4,todo
cap_001691,1116,0,3,todo
cap_001692,1116,0,4,todo
cap_001693,1116,0,4,todo
cap_001694,1117,0,3,todo
cap_001695,1118,0,3,todo
cap_001696,1119,0,3,todo
cap_001697,1120,0,3,todo
cap_001698,1120,0,3,todo
cap_001699,1121,0,3,todo
cap_001700,1121,0,3,todo
cap_001701,1121,0,3,todo
cap_001702,1122,0,3,todo
cap_001703,1123,0,3,todo
cap_001704,1123,0,3,todo
cap_001705,1123,0,3,todo
cap_001706,1124,0,3,todo
cap_001707,1124,0,3,todo
cap_001708,1124,0,3,todo
cap_001709,1124,0,3,todo
cap_001710,1124,0,3,todo
cap_001711,1125,0,3,todo
cap_001712,1125,0,4,todo
cap_001713,1126,0,3,todo
cap_001714,1126,0,3,todo
cap_001715,1127,0,3,todo
cap_001716,1128,0,3,todo
cap_001717,1129,0,3,todo
cap_001718,1130,0,2,todo
cap_001719,1131,0,3,todo
cap_001720,1132,0,2,todo
cap_001721,1132,0,3,todo
cap_001722,1133,0,3,todo
cap_001723,1133,0,3,todo
cap_001724,1133,0,2,todo
cap_001725,1133,0,2,todo
cap_001726,1133,0,3,todo
cap_001727,1134,0,2,todo
cap_001728,1134,0,3,todo
cap_001729,1134,0,3,todo
cap_001730,1134,0,3,todo
cap_001731,1135,0,2,todo
cap_001732,1135,0,2,todo
cap_001733,1136,0,3,todo
cap_001734,1137,0,3,todo
cap_001735,1138,0,3,todo
cap_001736,1138,0,3,todo
cap_001737,1139,0,3,todo
cap_001738,1140,0,3,todo
cap_001739,1140,0,3,todo
cap_001740,1141,0,3,todo
cap_001741,1141,0,3,todo
cap_001742,1141,0,3,todo
cap_001743,1142,0,3,todo
cap_001744,1142,0,3,todo
cap_001745,1142,0,3,todo
cap_001746,1143,0,3,todo
cap_001747,1143,0,3,todo
cap_001748,1144,0,3,todo
cap_001749,1144,0,3,todo
cap_001750,1144,0,3,todo
cap_001751,1145,0,3,todo
cap_001752,1146,0,3,todo
cap_001753,1147,0,3,todo
cap_001754,1148,0,3,todo
cap_001755,1149,0,3,todo
cap_001756,1149,0,5,todo
cap_001757,1150,0,3,todo
cap_001758,1150,0,3,todo
cap_001759,1151,0,3,todo
cap_001760,1151,0,3,todo
cap_001761,1151,0,3,todo
cap_001762,1152,0,2,todo
cap_001763,1152,0,2,todo
cap_001764,1152,0,3,todo
cap_001765,1153,0,3,todo
cap_001766,1153,0,3,todo
cap_001767,1154,0,3,todo
cap_001768,1154,0,3,todo
cap_001769,1155,0,3,todo
cap_001770,1156,0,3,todo
cap_001771,1157,0,3,todo
cap_001772,1158,0,3,todo
cap_001773,1158,0,3,todo
cap_001774,1159,0,3,todo
cap_001775,1159,0,3,todo
cap_001776,1160,0,3,todo
cap_001777,1160,0,3,todo
cap_001778,1160,0,3,todo
cap_001779,1161,0,3,todo
cap_001780,1161,0,3,todo
cap_001781,1162,0,3,todo
cap_001782,1162,0,2,todo
cap_001783,1163,0,3,todo
cap_001784,1163,0,3,todo
cap_001785,1164,0,3,todo
cap_001786,1165,0,3,todo
cap_001787,1165,0,3,todo
cap_001788,1166,0,3,todo
cap_001789,1166,0,3,todo
cap_001790,1166,0,3,todo
cap_001791,1167,0,3,todo
cap_001792,1167,0,3,todo
cap_001793,1168,0,3,todo
cap_001794,1168,0,3,todo
cap_001795,1168,0,2,todo
cap_001796,1168,0,3,todo
cap_001797,1169,0,3,todo
cap_001798,1169,0,3,todo
cap_001799,1170,0,3,todo
cap_001800,1170,0,3,todo
cap_001801,1171,0,2,todo
cap_001802,1171,0,3,todo
cap_001803,1172,0,3,todo
cap_001804,1173,0,3,todo
cap_001805,1174,0,3,todo
cap_001806,1175,0,1,todo
cap_001807,1176,0,3,todo
cap_001808,1177,0,3,todo
cap_001809,1178,0,3,todo
cap_001810,1179,0,1,todo
cap_001811,1179,0,2,todo
cap_001812,1180,0,3,todo
cap_001813,1181,0,3,todo
cap_001814,1181,0,2,todo
cap_001815,1182,0,2,todo
cap_001816,1183,0,2,todo
cap_001817,1184,0,3,todo
cap_001818,1185,0,4,todo
cap_001819,1186,0,4,todo
cap_001820,1187,0,4,todo
cap_001821,1188,0,4,todo
cap_001822,1189,0,3,todo
cap_001823,1190,0,3,todo
cap_001824,1191,0,3,todo
cap_001825,1191,0,2,todo
cap_001826,1192,0,4,todo
cap_001827,1192,0,3,todo
cap_001828,1193,0,3,todo
cap_001829,1193,0,3,todo
cap_001830,1194,0,4,todo
cap_001831,1194,0,3,todo
cap_001832,1195,0,4,todo
cap_001833,1195,0,4,todo
cap_001834,1196,0,5,todo
cap_001835,1196,0,4,todo
cap_001836,1196,0,4,todo
cap_001837,1197,0,4,todo
cap_001838,1197,0,3,todo
cap_001839,1197,0,3,todo
cap_001840,1198,0,3,todo
