file,capture,orig_file
cap_000635,capture_20260909_133031,cap_000252
cap_000636,capture_20260909_133031,cap_000253
cap_000637,capture_20260909_133031,cap_000254
cap_000638,capture_20260909_133031,cap_000255
cap_000639,capture_20260909_133031,cap_000256
cap_000640,capture_20260909_133031,cap_000257
cap_000641,capture_20260909_133031,cap_000258
cap_000642,capture_20260909_133031,cap_000259
cap_000643,capture_20260909_133031,cap_000260
cap_000644,capture_20260909_133031,cap_000261
cap_000645,capture_20260909_133031,cap_000262
cap_000646,capture_20260909_133031,cap_000263
cap_000647,capture_20260909_133031,cap_000264
cap_000648,capture_20260909_133031,cap_000265
cap_000649,capture_20260909_133031,cap_000266
cap_000650,capture_20260909_133031,cap_000267
cap_000651,capture_20260909_133031,cap_000268
cap_000652,capture_20260909_133031,cap_000269
cap_000653,capture_20260909_133031,cap_000270
cap_000654,capture_20260909_133031,cap_000271
cap_000655,capture_20260909_133031,cap_000272
cap_000656,capture_20260909_133031,cap_000273
cap_000657,capture_20260909_133031,cap_000274
cap_000658,capture_20260909_133031,cap_000275
cap_000659,capture_20260909_133031,cap_000276
cap_000660,capture_20260909_133031,cap_000277
cap_000661,capture_20260909_133031,cap_000278
cap_000662,capture_20260909_133031,cap_000279
cap_000663,capture_20260909_133031,cap_000280
cap_000664,capture_20260909_133031,cap_000281
cap_000665,capture_20260909_133031,cap_000282
cap_000666,capture_20260909_133031,cap_000283
cap_000667,capture_20260909_133031,cap_000284
cap_000668,capture_20260909_133031,cap_000285
cap_000669,capture_20260909_133031,cap_000286
cap_000670,capture_20260909_133031,cap_000287
cap_000671,capture_20260909_133031,cap_000288
cap_000672,capture_20260909_133031,cap_000289
cap_000673,capture_20260909_133031,cap_000290
cap_000674,capture_20260909_133031,cap_000291
cap_000675,capture_20260909_133031,cap_000292
cap_000676,capture_20260909_133031,cap_000293
cap_000677,capture_20260909_133031,cap_000294
cap_000678,capture_20260909_133031,cap_000295
cap_000679,capture_20260909_133031,cap_000296
cap_000680,capture_20260909_133031,cap_000297
cap_000681,capture_20260909_133031,cap_000298
cap_000682,capture_20260909_133031,cap_000299
cap_000683,capture_20260909_133031,cap_000300
cap_000684,capture_20260909_133031,cap_000301
cap_000685,capture_20260909_133031,cap_000302
cap_000686,capture_20260909_133031,cap_000303
cap_000687,capture_20260909_133031,cap_000304
cap_000688,capture_20260909_133031,cap_000305
cap_000689,capture_20260909_133031,cap_000306
cap_000690,capture_20260909_133031,cap_000307
cap_000691,capture_20260909_133031,cap_000308
cap_000692,capture_20260909_133031,cap_000309
cap_000693,capture_20260909_133031,cap_000310
cap_000694,capture_20260909_133031,cap_000311
cap_000695,capture_20260909_133031,cap_000312
cap_000696,capture_20260909_133031,cap_000313
cap_000697,capture_20260909_133031,cap_000314
cap_000698,capture_20260909_133031,cap_000315
cap_000699,capture_20260909_133031,cap_000316
cap_000700,capture_20260909_133031,cap_000317
cap_000701,capture_20260909_133031,cap_000318
cap_000702,capture_20260909_133031,cap_000319
cap_000703,capture_20260909_133031,cap_000320
cap_000704,capture_20260909_133031,cap_000321
cap_000705,capture_20260909_133031,cap_000322
cap_000706,capture_20260909_133031,cap_000323
cap_000707,capture_20260909_133031,cap_000324
cap_000708,capture_20260909_133031,cap_000325
cap_000709,capture_20260909_133031,cap_000326
cap_000710,capture_20260909_133031,cap_000327
cap_000711,capture_20260909_133031,cap_000328
cap_000712,capture_20260909_133031,cap_000329
cap_000713,capture_20260909_133031,cap_000330
cap_000714,capture_20260909_133031,cap_000331
cap_000715,capture_20260909_133031,cap_000332
cap_000716,capture_20260909_133031,cap_000333
cap_000717,capture_20260909_133031,cap_000334
cap_000718,capture_20260909_133031,cap_000335
cap_000719,capture_20260909_133031,cap_000336
cap_000720,capture_20260909_133031,cap_000337
cap_000721,capture_20260909_133031,cap_000338
cap_000722,capture_20260909_133031,cap_000339
cap_000723,capture_20260909_133031,cap_000340
cap_000724,capture_20260909_133031,cap_000341
cap_000725,capture_20260909_133031,cap_000342
cap_000726,capture_20260909_133031,cap_000343
cap_000727,capture_20260909_133031,cap_000344
cap_000728,capture_20260909_133031,cap_000345
cap_000729,capture_20260909_133031,cap_000346
cap_000730,capture_20260909_133031,cap_000347
cap_000731,capture_20260909_133031,cap_000348
cap_000732,capture_20260909_133031,cap_000349
cap_000733,capture_20260909_133031,cap_000350
cap_000734,capture_20260909_133031,cap_000351
cap_000735,capture_20260909_133031,cap_000352
cap_000736,capture_20260909_133031,cap_000353
cap_000737,capture_20260909_133031,cap_000354
cap_000738,capture_20260909_133031,cap_000355
cap_000739,capture_20260909_133031,cap_000356
cap_000740,capture_20260909_133031,cap_000357
cap_000741,capture_20260909_133031,cap_000358
cap_000742,capture_20260909_133031,cap_000359
cap_000743,capture_20260909_133031,cap_000360
cap_000744,capture_20260909_133031,cap_000361
cap_000745,capture_20260909_133031,cap_000362
cap_000746,capture_20260909_133031,cap_000363
cap_000747,capture_20260909_133031,cap_000364
cap_000748,capture_20260909_133031,cap_000365
cap_000749,capture_20260909_133031,cap_000366
cap_000750,capture_20260909_133031,cap_000367
cap_000751,capture_20260909_133031,cap_000368
cap_000752,capture_20260909_133031,cap_000369
cap_000753,capture_20260909_133031,cap_000370
cap_000754,capture_20260909_133031,cap_000371
cap_000755,capture_20260909_133031,cap_000372
cap_000756,capture_20260909_133031,cap_000373
cap_000757,capture_20260909_133031,cap_000374
cap_000758,capture_20260909_133031,cap_000375
cap_000759,capture_20260909_133031,cap_000376
cap_000760,capture_20260909_133031,cap_000377
cap_000761,capture_20260909_133031,cap_000378
cap_000762,capture_20260909_133031,cap_000379
cap_000763,capture_20260909_133031,cap_000380
cap_000764,capture_20260909_133031,cap_000381
cap_000765,capture_20260909_133031,cap_000382
cap_000766,capture_20260909_133031,cap_000383
cap_000767,capture_20260909_133031,cap_000384
cap_000768,capture_20260909_133031,cap_000385
cap_000769,capture_20260909_133031,cap_000386
cap_000770,capture_20260909_133031,cap_000387
cap_000771,capture_20260909_133031,cap_000388
cap_000772,capture_20260909_133031,cap_000389
cap_000773,capture_20260909_133031,cap_000390
cap_000774,capture_20260909_133031,cap_000391
cap_000775,capture_20260909_133031,cap_000392
cap_000776,capture_20260909_133031,cap_000393
cap_000777,capture_20260909_133031,cap_000394
cap_000778,capture_20260909_133031,cap_000395
cap_000779,capture_20260909_133031,cap_000396
cap_000780,capture_20260909_133031,cap_000397
cap_000781,capture_20260909_133031,cap_000398
cap_000782,capture_20260909_133031,cap_000399
cap_000783,capture_20260909_133031,cap_000400
cap_000784,capture_20260909_133031,cap_000401
cap_000785,capture_20260909_133031,cap_000402
cap_000786,capture_20260909_133031,cap_000403
cap_000787,capture_20260909_133031,cap_000404
cap_000788,capture_20260909_133031,cap_000405
cap_000789,capture_20260909_133031,cap_000406
cap_000790,capture_20260909_133031,cap_000407
cap_000791,capture_20260909_133031,cap_000408
cap_000792,capture_20260909_133031,cap_000409
cap_000793,capture_20260909_133031,cap_000410
cap_000794,capture_20260909_133031,cap_000411
cap_000795,capture_20260909_133031,cap_000412
cap_000796,capture_20260909_133031,cap_000413
cap_000797,capture_20260909_133031,cap_000414
cap_000798,capture_20260909_133031,cap_000415
cap_000799,capture_20260909_133031,cap_000416
cap_000800,capture_20260909_133031,cap_000417
cap_000801,capture_20260909_133031,cap_000418
cap_000802,capture_20260909_133031,cap_000419
cap_000803,capture_20260909_133031,cap_000420
cap_000804,capture_20260909_133031,cap_000421
cap_000805,capture_20260909_133031,cap_000422
cap_000806,capture_20260909_133031,cap_000423
cap_000807,capture_20260909_133031,cap_000424
cap_000808,capture_20260909_133031,cap_000425
cap_000809,capture_20260909_133031,cap_000426
cap_000810,capture_20260909_133031,cap_000427
cap_000811,capture_20260909_133031,cap_000428
cap_000812,capture_20260909_133031,cap_000429
cap_000813,capture_20260909_133031,cap_000430
cap_000814,capture_20260909_133031,cap_000431
cap_000815,capture_20260909_133031,cap_000432
cap_000816,capture_20260909_133031,cap_000433
cap_000817,capture_20260909_133031,cap_000434
cap_000818,capture_20260909_133031,cap_000435
cap_000819,capture_20260909_133031,cap_000436
cap_000820,capture_20260909_133031,cap_000437
cap_000821,capture_20260909_133031,cap_000438
cap_000822,capture_20260909_133031,cap_000439
cap_000823,capture_20260909_133031,cap_000440
cap_000824,capture_20260909_133031,cap_000441
cap_000825,capture_20260909_133031,cap_000442
cap_000826,capture_20260909_133031,cap_000443
cap_000827,capture_20260909_133031,cap_000444
cap_000828,capture_20260909_133031,cap_000445
cap_000829,capture_20260909_133031,cap_000446
cap_000830,capture_20260909_133031,cap_000447
cap_000831,capture_20260909_133031,cap_000448
cap_000832,capture_20260909_133031,cap_000449
cap_000833,capture_20260909_133031,cap_000450
cap_000834,capture_20260909_133031,cap_000451
cap_000835,capture_20260909_133031,cap_000452
cap_000836,capture_20260909_133031,cap_000453
cap_000837,capture_20260909_133031,cap_000454
cap_000838,capture_20260909_133031,cap_000455
cap_000839,capture_20260909_133031,cap_000456
cap_000840,capture_20260909_133031,cap_000457
cap_000841,capture_20260909_133031,cap_000458
cap_000842,capture_20260909_133031,cap_000459
cap_000843,capture_20260909_133031,cap_000460
cap_000844,capture_20260909_133031,cap_000461
cap_000845,capture_20260909_133031,cap_000462
cap_000846,capture_20260909_133031,cap_000463
cap_000847,capture_20260909_133031,cap_000464
cap_000848,capture_20260909_133031,cap_000465
cap_000849,capture_20260909_133031,cap_000466
cap_000850,capture_20260909_133031,cap_000467
cap_000851,capture_20260909_133031,cap_000468
cap_000852,capture_20260909_133031,cap_000469
cap_000853,capture_20260909_133031,cap_000470
cap_000854,capture_20260909_133031,cap_000471
cap_000855,capture_20260909_133031,cap_000472
cap_000856,capture_20260909_133031,cap_000473
cap_000857,capture_20260909_133031,cap_000474
cap_000858,capture_20260909_133031,cap_000475
cap_000859,capture_20260909_133031,cap_000476
cap_000860,capture_20260909_133031,cap_000477
cap_000861,capture_20260909_133031,cap_000478
cap_000862,capture_20260909_133031,cap_000479
cap_000863,capture_20260909_133031,cap_000480
cap_000864,capture_20260909_133031,cap_000481
cap_000865,capture_20260909_133031,cap_000482
cap_000866,capture_20260909_133031,cap_000483
cap_000867,capture_20260909_133031,cap_000484
cap_000868,capture_20260909_133031,cap_000485
cap_000869,capture_20260909_133031,cap_000486
cap_000870,capture_20260909_133031,cap_000487
cap_000871,capture_20260909_133031,cap_000488
cap_000872,capture_20260909_133031,cap_000489
cap_000873,capture_20260909_133031,cap_000490
cap_000874,capture_20260909_133031,cap_000491
cap_000875,capture_20260909_133031,cap_000492
cap_000876,capture_20260909_133031,cap_000493
cap_000877,capture_20260909_133031,cap_000494
cap_000878,capture_20260909_133031,cap_000495
cap_000879,capture_20260909_133031,cap_000496
cap_000880,capture_20260909_133031,cap_000497
cap_000881,capture_20260909_133031,cap_000498
cap_000882,capture_20260909_133031,cap_000499
cap_000883,capture_20260909_133031,cap_000500
cap_000884,capture_20260909_133031,cap_000501
cap_000885,capture_20260909_133031,cap_000502
cap_000886,capture_20260909_133031,cap_000503
cap_000887,capture_20260909_133031,cap_000504
cap_000888,capture_20260909_133031,cap_000505
cap_000889,capture_20260909_133031,cap_000506
cap_000890,capture_20260909_133031,cap_000507
cap_000891,capture_20260909_133031,cap_000508
cap_000892,capture_20260909_133031,cap_000509
cap_000893,capture_20260909_133031,cap_000510
cap_000894,capture_20260909_133031,cap_000511
cap_000895,capture_20260909_133031,cap_000512
cap_000896,capture_20260909_133031,cap_000513
cap_000897,capture_20260909_133031,cap_000514
cap_000898,capture_20260909_133031,cap_000515
cap_000899,capture_20260909_133031,cap_000516
cap_000900,capture_20260909_133031,cap_000517
cap_000901,capture_20260909_133031,cap_000518
cap_000902,capture_20260909_133031,cap_000519
cap_000903,capture_20260909_133031,cap_000520
cap_000904,capture_20260909_133031,cap_000521
cap_000905,capture_20260909_133031,cap_000522
cap_000906,capture_20260909_133031,cap_000523
cap_000907,capture_20260909_133031,cap_000524
cap_000908,capture_20260909_133031,cap_000525
cap_000909,capture_20260909_133031,cap_000526
cap_000910,capture_20260909_133031,cap_000527
cap_000911,capture_20260909_133031,cap_000528
cap_000912,capture_20260909_133031,cap_000529
cap_000913,capture_20260909_133031,cap_000530
cap_000914,capture_20260909_133031,cap_000531
cap_000915,capture_20260909_133031,cap_000532
cap_000916,capture_20260909_133031,cap_000533
cap_000917,capture_20260909_133031,cap_000534
cap_000918,capture_20260909_133031,cap_000535
cap_000919,capture_20260909_133031,cap_000536
cap_000920,capture_20260909_133031,cap_000537
cap_000921,capture_20260909_133031,cap_000538
cap_000922,capture_20260909_133031,cap_000539
cap_000923,capture_20260909_133031,cap_000540
cap_000924,capture_20260909_133031,cap_000541
cap_000925,capture_20260909_133031,cap_000542
cap_000926,capture_20260909_133031,cap_000543
cap_000927,capture_20260909_133031,cap_000544
cap_000928,capture_20260909_133031,cap_000545
cap_000929,capture_20260909_133031,cap_000546
cap_000930,capture_20260909_133031,cap_000547
cap_000931,capture_20260909_133031,cap_000548
cap_000932,capture_20260909_133031,cap_000549
cap_000933,capture_20260909_133031,cap_000550
cap_000934,capture_20260909_133031,cap_000551
cap_000935,capture_20260909_133031,cap_000552
cap_000936,capture_20260909_133031,cap_000553
cap_000937,capture_20260909_133031,cap_000554
cap_000938,capture_20260909_133031,cap_000555
cap_000939,capture_20260909_133031,cap_000556
cap_000940,capture_20260909_133031,cap_000557
cap_000941,capture_20260909_133031,cap_000558
cap_000942,capture_20260909_133031,cap_000559
cap_000943,capture_20260909_133031,cap_000560
cap_000944,capture_20260909_133031,cap_000561
cap_000945,capture_20260909_133031,cap_000562
cap_000946,capture_20260909_133031,cap_000563
cap_000947,capture_20260909_133031,cap_000564
cap_000948,capture_20260909_133031,cap_000565
cap_000949,capture_20260909_133031,cap_000566
cap_000950,capture_20260909_133031,cap_000567
cap_000951,capture_20260909_133031,cap_000568
cap_000952,capture_20260909_133031,cap_000569
cap_000953,capture_20260909_133031,cap_000570
cap_000954,capture_20260909_133031,cap_000571
cap_000955,capture_20260909_133031,cap_000572
cap_000956,capture_20260909_133031,cap_000573
cap_000957,capture_20260909_133316,cap_000000
cap_000958,capture_20260909_133316,cap_000001
cap_000959,capture_20260909_133316,cap_000002
cap_000960,capture_20260909_133316,cap_000003
cap_000961,capture_20260909_133316,cap_000004
cap_000962,capture_20260909_133316,cap_000005
cap_000963,capture_20260909_133316,cap_000006
cap_000964,capture_20260909_133316,cap_000007
cap_000965,capture_20260909_133316,cap_000008
cap_000966,capture_20260909_133316,cap_000009
cap_000967,capture_20260909_133316,cap_000010
cap_000968,capture_20260909_133316,cap_000011
cap_000969,capture_20260909_133316,cap_000012
cap_000970,capture_20260909_133316,cap_000013
cap_000971,capture_20260909_133316,cap_000014
cap_000972,capture_20260909_133316,cap_000015
cap_000973,capture_20260909_133316,cap_000016
cap_000974,capture_20260909_133316,cap_000017
cap_000975,capture_20260909_133316,cap_000018
cap_000976,capture_20260909_133316,cap_000019
cap_000977,capture_20260909_133316,cap_000020
cap_000978,capture_20260909_133316,cap_000021
cap_000979,capture_20260909_133316,cap_000022
cap_000980,capture_20260909_133316,cap_000023
cap_000981,capture_20260909_133316,cap_000024
cap_000982,capture_20260909_133316,cap_000025
cap_000983,capture_20260909_133316,cap_000026
cap_000984,capture_20260909_133316,cap_000027
cap_000985,capture_20260909_133316,cap_000028
cap_000986,capture_20260909_133316,cap_000029
cap_000987,capture_20260909_133316,cap_000030
cap_000988,capture_20260909_133316,cap_000031
cap_000989,capture_20260909_133316,cap_000032
cap_000990,capture_20260909_133316,cap_000033
cap_000991,capture_20260909_133316,cap_000034
cap_000992,capture_20260909_133316,cap_000035
cap_000993,capture_20260909_133316,cap_000036
cap_000994,capture_20260909_133316,cap_000037
cap_000995,capture_20260909_133316,cap_000038
cap_000996,capture_20260909_133316,cap_000039
cap_000997,capture_20260909_133316,cap_000040
cap_000998,capture_20260909_133316,cap_000041
cap_000999,capture_20260909_133316,cap_000042
cap_001000,capture_20260909_133316,cap_000043
cap_001001,capture_20260909_133316,cap_000044
cap_001002,capture_20260909_133316,cap_000045
cap_001003,capture_20260909_133316,cap_000046
cap_001004,capture_20260909_133316,cap_000047
cap_001005,capture_20260909_133316,cap_000048
cap_001006,capture_20260909_133316,cap_000049
cap_001007,capture_20260909_133316,cap_000050
cap_001008,capture_20260909_133316,cap_000051
cap_001009,capture_20260909_133316,cap_000052
cap_001010,capture_20260909_133316,cap_000053
cap_001011,capture_20260909_133316,cap_000054
cap_001012,capture_20260909_133316,cap_000055
cap_001013,capture_20260909_133316,cap_000056
cap_001014,capture_20260909_133316,cap_000057
cap_001015,capture_20260909_133316,cap_000058
cap_001016,capture_20260909_133316,cap_000059
cap_001017,capture_20260909_133316,cap_000060
cap_001018,capture_20260909_133316,cap_000061
cap_001019,capture_20260909_133316,cap_000062
cap_001020,capture_20260909_133316,cap_000063
cap_001021,capture_20260909_133316,cap_000064
cap_001022,capture_20260909_133316,cap_000065
cap_001023,capture_20260909_133316,cap_000066
cap_001024,capture_20260909_133316,cap_000067
cap_001025,capture_20260909_133316,cap_000068
cap_001026,capture_20260909_133316,cap_000069
cap_001027,capture_20260909_133316,cap_000070
cap_001028,capture_20260909_133316,cap_000071
cap_001029,capture_20260909_133316,cap_000072
cap_001030,capture_20260909_133316,cap_000073
cap_001031,capture_20260909_133316,cap_000074
cap_001032,capture_20260909_133316,cap_000075
cap_001033,capture_20260909_133316,cap_000076
cap_001034,capture_20260909_133316,cap_000077
cap_001035,capture_20260909_133316,cap_000078
cap_001036,capture_20260909_133316,cap_000079
cap_001037,capture_20260909_133316,cap_000080
cap_001038,capture_20260909_133316,cap_000081
cap_001039,capture_20260909_133316,cap_000082
cap_001040,capture_20260909_133316,cap_000083
cap_001041,capture_20260909_133316,cap_000084
cap_001042,capture_20260909_133316,cap_000085
cap_001043,capture_20260909_133316,cap_000086
cap_001044,capture_20260909_133316,cap_000087
cap_001045,capture_20260909_133316,cap_000088
cap_001046,capture_20260909_133316,cap_000089
cap_001047,capture_20260909_133316,cap_000090
cap_001048,capture_20260909_133316,cap_000091
cap_001049,capture_20260909_133316,cap_000092
cap_001050,capture_20260909_133316,cap_000093
cap_001051,capture_20260909_133316,cap_000094
cap_001052,capture_20260909_133316,cap_000095
cap_001053,capture_20260909_133316,cap_000096
cap_001054,capture_20260909_133316,cap_000097
cap_001055,capture_20260909_133316,cap_000098
cap_001056,capture_20260909_133316,cap_000099
cap_001057,capture_20260909_133316,cap_000100
cap_001058,capture_20260909_133316,cap_000101
cap_001059,capture_20260909_133316,cap_000102
cap_001060,capture_20260909_133316,cap_000103
cap_001061,capture_20260909_133316,cap_000104
cap_001062,capture_20260909_133316,cap_000105
cap_001063,capture_20260909_133316,cap_000106
cap_001064,capture_20260909_133316,cap_000107
cap_001065,capture_20260909_133316,cap_000108
cap_001066,capture_20260909_133316,cap_000109
cap_001067,capture_20260909_133316,cap_000110
cap_001068,capture_20260909_133316,cap_000111
cap_001069,capture_20260909_133316,cap_000112
cap_001070,capture_20260909_133316,cap_000113
cap_001071,capture_20260909_133316,cap_000114
cap_001072,capture_20260909_133316,cap_000115
cap_001073,capture_20260909_133316,cap_000116
cap_001074,capture_20260909_133316,cap_000117
cap_001075,capture_20260909_133316,cap_000118
cap_001076,capture_20260909_133316,cap_000119
cap_001077,capture_20260909_133316,cap_000120
cap_001078,capture_20260909_133316,cap_000121
cap_001079,capture_20260909_133316,cap_000122
cap_001080,capture_20260909_133316,cap_000123
cap_001081,capture_20260909_133316,cap_000124
cap_001082,capture_20260909_133316,cap_000125
cap_001083,capture_20260909_133316,cap_000126
cap_001084,capture_20260909_133316,cap_000127
cap_001085,capture_20260909_133316,cap_000128
cap_001086,capture_20260909_133316,cap_000129
cap_001087,capture_20260909_133316,cap_000130
cap_001088,capture_20260909_133316,cap_000131
cap_001089,capture_20260909_133316,cap_000132
cap_001090,capture_20260909_133316,cap_000133
cap_001091,capture_20260909_133316,cap_000134
cap_001092,capture_20260909_133316,cap_000135
cap_001093,capture_20260909_133316,cap_000136
cap_001094,capture_20260909_133316,cap_000137
cap_001095,capture_20260909_133316,cap_000138
cap_001096,capture_20260909_133316,cap_000139
cap_001097,capture_20260909_133316,cap_000140
cap_001098,capture_20260909_133316,cap_000141
cap_001099,capture_20260909_133316,cap_000142
cap_001100,capture_20260909_133316,cap_000143
cap_001101,capture_20260909_133316,cap_000144
cap_001102,capture_20260909_133316,cap_000145
cap_001103,capture_20260909_133316,cap_000146
cap_001104,capture_20260909_133316,cap_000147
cap_001105,capture_20260909_133316,cap_000148
cap_001106,capture_20260909_133316,cap_000149
cap_001107,capture_20260909_133316,cap_000150
cap_001108,capture_20260909_133316,cap_000151
cap_001109,capture_20260909_133316,cap_000152
cap_001110,capture_20260909_133316,cap_000153
cap_001111,capture_20260909_133316,cap_000154
cap_001112,capture_20260909_133316,cap_000155
cap_001113,capture_20260909_133316,cap_000156
cap_001114,capture_20260909_133316,cap_000157
cap_001115,capture_20260909_133316,cap_000158
cap_001116,capture_20260909_133316,cap_000159
cap_001117,capture_20260909_133316,cap_000160
cap_001118,capture_20260909_133316,cap_000161
cap_001119,capture_20260909_133316,cap_000162
cap_001120,capture_20260909_133316,cap_000163
cap_001121,capture_20260909_133316,cap_000164
cap_001122,capture_20260909_133316,cap_000165
cap_001123,capture_20260909_133316,cap_000166
cap_001124,capture_20260909_133316,cap_000167
cap_001125,capture_20260909_133316,cap_000168
cap_001126,capture_20260909_133316,cap_000169
cap_001127,capture_20260909_133316,cap_000170
cap_001128,capture_20260909_133316,cap_000171
cap_001129,capture_20260909_133316,cap_000172
cap_001130,capture_20260909_133316,cap_000173
cap_001131,capture_20260909_133316,cap_000174
cap_001132,capture_20260909_133316,cap_000175
cap_001133,capture_20260909_133316,cap_000176
cap_001134,capture_20260909_133316,cap_000177
cap_001135,capture_20260909_133316,cap_000178
cap_001136,capture_20260909_133316,cap_000179
cap_001137,capture_20260909_133316,cap_000180
cap_001138,capture_20260909_133316,cap_000181
cap_001139,capture_20260909_133316,cap_000182
cap_001140,capture_20260909_133316,cap_000183
cap_001141,capture_20260909_133316,cap_000184
cap_001142,capture_20260909_133316,cap_000185
cap_001143,capture_20260909_133316,cap_000186
cap_001144,capture_20260909_133316,cap_000187
cap_001145,capture_20260909_133316,cap_000188
cap_001146,capture_20260909_133316,cap_000189
cap_001147,capture_20260909_133316,cap_000190
cap_001148,capture_20260909_133316,cap_000191
cap_001149,capture_20260909_133316,cap_000192
cap_001150,capture_20260909_133316,cap_000193
cap_001151,capture_20260909_133316,cap_000194
cap_001152,capture_20260909_133316,cap_000195
cap_001153,capture_20260909_133316,cap_000196
cap_001154,capture_20260909_133316,cap_000197
cap_001155,capture_20260909_133316,cap_000198
cap_001156,capture_20260909_133316,cap_000199
cap_001157,capture_20260909_133316,cap_000200
cap_001158,capture_20260909_133316,cap_000201
cap_001159,capture_20260909_133316,cap_000202
cap_001160,capture_20260909_133316,cap_000203
cap_001161,capture_20260909_133316,cap_000204
cap_001162,capture_20260909_133316,cap_000205
cap_001163,capture_20260909_133316,cap_000206
cap_001164,capture_20260909_133316,cap_000207
cap_001165,capture_20260909_133316,cap_000208
cap_001166,capture_20260909_133316,cap_000209
cap_001167,capture_20260909_133316,cap_000210
cap_001168,capture_20260909_133316,cap_000211
cap_001169,capture_20260909_133316,cap_000212
cap_001170,capture_20260909_133316,cap_000213
cap_001171,capture_20260909_133316,cap_000214
cap_001172,capture_20260909_133316,cap_000215
cap_001173,capture_20260909_133316,cap_000216
cap_001174,capture_20260909_133316,cap_000217
cap_001175,capture_20260909_133316,cap_000218
cap_001176,capture_20260909_133316,cap_000219
cap_001177,capture_20260909_133316,cap_000220
cap_001178,capture_20260909_133316,cap_000221
cap_001179,capture_20260909_133316,cap_000222
cap_001180,capture_20260909_133316,cap_000223
cap_001181,capture_20260909_133316,cap_000224
cap_001182,capture_20260909_133316,cap_000225
cap_001183,capture_20260909_133316,cap_000226
cap_001184,capture_20260909_133316,cap_000227
cap_001185,capture_20260909_133316,cap_000228
cap_001186,capture_20260909_133316,cap_000229
cap_001187,capture_20260909_133316,cap_000230
cap_001188,capture_20260909_133316,cap_000231
cap_001189,capture_20260909_133316,cap_000232
cap_001190,capture_20260909_133316,cap_000233
cap_001191,capture_20260909_133316,cap_000234
cap_001192,capture_20260909_133316,cap_000235
cap_001193,capture_20260909_133316,cap_000236
cap_001194,capture_20260909_133316,cap_000237
cap_001195,capture_20260909_133316,cap_000238
cap_001196,capture_20260909_133316,cap_000239
cap_001197,capture_20260909_133316,cap_000240
cap_001198,capture_20260909_133316,cap_000241
cap_001199,capture_20260909_133316,cap_000242
cap_001200,capture_20260909_133316,cap_000243
cap_001201,capture_20260909_133316,cap_000244
cap_001202,capture_20260909_133316,cap_000245
cap_001203,capture_20260909_133316,cap_000246
cap_001204,capture_20260909_133316,cap_000247
cap_001205,capture_20260909_133316,cap_000248
cap_001206,capture_20260909_133316,cap_000249
cap_001207,capture_20260909_133316,cap_000250
cap_001208,capture_20260909_133316,cap_000251
cap_001209,capture_20260909_133316,cap_000252
cap_001210,capture_20260909_133316,cap_000253
cap_001211,capture_20260909_133316,cap_000254
cap_001212,capture_20260909_133316,cap_000255
cap_001213,capture_20260909_133316,cap_000256
cap_001214,capture_20260909_133316,cap_000257
cap_001215,capture_20260909_133316,cap_000258
cap_001216,capture_20260909_133316,cap_000259
cap_001217,capture_20260909_133316,cap_000260
cap_001218,capture_20260909_133316,cap_000261
cap_001219,capture_20260909_133316,cap_000262
cap_001220,capture_20260909_133316,cap_000263
cap_001221,capture_20260909_133316,cap_000264
cap_001222,capture_20260909_133316,cap_000265
cap_001223,capture_20260909_133316,cap_000266
cap_001224,capture_20260909_133316,cap_000267
cap_001225,capture_20260909_133316,cap_000268
cap_001226,capture_20260909_133316,cap_000269
cap_001227,capture_20260909_133316,cap_000270
cap_001228,capture_20260909_133316,cap_000271
cap_001229,capture_20260909_133316,cap_000272
cap_001230,capture_20260909_133316,cap_000273
cap_001231,capture_20260909_133316,cap_000274
cap_001232,capture_20260909_133316,cap_000275
cap_001233,capture_20260909_133316,cap_000276
cap_001234,capture_20260909_133316,cap_000277
cap_001235,capture_20260909_133316,cap_000278
cap_001236,capture_20260909_133316,cap_000279
cap_001237,capture_20260909_133316,cap_000280
cap_001238,capture_20260909_133316,cap_000281
cap_001239,capture_20260909_133316,cap_000282
cap_001240,capture_20260909_133316,cap_000283
cap_001241,capture_20260909_133316,cap_000284
cap_001242,capture_20260909_133316,cap_000285
cap_001243,capture_20260909_133316,cap_000286
cap_001244,capture_20260909_133316,cap_000287
cap_001245,capture_20260909_133316,cap_000288
cap_001246,capture_20260909_133316,cap_000289
cap_001247,capture_20260909_133316,cap_000290
cap_001248,capture_20260909_133316,cap_000291
cap_001249,capture_20260909_133316,cap_000292
cap_001250,capture_20260909_133316,cap_000293
cap_001251,capture_20260909_133316,cap_000294
cap_001252,capture_20260909_133316,cap_000295
cap_001253,capture_20260909_133316,cap_000296
cap_001254,capture_20260909_133316,cap_000297
cap_001255,capture_20260909_133316,cap_000298
cap_001256,capture_20260909_133316,cap_000299
cap_001257,capture_20260909_133316,cap_000300
cap_001258,capture_20260909_133316,cap_000301
cap_001259,capture_20260909_133316,cap_000302
cap_001260,capture_20260909_133316,cap_000303
cap_001261,capture_20260909_133316,cap_000304
cap_001262,capture_20260909_133316,cap_000305
cap_001263,capture_20260909_133316,cap_000306
cap_001264,capture_20260909_133316,cap_000307
cap_001265,capture_20260909_133316,cap_000308
cap_001266,capture_20260909_133316,cap_000309
cap_001267,capture_20260909_133316,cap_000310
cap_001268,capture_20260909_133316,cap_000311
cap_001269,capture_20260909_133316,cap_000312
