file,cluster,score,why,decision
cap_000661,450,-1.0000,MISS: 165px blob unboxed,approve
cap_000662,451,-1.0000,MISS: 164px blob unboxed,approve
cap_000663,452,-1.0000,MISS: 152px blob unboxed,approve
cap_000664,453,-1.0000,MISS: 150px blob unboxed,approve
cap_000665,454,-1.0000,MISS: 168px blob unboxed,approve
cap_000666,455,-1.0000,MISS: 167px blob unboxed,approve
cap_000667,456,-1.0000,MISS: 162px blob unboxed,approve
cap_000668,457,-1.0000,MISS: 160px blob unboxed,approve
cap_000669,458,-1.0000,MISS: 163px blob unboxed,approve
cap_000670,459,-1.0000,MISS: 164px blob unboxed,approve
cap_000671,460,-1.0000,MISS: 164px blob unboxed,approve
cap_000673,461,-1.0000,MISS: 162px blob unboxed,approve
cap_000674,462,-1.0000,MISS: 162px blob unboxed,approve
cap_000675,463,-1.0000,MISS: 159px blob unboxed,approve
cap_000676,464,-1.0000,MISS: 161px blob unboxed,approve
cap_000679,465,-1.0000,MISS: 159px blob unboxed,approve
cap_000681,466,-1.0000,MISS: 159px blob unboxed,approve
cap_000686,467,-1.0000,MISS: 159px blob unboxed,approve
cap_000688,468,-1.0000,MISS: 161px blob unboxed,approve
cap_000690,469,-1.0000,MISS: 155px blob unboxed,approve
cap_000693,470,-1.0000,MISS: 153px blob unboxed,approve
cap_000697,471,-1.0000,MISS: 156px blob unboxed,approve
cap_000701,472,-1.0000,MISS: 145px blob unboxed,approve
cap_000703,473,-1.0000,MISS: 145px blob unboxed,approve
cap_000705,474,-1.0000,MISS: 160px blob unboxed,approve
cap_000708,475,-1.0000,MISS: 166px blob unboxed,approve
cap_000709,476,-1.0000,MISS: 165px blob unboxed,approve
cap_000710,477,-1.0000,MISS: 164px blob unboxed,approve
cap_000711,478,-1.0000,MISS: 162px blob unboxed,approve
cap_000712,479,-1.0000,MISS: 161px blob unboxed,approve
cap_000713,480,-1.0000,MISS: 162px blob unboxed,approve
cap_000714,481,-1.0000,MISS: 161px blob unboxed,approve
cap_000715,482,-1.0000,MISS: 158px blob unboxed,approve
cap_000716,483,-1.0000,MISS: 158px blob unboxed,approve
cap_000717,484,-1.0000,MISS: 158px blob unboxed,approve
cap_000718,485,-1.0000,MISS: 155px blob unboxed,approve
cap_000719,486,-1.0000,MISS: 156px blob unboxed,approve
cap_000720,487,-1.0000,MISS: 151px blob unboxed,approve
cap_000721,488,-1.0000,MISS: 155px blob unboxed,approve
cap_000722,489,-1.0000,MISS: 152px blob unboxed,approve
cap_000723,490,-1.0000,MISS: 153px blob unboxed,approve
cap_000724,491,-1.0000,MISS: 149px blob unboxed,approve
cap_000725,492,-1.0000,MISS: 157px blob unboxed,approve
cap_000726,493,-1.0000,MISS: 158px blob unboxed,approve
cap_000727,494,-1.0000,MISS: 163px blob unboxed,approve
cap_000728,495,-1.0000,MISS: 163px blob unboxed,approve
cap_000729,496,-1.0000,MISS: 156px blob unboxed,approve
cap_000730,497,-1.0000,MISS: 156px blob unboxed,approve
cap_000731,498,-1.0000,MISS: 155px blob unboxed,approve
cap_000734,499,-1.0000,MISS: 165px blob unboxed,approve
cap_000737,500,-1.0000,MISS: 157px blob unboxed,approve
cap_000742,501,-1.0000,MISS: 155px blob unboxed,approve
cap_000744,502,-1.0000,MISS: 162px blob unboxed,approve
cap_000745,503,-1.0000,MISS: 160px blob unboxed,approve
cap_000746,504,-1.0000,MISS: 163px blob unboxed,approve
cap_000747,505,-1.0000,MISS: 161px blob unboxed,approve
cap_000748,506,-1.0000,MISS: 161px blob unboxed,approve
cap_000749,507,-1.0000,MISS: 159px blob unboxed,approve
cap_000750,508,-1.0000,MISS: 155px blob unboxed,approve
cap_000751,509,-1.0000,MISS: 156px blob unboxed,approve
cap_000752,510,-1.0000,MISS: 155px blob unboxed,approve
cap_000753,511,-1.0000,MISS: 155px blob unboxed,approve
cap_000754,512,-1.0000,MISS: 162px blob unboxed,approve
cap_000755,513,-1.0000,MISS: 164px blob unboxed,approve
cap_000756,514,-1.0000,MISS: 161px blob unboxed,approve
cap_000757,515,-1.0000,MISS: 158px blob unboxed,approve
cap_000758,516,-1.0000,MISS: 162px blob unboxed,approve
cap_000759,517,-1.0000,MISS: 155px blob unboxed,approve
cap_000760,518,-1.0000,MISS: 159px blob unboxed,approve
cap_000761,519,-1.0000,MISS: 159px blob unboxed,approve
cap_000762,520,-1.0000,MISS: 162px blob unboxed,approve
cap_000763,521,-1.0000,MISS: 162px blob unboxed,approve
cap_000764,522,-1.0000,MISS: 165px blob unboxed,approve
cap_000765,523,-1.0000,MISS: 165px blob unboxed,approve
cap_000766,524,-1.0000,MISS: 160px blob unboxed,approve
cap_000767,525,-1.0000,MISS: 159px blob unboxed,approve
cap_000769,526,-1.0000,MISS: 162px blob unboxed,approve
cap_000771,527,-1.0000,MISS: 164px blob unboxed,approve
cap_000773,528,-1.0000,MISS: 161px blob unboxed,approve
cap_000775,529,-1.0000,MISS: 157px blob unboxed,approve
cap_000777,530,-1.0000,MISS: 156px blob unboxed,approve
cap_000780,531,-1.0000,MISS: 158px blob unboxed,approve
cap_000782,532,-1.0000,MISS: 157px blob unboxed,approve
cap_000785,533,-1.0000,MISS: 156px blob unboxed,approve
cap_000787,534,-1.0000,MISS: 153px blob unboxed,approve
cap_000789,535,-1.0000,MISS: 150px blob unboxed,approve
cap_000790,536,-1.0000,MISS: 164px blob unboxed,approve
cap_000792,537,-1.0000,MISS: 158px blob unboxed,approve
cap_000794,538,-1.0000,MISS: 157px blob unboxed,approve
cap_000797,539,-1.0000,MISS: 158px blob unboxed,approve
cap_000802,540,-1.0000,MISS: 156px blob unboxed,approve
cap_000808,541,-1.0000,MISS: 142px blob unboxed,approve
cap_000810,542,-1.0000,MISS: 144px blob unboxed,approve
cap_000812,543,-1.0000,MISS: 157px blob unboxed,approve
cap_000813,544,-1.0000,MISS: 144px blob unboxed,approve
cap_000815,545,-1.0000,MISS: 163px blob unboxed,approve
cap_000816,546,-1.0000,MISS: 160px blob unboxed,approve
cap_000817,547,-1.0000,MISS: 163px blob unboxed,approve
cap_000818,548,-1.0000,MISS: 148px blob unboxed,approve
cap_000819,549,-1.0000,MISS: 159px blob unboxed,approve
cap_000821,550,-1.0000,MISS: 158px blob unboxed,approve
cap_000824,551,-1.0000,MISS: 166px blob unboxed,approve
cap_000826,552,-1.0000,MISS: 164px blob unboxed,approve
cap_000828,553,-1.0000,MISS: 155px blob unboxed,approve
cap_000829,554,-1.0000,MISS: 155px blob unboxed,approve
cap_000830,555,-1.0000,MISS: 161px blob unboxed,approve
cap_000831,556,-1.0000,MISS: 153px blob unboxed,approve
cap_000832,557,-1.0000,MISS: 157px blob unboxed,approve
cap_000833,558,-1.0000,MISS: 144px blob unboxed,approve
cap_000834,559,-1.0000,MISS: 141px blob unboxed,approve
cap_000835,560,-1.0000,MISS: 141px blob unboxed,approve
cap_000837,561,-1.0000,MISS: 140px blob unboxed,approve
cap_000839,562,-1.0000,MISS: 149px blob unboxed,approve
cap_000840,563,-1.0000,MISS: 162px blob unboxed,approve
cap_000841,564,-1.0000,MISS: 158px blob unboxed,approve
cap_000842,565,-1.0000,MISS: 161px blob unboxed,approve
cap_000843,566,-1.0000,MISS: 158px blob unboxed,approve
cap_000844,567,-1.0000,MISS: 149px blob unboxed,approve
cap_000845,568,-1.0000,MISS: 152px blob unboxed,approve
cap_000846,569,-1.0000,MISS: 152px blob unboxed,approve
cap_000847,570,-1.0000,MISS: 152px blob unboxed,approve
cap_000848,571,-1.0000,MISS: 150px blob unboxed,approve
cap_000849,572,-1.0000,MISS: 149px blob unboxed,approve
cap_000850,573,-1.0000,MISS: 150px blob unboxed,approve
cap_000851,574,-1.0000,MISS: 151px blob unboxed,approve
cap_000852,575,-1.0000,MISS: 151px blob unboxed,approve
cap_000853,576,-1.0000,MISS: 155px blob unboxed,approve
cap_000854,577,-1.0000,MISS: 155px blob unboxed,approve
cap_000855,578,-1.0000,MISS: 156px blob unboxed,approve
cap_000856,579,-1.0000,MISS: 156px blob unboxed,approve
cap_000857,580,-1.0000,MISS: 156px blob unboxed,approve
cap_000858,581,-1.0000,MISS: 156px blob unboxed,approve
cap_000859,582,-1.0000,MISS: 155px blob unboxed,approve
cap_000860,583,-1.0000,MISS: 160px blob unboxed,approve
cap_000861,584,-1.0000,MISS: 159px blob unboxed,approve
cap_000862,585,-1.0000,MISS: 157px blob unboxed,approve
cap_000863,586,-1.0000,MISS: 156px blob unboxed,approve
cap_000865,587,-1.0000,MISS: 158px blob unboxed,approve
cap_000867,588,-1.0000,MISS: 158px blob unboxed,approve
cap_000868,589,-1.0000,MISS: 157px blob unboxed,approve
cap_000869,590,-1.0000,MISS: 157px blob unboxed,approve
cap_000870,591,-1.0000,MISS: 158px blob unboxed,approve
cap_000871,592,-1.0000,MISS: 175px blob unboxed,approve
cap_000872,593,-1.0000,MISS: 167px blob unboxed,approve
cap_000873,594,-1.0000,MISS: 163px blob unboxed,approve
cap_000874,595,-1.0000,MISS: 165px blob unboxed,approve
cap_000875,596,-1.0000,MISS: 159px blob unboxed,approve
cap_000876,597,-1.0000,MISS: 164px blob unboxed,approve
cap_000877,598,-1.0000,MISS: 158px blob unboxed,approve
cap_000879,599,-1.0000,MISS: 168px blob unboxed,approve
cap_000880,600,-1.0000,MISS: 176px blob unboxed,approve
cap_000881,601,-1.0000,MISS: 173px blob unboxed,approve
cap_000882,602,-1.0000,MISS: 165px blob unboxed,approve
cap_000883,603,-1.0000,MISS: 173px blob unboxed,approve
cap_000884,604,-1.0000,MISS: 171px blob unboxed,approve
cap_000885,605,-1.0000,MISS: 165px blob unboxed,approve
cap_000887,606,-1.0000,MISS: 169px blob unboxed,approve
cap_000888,607,-1.0000,MISS: 171px blob unboxed,approve
cap_000890,608,-1.0000,MISS: 172px blob unboxed,approve
cap_000892,609,-1.0000,MISS: 173px blob unboxed,approve
cap_000895,610,-1.0000,MISS: 175px blob unboxed,approve
cap_000896,611,-1.0000,MISS: 177px blob unboxed,approve
cap_000899,612,-1.0000,MISS: 183px blob unboxed,approve
cap_000902,613,-1.0000,MISS: 177px blob unboxed,approve
cap_000905,614,-1.0000,MISS: 178px blob unboxed,approve
cap_000907,615,-1.0000,MISS: 186px blob unboxed,approve
cap_000908,616,-1.0000,MISS: 184px blob unboxed,approve
cap_000910,617,-1.0000,MISS: 183px blob unboxed,approve
cap_000913,618,-1.0000,MISS: 188px blob unboxed,approve
cap_000914,619,-1.0000,MISS: 186px blob unboxed,approve
cap_000916,620,-1.0000,MISS: 178px blob unboxed,approve
cap_000920,621,-1.0000,MISS: 184px blob unboxed,approve
cap_000921,622,-1.0000,MISS: 185px blob unboxed,approve
cap_000924,623,-1.0000,MISS: 183px blob unboxed,approve
cap_000926,624,-1.0000,MISS: 185px blob unboxed,approve
cap_000928,625,-1.0000,MISS: 179px blob unboxed,approve
cap_000932,626,-1.0000,MISS: 181px blob unboxed,approve
cap_000937,627,-1.0000,MISS: 182px blob unboxed,approve
cap_000939,628,-1.0000,MISS: 188px blob unboxed,approve
cap_000940,629,-1.0000,MISS: 182px blob unboxed,approve
cap_000942,630,-1.0000,MISS: 185px blob unboxed,approve
cap_000943,631,-1.0000,MISS: 183px blob unboxed,approve
cap_000944,632,-1.0000,MISS: 185px blob unboxed,approve
cap_000945,633,-1.0000,MISS: 183px blob unboxed,approve
cap_000946,634,-1.0000,MISS: 185px blob unboxed,approve
cap_000947,635,-1.0000,MISS: 182px blob unboxed,approve
cap_000948,636,-1.0000,MISS: 188px blob unboxed,approve
cap_000949,637,-1.0000,MISS: 192px blob unboxed,approve
cap_000951,638,-1.0000,MISS: 195px blob unboxed,approve
cap_000953,639,-1.0000,MISS: 195px blob unboxed,approve
cap_000956,640,-1.0000,MISS: 194px blob unboxed,approve
cap_000957,641,-1.0000,MISS: 287px blob unboxed,approve
cap_000958,642,-1.0000,MISS: 292px blob unboxed,approve
cap_000960,643,-1.0000,MISS: 293px blob unboxed,approve
cap_000961,644,-1.0000,MISS: 293px blob unboxed,approve
cap_000963,645,-1.0000,MISS: 292px blob unboxed,approve
cap_000964,646,-1.0000,MISS: 300px blob unboxed,approve
cap_000966,647,-1.0000,MISS: 295px blob unboxed,approve
cap_000969,648,-1.0000,MISS: 292px blob unboxed,approve
cap_000973,649,-1.0000,MISS: 289px blob unboxed,approve
cap_000974,650,-1.0000,MISS: 295px blob unboxed,approve
cap_000975,651,-1.0000,MISS: 297px blob unboxed,approve
cap_000976,652,-1.0000,MISS: 294px blob unboxed,approve
cap_000977,653,-1.0000,MISS: 292px blob unboxed,approve
cap_000978,654,-1.0000,MISS: 294px blob unboxed,approve
cap_000980,655,-1.0000,MISS: 291px blob unboxed,approve
cap_000982,656,-1.0000,MISS: 292px blob unboxed,approve
cap_000983,657,-1.0000,MISS: 291px blob unboxed,approve
cap_000984,658,-1.0000,MISS: 297px blob unboxed,approve
cap_000985,659,-1.0000,MISS: 298px blob unboxed,approve
cap_000986,660,-1.0000,MISS: 289px blob unboxed,approve
cap_000988,661,-1.0000,MISS: 291px blob unboxed,approve
cap_000989,662,-1.0000,MISS: 287px blob unboxed,approve
cap_000990,663,-1.0000,MISS: 288px blob unboxed,approve
cap_000992,664,-1.0000,MISS: 289px blob unboxed,approve
cap_000993,665,-1.0000,MISS: 288px blob unboxed,approve
cap_000994,666,-1.0000,MISS: 288px blob unboxed,approve
cap_000995,667,-1.0000,MISS: 297px blob unboxed,approve
cap_000996,668,-1.0000,MISS: 297px blob unboxed,approve
cap_000997,669,-1.0000,MISS: 289px blob unboxed,approve
cap_000999,670,-1.0000,MISS: 297px blob unboxed,approve
cap_001001,671,-1.0000,MISS: 292px blob unboxed,approve
cap_001003,672,-1.0000,MISS: 301px blob unboxed,approve
cap_001005,673,-1.0000,MISS: 294px blob unboxed,approve
cap_001007,674,-1.0000,MISS: 295px blob unboxed,approve
cap_001008,675,-1.0000,MISS: 295px blob unboxed,approve
cap_001010,676,-1.0000,MISS: 295px blob unboxed,approve
cap_001015,677,-1.0000,MISS: 296px blob unboxed,approve
cap_001017,678,-1.0000,MISS: 294px blob unboxed,approve
cap_001018,679,-1.0000,MISS: 297px blob unboxed,approve
cap_001019,680,-1.0000,MISS: 297px blob unboxed,approve
cap_001020,681,-1.0000,MISS: 297px blob unboxed,approve
cap_001021,682,-1.0000,MISS: 298px blob unboxed,approve
cap_001022,683,-1.0000,MISS: 296px blob unboxed,approve
cap_001024,684,-1.0000,MISS: 294px blob unboxed,approve
cap_001027,685,-1.0000,MISS: 294px blob unboxed,approve
cap_001030,686,-1.0000,MISS: 298px blob unboxed,approve
cap_001033,687,-1.0000,MISS: 295px blob unboxed,approve
cap_001034,688,-1.0000,MISS: 297px blob unboxed,approve
cap_001041,689,-1.0000,MISS: 292px blob unboxed,approve
cap_001043,690,-1.0000,MISS: 291px blob unboxed,approve
cap_001047,691,-1.0000,MISS: 292px blob unboxed,approve
cap_001050,692,-1.0000,MISS: 292px blob unboxed,approve
cap_001055,693,-1.0000,MISS: 296px blob unboxed,approve
cap_001059,694,-1.0000,MISS: 289px blob unboxed,approve
cap_001062,695,-1.0000,MISS: 290px blob unboxed,approve
cap_001063,696,-1.0000,MISS: 287px blob unboxed,approve
cap_001065,697,-1.0000,MISS: 291px blob unboxed,approve
cap_001067,698,-1.0000,MISS: 290px blob unboxed,approve
cap_001069,699,-1.0000,MISS: 296px blob unboxed,approve
cap_001071,700,-1.0000,MISS: 297px blob unboxed,approve
cap_001075,701,-1.0000,MISS: 292px blob unboxed,approve
cap_001077,702,-1.0000,MISS: 295px blob unboxed,approve
cap_001079,703,-1.0000,MISS: 293px blob unboxed,approve
cap_001081,704,-1.0000,MISS: 293px blob unboxed,approve
cap_001083,705,-1.0000,MISS: 295px blob unboxed,approve
cap_001084,706,-1.0000,MISS: 295px blob unboxed,approve
cap_001086,707,-1.0000,MISS: 295px blob unboxed,approve
cap_001088,708,-1.0000,MISS: 297px blob unboxed,approve
cap_001095,709,-1.0000,MISS: 295px blob unboxed,approve
cap_001097,710,-1.0000,MISS: 297px blob unboxed,approve
cap_001100,711,-1.0000,MISS: 298px blob unboxed,approve
cap_001102,712,-1.0000,MISS: 299px blob unboxed,approve
cap_001109,713,-1.0000,MISS: 295px blob unboxed,approve
cap_001112,714,-1.0000,MISS: 298px blob unboxed,approve
cap_001115,715,-1.0000,MISS: 293px blob unboxed,approve
cap_001119,716,-1.0000,MISS: 291px blob unboxed,approve
cap_001121,717,-1.0000,MISS: 295px blob unboxed,approve
cap_001123,718,-1.0000,MISS: 293px blob unboxed,approve
cap_001125,719,-1.0000,MISS: 290px blob unboxed,approve
cap_001130,720,-1.0000,MISS: 291px blob unboxed,approve
cap_001133,721,-1.0000,MISS: 288px blob unboxed,approve
cap_001136,722,-1.0000,MISS: 289px blob unboxed,approve
cap_001138,723,-1.0000,MISS: 288px blob unboxed,approve
cap_001141,724,-1.0000,MISS: 293px blob unboxed,approve
cap_001144,725,-1.0000,MISS: 293px blob unboxed,approve
cap_001146,726,-1.0000,MISS: 289px blob unboxed,approve
cap_001148,727,-1.0000,MISS: 290px blob unboxed,approve
cap_001149,728,-1.0000,MISS: 290px blob unboxed,approve
cap_001153,729,-1.0000,MISS: 289px blob unboxed,approve
cap_001155,730,-1.0000,MISS: 288px blob unboxed,approve
cap_001157,731,-1.0000,MISS: 289px blob unboxed,approve
cap_001160,732,-1.0000,MISS: 290px blob unboxed,approve
cap_001162,733,-1.0000,MISS: 288px blob unboxed,approve
cap_001163,734,-1.0000,MISS: 289px blob unboxed,approve
cap_001164,735,-1.0000,MISS: 289px blob unboxed,approve
cap_001165,736,-1.0000,MISS: 291px blob unboxed,approve
cap_001166,737,-1.0000,MISS: 292px blob unboxed,approve
cap_001167,738,-1.0000,MISS: 291px blob unboxed,approve
cap_001168,739,-1.0000,MISS: 293px blob unboxed,approve
cap_001169,740,-1.0000,MISS: 294px blob unboxed,approve
cap_001171,741,-1.0000,MISS: 293px blob unboxed,approve
cap_001172,742,-1.0000,MISS: 288px blob unboxed,approve
cap_001173,743,-1.0000,MISS: 289px blob unboxed,approve
cap_001174,744,-1.0000,MISS: 285px blob unboxed,approve
cap_001175,745,-1.0000,MISS: 290px blob unboxed,approve
cap_001176,746,-1.0000,MISS: 290px blob unboxed,approve
cap_001177,747,-1.0000,MISS: 288px blob unboxed,approve
cap_001178,748,-1.0000,MISS: 289px blob unboxed,approve
cap_001179,749,-1.0000,MISS: 289px blob unboxed,approve
cap_001180,750,-1.0000,MISS: 289px blob unboxed,approve
cap_001181,751,-1.0000,MISS: 288px blob unboxed,approve
cap_001182,752,-1.0000,MISS: 288px blob unboxed,approve
cap_001183,753,-1.0000,MISS: 288px blob unboxed,approve
cap_001184,754,-1.0000,MISS: 288px blob unboxed,approve
cap_001185,755,-1.0000,MISS: 288px blob unboxed,approve
cap_001186,756,-1.0000,MISS: 287px blob unboxed,approve
cap_001187,757,-1.0000,MISS: 286px blob unboxed,approve
cap_001188,758,-1.0000,MISS: 284px blob unboxed,approve
cap_001190,759,-1.0000,MISS: 289px blob unboxed,approve
cap_001192,760,-1.0000,MISS: 287px blob unboxed,approve
cap_001194,761,-1.0000,MISS: 286px blob unboxed,approve
cap_001195,762,-1.0000,MISS: 288px blob unboxed,approve
cap_001197,763,-1.0000,MISS: 285px blob unboxed,approve
cap_001202,764,-1.0000,MISS: 282px blob unboxed,approve
cap_001204,765,-1.0000,MISS: 298px blob unboxed,approve
cap_001205,766,-1.0000,MISS: 303px blob unboxed,approve
cap_001206,767,-1.0000,MISS: 312px blob unboxed,approve
cap_001207,768,-1.0000,MISS: 311px blob unboxed,approve
cap_001208,769,-1.0000,MISS: 312px blob unboxed,approve
cap_001209,770,-1.0000,MISS: 312px blob unboxed,approve
cap_001210,771,-1.0000,MISS: 310px blob unboxed,approve
cap_001211,772,-1.0000,MISS: 311px blob unboxed,approve
cap_001212,773,-1.0000,MISS: 308px blob unboxed,approve
cap_001213,774,-1.0000,MISS: 311px blob unboxed,approve
cap_001214,775,-1.0000,MISS: 312px blob unboxed,approve
cap_001215,776,-1.0000,MISS: 312px blob unboxed,approve
cap_001216,777,-1.0000,MISS: 303px blob unboxed,approve
cap_001217,778,-1.0000,MISS: 301px blob unboxed,approve
cap_001218,779,-1.0000,MISS: 303px blob unboxed,approve
cap_001219,780,-1.0000,MISS: 303px blob unboxed,approve
cap_001220,781,-1.0000,MISS: 301px blob unboxed,approve
cap_001221,782,-1.0000,MISS: 303px blob unboxed,approve
cap_001222,783,-1.0000,MISS: 301px blob unboxed,approve
cap_001223,784,-1.0000,MISS: 289px blob unboxed,approve
cap_001224,785,-1.0000,MISS: 286px blob unboxed,approve
cap_001225,786,-1.0000,MISS: 287px blob unboxed,approve
cap_001226,787,-1.0000,MISS: 286px blob unboxed,approve
cap_001227,788,-1.0000,MISS: 283px blob unboxed,approve
cap_001228,789,-1.0000,MISS: 279px blob unboxed,approve
cap_001229,790,-1.0000,MISS: 281px blob unboxed,approve
cap_001230,791,-1.0000,MISS: 286px blob unboxed,approve
cap_001231,792,-1.0000,MISS: 286px blob unboxed,approve
cap_001232,793,-1.0000,MISS: 287px blob unboxed,approve
cap_001233,794,-1.0000,MISS: 289px blob unboxed,approve
cap_001234,795,-1.0000,MISS: 289px blob unboxed,approve
cap_001235,796,-1.0000,MISS: 290px blob unboxed,approve
cap_001236,797,-1.0000,MISS: 294px blob unboxed,approve
cap_001237,798,-1.0000,MISS: 289px blob unboxed,approve
cap_001238,799,-1.0000,MISS: 286px blob unboxed,approve
cap_001239,800,-1.0000,MISS: 279px blob unboxed,approve
cap_001240,801,-1.0000,MISS: 280px blob unboxed,approve
cap_001241,802,-1.0000,MISS: 282px blob unboxed,approve
cap_001242,803,-1.0000,MISS: 294px blob unboxed,approve
cap_001243,804,-1.0000,MISS: 293px blob unboxed,approve
cap_001244,805,-1.0000,MISS: 293px blob unboxed,approve
cap_001245,806,-1.0000,MISS: 294px blob unboxed,approve
cap_001246,807,-1.0000,MISS: 297px blob unboxed,approve
cap_001247,808,-1.0000,MISS: 298px blob unboxed,approve
cap_001248,809,-1.0000,MISS: 295px blob unboxed,approve
cap_001249,810,-1.0000,MISS: 291px blob unboxed,approve
cap_001250,811,-1.0000,MISS: 801px blob unboxed,approve
cap_001251,812,-1.0000,MISS: 799px blob unboxed,approve
cap_001252,813,-1.0000,MISS: 810px blob unboxed,approve
cap_001253,814,-1.0000,MISS: 803px blob unboxed,approve
cap_001254,815,-1.0000,MISS: 825px blob unboxed,approve
cap_001255,816,-1.0000,MISS: 817px blob unboxed,approve
cap_001256,817,-1.0000,MISS: 843px blob unboxed,approve
cap_001258,818,-1.0000,MISS: 867px blob unboxed,approve
cap_001260,819,-1.0000,MISS: 919px blob unboxed,approve
cap_001262,820,-1.0000,MISS: 905px blob unboxed,approve
cap_001263,821,-1.0000,MISS: 937px blob unboxed,approve
cap_001264,822,-1.0000,MISS: 889px blob unboxed,approve
cap_001265,823,-1.0000,MISS: 797px blob unboxed,approve
cap_001266,824,-1.0000,MISS: 649px blob unboxed,approve
cap_001267,825,-1.0000,MISS: 655px blob unboxed,approve
cap_001268,826,-1.0000,MISS: 637px blob unboxed,approve
cap_001269,827,-1.0000,MISS: 450px blob unboxed,approve
cap_001270,828,-1.0000,MISS: 411px blob unboxed,approve
cap_001271,829,-1.0000,MISS: 312px blob unboxed,approve
cap_001273,830,-1.0000,MISS: 298px blob unboxed,approve
cap_001275,831,-1.0000,MISS: 299px blob unboxed,approve
cap_001277,832,-1.0000,MISS: 298px blob unboxed,approve
cap_001280,833,-1.0000,MISS: 301px blob unboxed,approve
cap_001283,834,-1.0000,MISS: 298px blob unboxed,approve
cap_001284,835,-1.0000,MISS: 304px blob unboxed,approve
cap_001286,836,-1.0000,MISS: 303px blob unboxed,approve
cap_001290,837,-1.0000,MISS: 306px blob unboxed,approve
cap_001292,838,-1.0000,MISS: 300px blob unboxed,approve
cap_001294,839,-1.0000,MISS: 299px blob unboxed,approve
cap_001297,840,-1.0000,MISS: 301px blob unboxed,approve
cap_001300,841,-1.0000,MISS: 302px blob unboxed,approve
cap_001302,842,-1.0000,MISS: 303px blob unboxed,approve
cap_001305,843,-1.0000,MISS: 300px blob unboxed,approve
cap_001307,844,-1.0000,MISS: 302px blob unboxed,approve
cap_001310,845,-1.0000,MISS: 301px blob unboxed,approve
cap_001312,846,-1.0000,MISS: 305px blob unboxed,approve
cap_001316,847,-1.0000,MISS: 300px blob unboxed,approve
cap_001319,848,-1.0000,MISS: 299px blob unboxed,approve
cap_001322,849,-1.0000,MISS: 301px blob unboxed,approve
cap_001326,850,-1.0000,MISS: 300px blob unboxed,approve
cap_001330,851,-1.0000,MISS: 308px blob unboxed,approve
cap_001333,852,-1.0000,MISS: 308px blob unboxed,approve
cap_001336,853,-1.0000,MISS: 312px blob unboxed,approve
cap_001340,854,-1.0000,MISS: 309px blob unboxed,approve
cap_001343,855,-1.0000,MISS: 130px blob unboxed,approve
cap_001346,856,-1.0000,MISS: 156px blob unboxed,approve
cap_001350,857,-1.0000,MISS: 177px blob unboxed,approve
cap_001352,858,-1.0000,MISS: 203px blob unboxed,approve
cap_001355,859,-1.0000,MISS: 225px blob unboxed,approve
cap_001358,860,-1.0000,MISS: 304px blob unboxed,approve
cap_001360,861,-1.0000,MISS: 304px blob unboxed,approve
cap_001363,862,-1.0000,MISS: 302px blob unboxed,approve
cap_001365,863,-1.0000,MISS: 304px blob unboxed,approve
cap_001367,864,-1.0000,MISS: 301px blob unboxed,approve
cap_001368,865,-1.0000,MISS: 302px blob unboxed,approve
cap_001369,866,-1.0000,MISS: 301px blob unboxed,approve
cap_001370,867,-1.0000,MISS: 301px blob unboxed,approve
cap_001371,868,-1.0000,MISS: 299px blob unboxed,approve
cap_001372,869,-1.0000,MISS: 300px blob unboxed,approve
cap_001373,870,-1.0000,MISS: 299px blob unboxed,approve
cap_001374,871,-1.0000,MISS: 299px blob unboxed,approve
cap_001375,872,-1.0000,MISS: 300px blob unboxed,approve
cap_001376,873,-1.0000,MISS: 299px blob unboxed,approve
cap_001377,874,-1.0000,MISS: 300px blob unboxed,approve
cap_001378,875,-1.0000,MISS: 300px blob unboxed,approve
cap_001379,876,-1.0000,MISS: 299px blob unboxed,approve
cap_001380,877,-1.0000,MISS: 300px blob unboxed,approve
cap_001381,878,-1.0000,MISS: 300px blob unboxed,approve
cap_001382,879,-1.0000,MISS: 300px blob unboxed,approve
cap_001383,880,-1.0000,MISS: 296px blob unboxed,approve
cap_001384,881,-1.0000,MISS: 292px blob unboxed,approve
cap_001385,882,-1.0000,MISS: 296px blob unboxed,approve
cap_001386,883,-1.0000,MISS: 299px blob unboxed,approve
cap_001387,884,-1.0000,MISS: 300px blob unboxed,approve
cap_001388,885,-1.0000,MISS: 303px blob unboxed,approve
cap_001389,886,-1.0000,MISS: 301px blob unboxed,approve
cap_001390,887,-1.0000,MISS: 298px blob unboxed,approve
cap_001391,888,-1.0000,MISS: 301px blob unboxed,approve
cap_001392,889,-1.0000,MISS: 301px blob unboxed,approve
cap_001393,890,-1.0000,MISS: 303px blob unboxed,approve
cap_001394,891,-1.0000,MISS: 301px blob unboxed,approve
cap_001395,892,-1.0000,MISS: 301px blob unboxed,approve
cap_001396,893,-1.0000,MISS: 299px blob unboxed,approve
cap_001397,894,-1.0000,MISS: 297px blob unboxed,approve
cap_001398,895,-1.0000,MISS: 298px blob unboxed,approve
cap_001399,896,-1.0000,MISS: 305px blob unboxed,approve
cap_001400,897,-1.0000,MISS: 303px blob unboxed,approve
cap_001401,898,-1.0000,MISS: 300px blob unboxed,approve
cap_001402,899,-1.0000,MISS: 296px blob unboxed,approve
cap_001403,900,-1.0000,MISS: 294px blob unboxed,approve
