file,cluster,score,why,decision
cap_000450,262,-1.0000,MISS: 177px blob unboxed,delete
cap_000451,262,-1.0000,MISS: 176px blob unboxed,delete
cap_000452,263,-1.0000,MISS: 176px blob unboxed,delete
cap_000453,263,-1.0000,MISS: 176px blob unboxed,delete
cap_000454,264,-1.0000,MISS: 176px blob unboxed,delete
cap_000455,264,-1.0000,MISS: 180px blob unboxed,delete
cap_000456,265,-1.0000,MISS: 176px blob unboxed,delete
cap_000457,266,-1.0000,MISS: 177px blob unboxed,delete
cap_000458,267,-1.0000,MISS: 171px blob unboxed,delete
cap_000459,268,-1.0000,MISS: 176px blob unboxed,delete
cap_000460,269,-1.0000,MISS: 168px blob unboxed,delete
cap_000461,270,-1.0000,MISS: 167px blob unboxed,delete
cap_000462,271,-1.0000,MISS: 169px blob unboxed,delete
cap_000463,272,-1.0000,MISS: 172px blob unboxed,delete
cap_000464,272,-1.0000,MISS: 173px blob unboxed,delete
cap_000465,273,-1.0000,MISS: 173px blob unboxed,delete
cap_000466,273,-1.0000,MISS: 180px blob unboxed,delete
cap_000467,274,-1.0000,MISS: 184px blob unboxed,delete
cap_000468,275,-1.0000,MISS: 183px blob unboxed,delete
cap_000469,276,-1.0000,MISS: 179px blob unboxed,delete
cap_000470,277,-1.0000,MISS: 182px blob unboxed,delete
cap_000471,278,-1.0000,MISS: 180px blob unboxed,delete
cap_000472,279,-1.0000,MISS: 179px blob unboxed,delete
cap_000473,280,-1.0000,MISS: 178px blob unboxed,delete
cap_000474,281,-1.0000,MISS: 184px blob unboxed,delete
cap_000475,282,-1.0000,MISS: 183px blob unboxed,delete
cap_000476,283,-1.0000,MISS: 179px blob unboxed,delete
cap_000477,284,-1.0000,MISS: 183px blob unboxed,delete
cap_000478,285,-1.0000,MISS: 180px blob unboxed,delete
cap_000479,286,-1.0000,MISS: 179px blob unboxed,delete
cap_000480,287,-1.0000,MISS: 172px blob unboxed,delete
cap_000481,288,-1.0000,MISS: 172px blob unboxed,delete
cap_000482,289,-1.0000,MISS: 172px blob unboxed,delete
cap_000483,290,-1.0000,MISS: 173px blob unboxed,delete
cap_000484,291,-1.0000,MISS: 179px blob unboxed,delete
cap_000485,292,-1.0000,MISS: 179px blob unboxed,delete
cap_000486,293,-1.0000,MISS: 165px blob unboxed,delete
cap_000487,294,-1.0000,MISS: 173px blob unboxed,delete
cap_000488,295,-1.0000,MISS: 180px blob unboxed,delete
cap_000489,295,-1.0000,MISS: 179px blob unboxed,delete
cap_000490,296,-1.0000,MISS: 181px blob unboxed,delete
cap_000491,297,-1.0000,MISS: 180px blob unboxed,delete
cap_000492,298,-1.0000,MISS: 171px blob unboxed,delete
cap_000493,299,-1.0000,MISS: 168px blob unboxed,delete
cap_000494,300,-1.0000,MISS: 167px blob unboxed,delete
cap_000495,301,-1.0000,MISS: 176px blob unboxed,delete
cap_000496,302,-1.0000,MISS: 174px blob unboxed,delete
cap_000497,303,-1.0000,MISS: 174px blob unboxed,delete
cap_000498,303,-1.0000,MISS: 175px blob unboxed,delete
cap_000499,304,-1.0000,MISS: 174px blob unboxed,delete
cap_000500,304,-1.0000,MISS: 174px blob unboxed,delete
cap_000501,305,-1.0000,MISS: 172px blob unboxed,delete
cap_000502,306,-1.0000,MISS: 174px blob unboxed,delete
cap_000503,307,-1.0000,MISS: 176px blob unboxed,delete
cap_000504,308,-1.0000,MISS: 173px blob unboxed,delete
cap_000505,309,-1.0000,MISS: 178px blob unboxed,delete
cap_000506,310,-1.0000,MISS: 177px blob unboxed,delete
cap_000507,311,-1.0000,MISS: 173px blob unboxed,delete
cap_000508,312,-1.0000,MISS: 171px blob unboxed,delete
cap_000509,313,-1.0000,MISS: 174px blob unboxed,delete
cap_000510,314,-1.0000,MISS: 177px blob unboxed,approve
cap_000511,315,-1.0000,MISS: 172px blob unboxed,approve
cap_000512,316,-1.0000,MISS: 173px blob unboxed,delete
cap_000513,317,-1.0000,MISS: 173px blob unboxed,delete
cap_000514,318,-1.0000,MISS: 175px blob unboxed,delete
cap_000515,318,-1.0000,MISS: 175px blob unboxed,delete
cap_000516,319,-1.0000,MISS: 173px blob unboxed,delete
cap_000517,320,-1.0000,MISS: 174px blob unboxed,delete
cap_000518,321,-1.0000,MISS: 178px blob unboxed,delete
cap_000519,322,-1.0000,MISS: 182px blob unboxed,delete
cap_000520,323,-1.0000,MISS: 170px blob unboxed,delete
cap_000521,323,-1.0000,MISS: 167px blob unboxed,delete
cap_000522,324,-1.0000,MISS: 177px blob unboxed,delete
cap_000523,324,-1.0000,MISS: 180px blob unboxed,delete
cap_000524,324,-1.0000,MISS: 180px blob unboxed,delete
cap_000525,325,-1.0000,MISS: 181px blob unboxed,delete
cap_000526,325,-1.0000,MISS: 178px blob unboxed,delete
cap_000527,326,-1.0000,MISS: 184px blob unboxed,delete
cap_000528,327,-1.0000,MISS: 182px blob unboxed,delete
cap_000529,327,-1.0000,MISS: 184px blob unboxed,delete
cap_000530,327,-1.0000,MISS: 188px blob unboxed,delete
cap_000531,328,-1.0000,MISS: 188px blob unboxed,delete
cap_000532,328,-1.0000,MISS: 181px blob unboxed,delete
cap_000533,328,-1.0000,MISS: 187px blob unboxed,delete
cap_000534,329,-1.0000,MISS: 187px blob unboxed,delete
cap_000535,329,-1.0000,MISS: 186px blob unboxed,delete
cap_000536,330,-1.0000,MISS: 185px blob unboxed,delete
cap_000537,330,-1.0000,MISS: 182px blob unboxed,delete
cap_000538,331,-1.0000,MISS: 178px blob unboxed,delete
cap_000539,332,-1.0000,MISS: 180px blob unboxed,delete
cap_000540,333,-1.0000,MISS: 180px blob unboxed,delete
cap_000541,334,-1.0000,MISS: 179px blob unboxed,delete
cap_000542,335,-1.0000,MISS: 176px blob unboxed,delete
cap_000543,336,-1.0000,MISS: 178px blob unboxed,delete
cap_000544,337,-1.0000,MISS: 175px blob unboxed,delete
cap_000545,338,-1.0000,MISS: 172px blob unboxed,delete
cap_000546,339,-1.0000,MISS: 171px blob unboxed,delete
cap_000547,340,-1.0000,MISS: 176px blob unboxed,delete
cap_000548,341,-1.0000,MISS: 173px blob unboxed,delete
cap_000549,342,-1.0000,MISS: 172px blob unboxed,delete
cap_000550,343,-1.0000,MISS: 171px blob unboxed,delete
cap_000551,344,-1.0000,MISS: 180px blob unboxed,delete
cap_000552,345,-1.0000,MISS: 177px blob unboxed,delete
cap_000553,346,-1.0000,MISS: 177px blob unboxed,delete
cap_000554,347,-1.0000,MISS: 174px blob unboxed,delete
cap_000555,348,-1.0000,MISS: 176px blob unboxed,delete
cap_000556,349,-1.0000,MISS: 171px blob unboxed,delete
cap_000557,350,-1.0000,MISS: 173px blob unboxed,delete
cap_000558,351,-1.0000,MISS: 174px blob unboxed,delete
cap_000559,352,-1.0000,MISS: 177px blob unboxed,delete
cap_000560,353,-1.0000,MISS: 176px blob unboxed,delete
cap_000561,354,-1.0000,MISS: 172px blob unboxed,delete
cap_000562,355,-1.0000,MISS: 171px blob unboxed,delete
cap_000563,356,-1.0000,MISS: 173px blob unboxed,delete
cap_000564,356,-1.0000,MISS: 172px blob unboxed,delete
cap_000565,357,-1.0000,MISS: 173px blob unboxed,delete
cap_000566,358,-1.0000,MISS: 174px blob unboxed,delete
cap_000567,359,-1.0000,MISS: 174px blob unboxed,delete
cap_000568,360,-1.0000,MISS: 175px blob unboxed,delete
cap_000569,361,-1.0000,MISS: 176px blob unboxed,delete
cap_000570,362,-1.0000,MISS: 176px blob unboxed,delete
cap_000571,363,-1.0000,MISS: 174px blob unboxed,delete
cap_000572,364,-1.0000,MISS: 173px blob unboxed,delete
cap_000573,365,-1.0000,MISS: 172px blob unboxed,delete
cap_000574,366,-1.0000,MISS: 173px blob unboxed,delete
cap_000575,367,-1.0000,MISS: 174px blob unboxed,delete
cap_000576,368,-1.0000,MISS: 178px blob unboxed,delete
cap_000577,369,-1.0000,MISS: 179px blob unboxed,delete
cap_000578,370,-1.0000,MISS: 174px blob unboxed,delete
cap_000579,371,-1.0000,MISS: 175px blob unboxed,delete
cap_000580,372,-1.0000,MISS: 176px blob unboxed,delete
cap_000581,373,-1.0000,MISS: 175px blob unboxed,delete
cap_000582,374,-1.0000,MISS: 177px blob unboxed,delete
cap_000583,375,-1.0000,MISS: 160px blob unboxed,delete
cap_000584,376,-1.0000,MISS: 174px blob unboxed,delete
cap_000585,377,-1.0000,MISS: 177px blob unboxed,delete
cap_000586,378,-1.0000,MISS: 174px blob unboxed,delete
cap_000587,379,-1.0000,MISS: 176px blob unboxed,delete
cap_000588,380,-1.0000,MISS: 178px blob unboxed,delete
cap_000589,381,-1.0000,MISS: 173px blob unboxed,delete
cap_000590,382,-1.0000,MISS: 173px blob unboxed,delete
cap_000591,383,-1.0000,MISS: 168px blob unboxed,delete
cap_000592,384,-1.0000,MISS: 165px blob unboxed,delete
cap_000593,385,-1.0000,MISS: 170px blob unboxed,delete
cap_000594,386,-1.0000,MISS: 173px blob unboxed,delete
cap_000595,387,-1.0000,MISS: 174px blob unboxed,delete
cap_000596,388,-1.0000,MISS: 173px blob unboxed,delete
cap_000597,389,-1.0000,MISS: 177px blob unboxed,delete
cap_000598,390,-1.0000,MISS: 177px blob unboxed,delete
cap_000599,391,-1.0000,MISS: 183px blob unboxed,delete
cap_000600,392,-1.0000,MISS: 177px blob unboxed,delete
cap_000601,393,-1.0000,MISS: 176px blob unboxed,delete
cap_000602,394,-1.0000,MISS: 178px blob unboxed,delete
cap_000603,395,-1.0000,MISS: 180px blob unboxed,delete
cap_000604,396,-1.0000,MISS: 181px blob unboxed,delete
cap_000605,397,-1.0000,MISS: 180px blob unboxed,approve
cap_000606,398,-1.0000,MISS: 181px blob unboxed,approve
cap_000607,399,-1.0000,MISS: 184px blob unboxed,approve
cap_000608,400,-1.0000,MISS: 176px blob unboxed,delete
cap_000609,401,-1.0000,MISS: 174px blob unboxed,delete
cap_000610,402,-1.0000,MISS: 166px blob unboxed,delete
cap_000611,403,-1.0000,MISS: 172px blob unboxed,approve
cap_000612,404,-1.0000,MISS: 172px blob unboxed,delete
cap_000613,405,-1.0000,MISS: 173px blob unboxed,delete
cap_000614,406,-1.0000,MISS: 171px blob unboxed,delete
cap_000615,407,-1.0000,MISS: 173px blob unboxed,delete
cap_000616,408,-1.0000,MISS: 170px blob unboxed,delete
cap_000617,409,-1.0000,MISS: 173px blob unboxed,delete
cap_000618,410,-1.0000,MISS: 173px blob unboxed,delete
cap_000619,411,-1.0000,MISS: 173px blob unboxed,delete
cap_000620,412,-1.0000,MISS: 171px blob unboxed,delete
cap_000621,413,-1.0000,MISS: 156px blob unboxed,delete
cap_000622,414,-1.0000,MISS: 151px blob unboxed,delete
cap_000623,415,-1.0000,MISS: 150px blob unboxed,approve
cap_000624,416,-1.0000,MISS: 148px blob unboxed,delete
cap_000625,417,-1.0000,MISS: 145px blob unboxed,delete
cap_000626,418,-1.0000,MISS: 156px blob unboxed,delete
cap_000627,419,-1.0000,MISS: 158px blob unboxed,delete
cap_000628,420,-1.0000,MISS: 146px blob unboxed,delete
cap_000629,421,-1.0000,MISS: 146px blob unboxed,delete
cap_000630,422,-1.0000,MISS: 146px blob unboxed,delete
cap_000631,423,-1.0000,MISS: 146px blob unboxed,delete
cap_000632,424,-1.0000,MISS: 157px blob unboxed,delete
cap_000633,425,-1.0000,MISS: 158px blob unboxed,delete
cap_000634,426,-1.0000,MISS: 163px blob unboxed,delete
cap_000635,427,-1.0000,MISS: 160px blob unboxed,delete
cap_000636,428,-1.0000,MISS: 158px blob unboxed,delete
cap_000637,429,-1.0000,MISS: 158px blob unboxed,delete
cap_000638,430,-1.0000,MISS: 158px blob unboxed,delete
cap_000639,430,-1.0000,MISS: 157px blob unboxed,delete
cap_000640,431,-1.0000,MISS: 158px blob unboxed,delete
cap_000641,432,-1.0000,MISS: 159px blob unboxed,delete
cap_000642,433,-1.0000,MISS: 158px blob unboxed,delete
cap_000643,434,-1.0000,MISS: 163px blob unboxed,delete
cap_000644,435,-1.0000,MISS: 165px blob unboxed,delete
cap_000645,436,-1.0000,MISS: 163px blob unboxed,delete
cap_000646,437,-1.0000,MISS: 165px blob unboxed,delete
cap_000647,438,-1.0000,MISS: 168px blob unboxed,delete
cap_000648,439,-1.0000,MISS: 159px blob unboxed,delete
cap_000649,440,-1.0000,MISS: 166px blob unboxed,delete
cap_000650,441,-1.0000,MISS: 166px blob unboxed,delete
cap_000651,442,-1.0000,MISS: 161px blob unboxed,delete
cap_000652,443,-1.0000,MISS: 159px blob unboxed,delete
cap_000653,444,-1.0000,MISS: 159px blob unboxed,delete
cap_000654,445,-1.0000,MISS: 163px blob unboxed,delete
cap_000655,446,-1.0000,MISS: 169px blob unboxed,delete
cap_000656,446,-1.0000,MISS: 164px blob unboxed,delete
cap_000657,447,-1.0000,MISS: 167px blob unboxed,delete
cap_000658,447,-1.0000,MISS: 162px blob unboxed,delete
cap_000659,448,-1.0000,MISS: 161px blob unboxed,approve
cap_000660,449,-1.0000,MISS: 163px blob unboxed,delete
cap_000661,450,-1.0000,MISS: 165px blob unboxed,delete
cap_000662,451,-1.0000,MISS: 164px blob unboxed,delete
cap_000663,452,-1.0000,MISS: 152px blob unboxed,delete
cap_000664,453,-1.0000,MISS: 150px blob unboxed,delete
cap_000665,454,-1.0000,MISS: 168px blob unboxed,delete
cap_000666,455,-1.0000,MISS: 167px blob unboxed,delete
cap_000667,456,-1.0000,MISS: 162px blob unboxed,delete
cap_000668,457,-1.0000,MISS: 160px blob unboxed,delete
cap_000669,458,-1.0000,MISS: 163px blob unboxed,delete
cap_000670,459,-1.0000,MISS: 164px blob unboxed,delete
cap_000671,460,-1.0000,MISS: 164px blob unboxed,delete
cap_000672,460,-1.0000,MISS: 164px blob unboxed,delete
cap_000673,461,-1.0000,MISS: 162px blob unboxed,delete
cap_000674,462,-1.0000,MISS: 162px blob unboxed,delete
cap_000675,463,-1.0000,MISS: 159px blob unboxed,delete
cap_000676,464,-1.0000,MISS: 161px blob unboxed,delete
cap_000677,464,-1.0000,MISS: 161px blob unboxed,delete
cap_000678,464,-1.0000,MISS: 158px blob unboxed,delete
cap_000679,465,-1.0000,MISS: 159px blob unboxed,delete
cap_000680,465,-1.0000,MISS: 160px blob unboxed,delete
cap_000681,466,-1.0000,MISS: 159px blob unboxed,delete
cap_000682,466,-1.0000,MISS: 162px blob unboxed,delete
cap_000683,466,-1.0000,MISS: 160px blob unboxed,delete
cap_000684,466,-1.0000,MISS: 160px blob unboxed,delete
cap_000685,466,-1.0000,MISS: 162px blob unboxed,delete
cap_000686,467,-1.0000,MISS: 159px blob unboxed,approve
cap_000687,467,-1.0000,MISS: 160px blob unboxed,approve
cap_000688,468,-1.0000,MISS: 161px blob unboxed,delete
cap_000689,468,-1.0000,MISS: 158px blob unboxed,delete
cap_000690,469,-1.0000,MISS: 155px blob unboxed,approve
cap_000691,469,-1.0000,MISS: 163px blob unboxed,delete
cap_000692,469,-1.0000,MISS: 155px blob unboxed,delete
cap_000693,470,-1.0000,MISS: 153px blob unboxed,delete
cap_000694,470,-1.0000,MISS: 152px blob unboxed,delete
cap_000695,470,-1.0000,MISS: 155px blob unboxed,delete
cap_000696,470,-1.0000,MISS: 153px blob unboxed,delete
cap_000697,471,-1.0000,MISS: 156px blob unboxed,delete
cap_000698,471,-1.0000,MISS: 155px blob unboxed,delete
cap_000699,471,-1.0000,MISS: 159px blob unboxed,delete
cap_000700,471,-1.0000,MISS: 159px blob unboxed,delete
cap_000701,472,-1.0000,MISS: 145px blob unboxed,delete
cap_000702,472,-1.0000,MISS: 146px blob unboxed,delete
cap_000703,473,-1.0000,MISS: 145px blob unboxed,approve
cap_000704,473,-1.0000,MISS: 147px blob unboxed,delete
cap_000705,474,-1.0000,MISS: 160px blob unboxed,delete
cap_000706,474,-1.0000,MISS: 166px blob unboxed,delete
cap_000707,474,-1.0000,MISS: 166px blob unboxed,delete
cap_000708,475,-1.0000,MISS: 166px blob unboxed,delete
cap_000709,476,-1.0000,MISS: 165px blob unboxed,approve
cap_000710,477,-1.0000,MISS: 164px blob unboxed,approve
cap_000711,478,-1.0000,MISS: 162px blob unboxed,delete
cap_000712,479,-1.0000,MISS: 161px blob unboxed,delete
cap_000713,480,-1.0000,MISS: 162px blob unboxed,delete
cap_000714,481,-1.0000,MISS: 161px blob unboxed,delete
cap_000715,482,-1.0000,MISS: 158px blob unboxed,delete
cap_000716,483,-1.0000,MISS: 158px blob unboxed,delete
cap_000717,484,-1.0000,MISS: 158px blob unboxed,delete
cap_000718,485,-1.0000,MISS: 155px blob unboxed,delete
cap_000719,486,-1.0000,MISS: 156px blob unboxed,delete
cap_000720,487,-1.0000,MISS: 151px blob unboxed,delete
cap_000721,488,-1.0000,MISS: 155px blob unboxed,delete
cap_000722,489,-1.0000,MISS: 152px blob unboxed,delete
cap_000723,490,-1.0000,MISS: 153px blob unboxed,delete
cap_000724,491,-1.0000,MISS: 149px blob unboxed,delete
cap_000725,492,-1.0000,MISS: 157px blob unboxed,delete
cap_000726,493,-1.0000,MISS: 158px blob unboxed,delete
cap_000727,494,-1.0000,MISS: 163px blob unboxed,delete
cap_000728,495,-1.0000,MISS: 163px blob unboxed,delete
cap_000729,496,-1.0000,MISS: 156px blob unboxed,delete
cap_000730,497,-1.0000,MISS: 156px blob unboxed,delete
cap_000731,498,-1.0000,MISS: 155px blob unboxed,delete
cap_000732,498,-1.0000,MISS: 158px blob unboxed,delete
cap_000733,498,-1.0000,MISS: 156px blob unboxed,delete
cap_000734,499,-1.0000,MISS: 165px blob unboxed,delete
cap_000735,499,-1.0000,MISS: 163px blob unboxed,delete
cap_000736,499,-1.0000,MISS: 158px blob unboxed,delete
cap_000737,500,-1.0000,MISS: 157px blob unboxed,delete
cap_000738,500,-1.0000,MISS: 145px blob unboxed,delete
cap_000739,500,-1.0000,MISS: 154px blob unboxed,delete
cap_000740,500,-1.0000,MISS: 155px blob unboxed,delete
cap_000741,500,-1.0000,MISS: 160px blob unboxed,delete
cap_000742,501,-1.0000,MISS: 155px blob unboxed,delete
cap_000743,501,-1.0000,MISS: 156px blob unboxed,delete
cap_000744,502,-1.0000,MISS: 162px blob unboxed,delete
cap_000745,503,-1.0000,MISS: 160px blob unboxed,delete
cap_000746,504,-1.0000,MISS: 163px blob unboxed,delete
cap_000747,505,-1.0000,MISS: 161px blob unboxed,delete
cap_000748,506,-1.0000,MISS: 161px blob unboxed,delete
cap_000749,507,-1.0000,MISS: 159px blob unboxed,delete
cap_000750,508,-1.0000,MISS: 155px blob unboxed,delete
cap_000751,509,-1.0000,MISS: 156px blob unboxed,delete
cap_000752,510,-1.0000,MISS: 155px blob unboxed,delete
cap_000753,511,-1.0000,MISS: 155px blob unboxed,delete
cap_000754,512,-1.0000,MISS: 162px blob unboxed,delete
cap_000755,513,-1.0000,MISS: 164px blob unboxed,delete
cap_000756,514,-1.0000,MISS: 161px blob unboxed,delete
cap_000757,515,-1.0000,MISS: 158px blob unboxed,delete
cap_000758,516,-1.0000,MISS: 162px blob unboxed,delete
cap_000759,517,-1.0000,MISS: 155px blob unboxed,delete
cap_000760,518,-1.0000,MISS: 159px blob unboxed,delete
cap_000761,519,-1.0000,MISS: 159px blob unboxed,delete
cap_000762,520,-1.0000,MISS: 162px blob unboxed,delete
cap_000763,521,-1.0000,MISS: 162px blob unboxed,delete
cap_000764,522,-1.0000,MISS: 165px blob unboxed,delete
cap_000765,523,-1.0000,MISS: 165px blob unboxed,delete
cap_000766,524,-1.0000,MISS: 160px blob unboxed,delete
cap_000767,525,-1.0000,MISS: 159px blob unboxed,delete
cap_000768,525,-1.0000,MISS: 160px blob unboxed,delete
cap_000769,526,-1.0000,MISS: 162px blob unboxed,delete
cap_000770,526,-1.0000,MISS: 164px blob unboxed,delete
cap_000771,527,-1.0000,MISS: 164px blob unboxed,approve
cap_000772,527,-1.0000,MISS: 157px blob unboxed,approve
cap_000773,528,-1.0000,MISS: 161px blob unboxed,delete
cap_000774,528,-1.0000,MISS: 158px blob unboxed,delete
cap_000775,529,-1.0000,MISS: 157px blob unboxed,delete
cap_000776,529,-1.0000,MISS: 164px blob unboxed,delete
cap_000777,530,-1.0000,MISS: 156px blob unboxed,delete
cap_000778,530,-1.0000,MISS: 158px blob unboxed,delete
cap_000779,530,-1.0000,MISS: 156px blob unboxed,delete
cap_000780,531,-1.0000,MISS: 158px blob unboxed,delete
cap_000781,531,-1.0000,MISS: 157px blob unboxed,delete
cap_000782,532,-1.0000,MISS: 157px blob unboxed,delete
cap_000783,532,-1.0000,MISS: 157px blob unboxed,delete
cap_000784,532,-1.0000,MISS: 157px blob unboxed,delete
cap_000785,533,-1.0000,MISS: 156px blob unboxed,delete
cap_000786,533,-1.0000,MISS: 157px blob unboxed,delete
cap_000787,534,-1.0000,MISS: 153px blob unboxed,delete
cap_000788,534,-1.0000,MISS: 153px blob unboxed,delete
cap_000789,535,-1.0000,MISS: 150px blob unboxed,delete
cap_000790,536,-1.0000,MISS: 164px blob unboxed,delete
cap_000791,536,-1.0000,MISS: 164px blob unboxed,delete
cap_000792,537,-1.0000,MISS: 158px blob unboxed,delete
cap_000793,537,-1.0000,MISS: 155px blob unboxed,delete
cap_000794,538,-1.0000,MISS: 157px blob unboxed,delete
cap_000795,538,-1.0000,MISS: 161px blob unboxed,delete
cap_000796,538,-1.0000,MISS: 161px blob unboxed,delete
cap_000797,539,-1.0000,MISS: 158px blob unboxed,delete
cap_000798,539,-1.0000,MISS: 154px blob unboxed,delete
cap_000799,539,-1.0000,MISS: 158px blob unboxed,delete
cap_000800,539,-1.0000,MISS: 157px blob unboxed,delete
cap_000801,539,-1.0000,MISS: 159px blob unboxed,delete
cap_000802,540,-1.0000,MISS: 156px blob unboxed,delete
cap_000803,540,-1.0000,MISS: 154px blob unboxed,delete
cap_000804,540,-1.0000,MISS: 157px blob unboxed,delete
cap_000805,540,-1.0000,MISS: 152px blob unboxed,delete
cap_000806,540,-1.0000,MISS: 143px blob unboxed,delete
cap_000807,540,-1.0000,MISS: 143px blob unboxed,delete
cap_000808,541,-1.0000,MISS: 142px blob unboxed,delete
cap_000809,541,-1.0000,MISS: 144px blob unboxed,delete
cap_000810,542,-1.0000,MISS: 144px blob unboxed,delete
cap_000811,542,-1.0000,MISS: 144px blob unboxed,delete
cap_000812,543,-1.0000,MISS: 157px blob unboxed,delete
cap_000813,544,-1.0000,MISS: 144px blob unboxed,delete
cap_000814,544,-1.0000,MISS: 153px blob unboxed,delete
cap_000815,545,-1.0000,MISS: 163px blob unboxed,delete
cap_000816,546,-1.0000,MISS: 160px blob unboxed,delete
cap_000817,547,-1.0000,MISS: 163px blob unboxed,delete
cap_000818,548,-1.0000,MISS: 148px blob unboxed,delete
