file,cluster,score,why,decision
cap_003453,443,0.1266,worst box IoU 0.13,approve
cap_001161,210,0.1345,worst box IoU 0.13,approve
cap_003452,443,0.1389,worst box IoU 0.14,approve
cap_001459,245,0.1408,worst box IoU 0.14,delete
cap_000373,69,0.1414,worst box IoU 0.14,approve
cap_003701,463,0.1444,worst box IoU 0.14,delete
cap_000374,69,0.1449,worst box IoU 0.14,approve
cap_000360,66,0.1524,worst box IoU 0.15,delete
cap_002036,303,0.1531,worst box IoU 0.15,approve
cap_000707,134,0.1575,worst box IoU 0.16,approve
cap_000958,173,0.1587,worst box IoU 0.16,approve
cap_003736,468,0.1617,worst box IoU 0.16,approve
cap_003321,433,0.1701,worst box IoU 0.17,approve
cap_000435,90,0.1717,worst box IoU 0.17,approve
cap_003317,431,0.1763,worst box IoU 0.18,approve
cap_001283,220,0.1776,worst box IoU 0.18,approve
cap_000959,173,0.1780,worst box IoU 0.18,approve
cap_000706,134,0.1795,worst box IoU 0.18,approve
cap_000427,86,0.1830,worst box IoU 0.18,approve
cap_000955,173,0.1872,worst box IoU 0.19,approve
cap_000956,173,0.1872,worst box IoU 0.19,approve
cap_000957,173,0.1872,worst box IoU 0.19,approve
cap_000710,135,0.1974,worst box IoU 0.20,approve
cap_000711,135,0.1974,worst box IoU 0.20,delete
cap_000698,132,0.1987,worst box IoU 0.20,approve
cap_000822,162,0.1988,worst box IoU 0.20,approve
cap_003773,478,0.1988,worst box IoU 0.20,approve
cap_000705,134,0.2013,worst box IoU 0.20,approve
cap_000709,135,0.2018,worst box IoU 0.20,approve
cap_000146,31,0.2019,worst box IoU 0.20,approve
cap_000429,87,0.2024,worst box IoU 0.20,approve
cap_000424,85,0.2025,worst box IoU 0.20,approve
cap_000425,85,0.2025,worst box IoU 0.20,approve
cap_000701,133,0.2027,worst box IoU 0.20,approve
cap_000702,133,0.2027,worst box IoU 0.20,approve
cap_001256,215,0.2029,worst box IoU 0.20,approve
cap_000148,32,0.2034,worst box IoU 0.20,approve
cap_000431,88,0.2045,worst box IoU 0.20,approve
cap_002731,380,0.2048,worst box IoU 0.20,approve
cap_000420,83,0.2051,worst box IoU 0.21,approve
cap_000144,30,0.2066,worst box IoU 0.21,approve
cap_000804,158,0.2080,worst box IoU 0.21,approve
cap_001127,206,0.2080,worst box IoU 0.21,approve
cap_001128,206,0.2080,worst box IoU 0.21,approve
cap_000206,41,0.2081,worst box IoU 0.21,approve
cap_000207,41,0.2081,worst box IoU 0.21,approve
cap_000422,84,0.2083,worst box IoU 0.21,approve
cap_003772,478,0.2094,worst box IoU 0.21,approve
cap_001201,212,0.2104,worst box IoU 0.21,approve
cap_001123,205,0.2115,worst box IoU 0.21,approve
cap_001124,205,0.2115,worst box IoU 0.21,approve
cap_001284,220,0.2118,worst box IoU 0.21,approve
cap_000114,26,0.2128,worst box IoU 0.21,approve
cap_000115,26,0.2128,worst box IoU 0.21,approve
cap_000116,26,0.2128,worst box IoU 0.21,approve
cap_000712,135,0.2131,worst box IoU 0.21,delete
cap_001084,189,0.2147,worst box IoU 0.21,approve
cap_000140,29,0.2147,worst box IoU 0.21,approve
cap_000141,29,0.2147,worst box IoU 0.21,approve
cap_000565,107,0.2150,worst box IoU 0.22,approve
cap_000566,107,0.2150,worst box IoU 0.22,approve
cap_000703,133,0.2171,worst box IoU 0.22,approve
cap_000131,28,0.2177,worst box IoU 0.22,approve
cap_000132,28,0.2177,worst box IoU 0.22,approve
cap_000133,28,0.2177,worst box IoU 0.22,approve
cap_000134,28,0.2177,worst box IoU 0.22,approve
cap_000135,28,0.2177,worst box IoU 0.22,approve
cap_000136,28,0.2177,worst box IoU 0.22,approve
cap_000753,138,0.2180,worst box IoU 0.22,approve
cap_001200,212,0.2198,worst box IoU 0.22,approve
cap_001255,215,0.2208,worst box IoU 0.22,delete
cap_000143,30,0.2225,worst box IoU 0.22,approve
cap_000449,92,0.2231,worst box IoU 0.22,approve
cap_000450,92,0.2231,worst box IoU 0.22,approve
cap_000451,92,0.2231,worst box IoU 0.22,approve
cap_000452,92,0.2231,worst box IoU 0.22,approve
cap_000453,92,0.2231,worst box IoU 0.22,approve
cap_000454,92,0.2231,worst box IoU 0.22,approve
cap_000455,92,0.2231,worst box IoU 0.22,approve
cap_000456,92,0.2231,worst box IoU 0.22,approve
cap_000457,92,0.2231,worst box IoU 0.22,approve
cap_000953,172,0.2235,worst box IoU 0.22,approve
cap_000714,135,0.2237,worst box IoU 0.22,delete
cap_001359,234,0.2249,worst box IoU 0.22,delete
cap_001242,215,0.2253,worst box IoU 0.23,approve
cap_000471,93,0.2254,worst box IoU 0.23,approve
cap_000472,93,0.2254,worst box IoU 0.23,approve
cap_000473,93,0.2254,worst box IoU 0.23,approve
cap_000478,93,0.2254,worst box IoU 0.23,approve
cap_000480,93,0.2254,worst box IoU 0.23,approve
cap_000211,43,0.2276,worst box IoU 0.23,approve
cap_000212,43,0.2276,worst box IoU 0.23,approve
cap_000213,43,0.2276,worst box IoU 0.23,approve
cap_000214,43,0.2276,worst box IoU 0.23,approve
cap_000215,43,0.2276,worst box IoU 0.23,approve
cap_000216,43,0.2276,worst box IoU 0.23,approve
cap_000217,43,0.2276,worst box IoU 0.23,approve
cap_000410,78,0.2283,worst box IoU 0.23,approve
cap_000713,135,0.2283,worst box IoU 0.23,delete
cap_000715,135,0.2283,worst box IoU 0.23,delete
cap_000716,135,0.2283,worst box IoU 0.23,delete
cap_000717,135,0.2283,worst box IoU 0.23,delete
cap_000718,135,0.2283,worst box IoU 0.23,delete
cap_002871,386,0.2286,worst box IoU 0.23,approve
cap_002880,386,0.2286,worst box IoU 0.23,approve
cap_002881,386,0.2286,worst box IoU 0.23,approve
cap_000433,89,0.2288,worst box IoU 0.23,approve
cap_000820,162,0.2290,worst box IoU 0.23,approve
cap_000870,165,0.2293,worst box IoU 0.23,approve
cap_000871,165,0.2293,worst box IoU 0.23,approve
cap_002726,380,0.2305,worst box IoU 0.23,approve
cap_002728,380,0.2305,worst box IoU 0.23,approve
cap_002729,380,0.2305,worst box IoU 0.23,approve
cap_002730,380,0.2305,worst box IoU 0.23,approve
cap_000861,165,0.2324,worst box IoU 0.23,approve
cap_000862,165,0.2324,worst box IoU 0.23,approve
cap_000825,163,0.2331,worst box IoU 0.23,approve
cap_000834,164,0.2334,worst box IoU 0.23,approve
cap_001289,221,0.2336,worst box IoU 0.23,approve
cap_000806,159,0.2345,worst box IoU 0.23,approve
cap_000872,165,0.2347,worst box IoU 0.23,approve
cap_000897,168,0.2347,worst box IoU 0.23,approve
cap_002229,311,0.2349,worst box IoU 0.23,approve
cap_002230,311,0.2349,worst box IoU 0.23,approve
cap_002231,311,0.2349,worst box IoU 0.23,approve
cap_000899,169,0.2350,worst box IoU 0.24,approve
cap_000900,169,0.2350,worst box IoU 0.24,approve
cap_001243,215,0.2366,worst box IoU 0.24,approve
cap_002896,387,0.2367,worst box IoU 0.24,approve
cap_002897,387,0.2367,worst box IoU 0.24,approve
cap_002898,387,0.2367,worst box IoU 0.24,approve
cap_002900,387,0.2367,worst box IoU 0.24,approve
cap_002901,387,0.2367,worst box IoU 0.24,approve
cap_002902,387,0.2367,worst box IoU 0.24,approve
cap_002903,387,0.2367,worst box IoU 0.24,approve
cap_002904,387,0.2367,worst box IoU 0.24,approve
cap_002905,387,0.2367,worst box IoU 0.24,approve
cap_002906,387,0.2367,worst box IoU 0.24,approve
cap_002907,387,0.2367,worst box IoU 0.24,approve
cap_000720,136,0.2372,worst box IoU 0.24,approve
cap_000721,136,0.2372,worst box IoU 0.24,approve
cap_000722,136,0.2372,worst box IoU 0.24,approve
cap_000723,136,0.2372,worst box IoU 0.24,approve
cap_000724,136,0.2372,worst box IoU 0.24,approve
cap_000725,136,0.2372,worst box IoU 0.24,approve
cap_000726,136,0.2372,worst box IoU 0.24,approve
cap_000727,136,0.2372,worst box IoU 0.24,approve
cap_000728,136,0.2372,worst box IoU 0.24,approve
cap_000729,136,0.2372,worst box IoU 0.24,approve
cap_000730,136,0.2372,worst box IoU 0.24,approve
cap_001224,213,0.2378,worst box IoU 0.24,approve
cap_002724,380,0.2390,worst box IoU 0.24,approve
cap_002732,380,0.2390,worst box IoU 0.24,approve
cap_002733,380,0.2390,worst box IoU 0.24,approve
cap_000842,164,0.2391,worst box IoU 0.24,approve
cap_000843,164,0.2391,worst box IoU 0.24,approve
cap_000844,164,0.2391,worst box IoU 0.24,approve
cap_000845,164,0.2391,worst box IoU 0.24,approve
cap_000846,164,0.2391,worst box IoU 0.24,approve
cap_000848,164,0.2391,worst box IoU 0.24,approve
cap_000850,164,0.2391,worst box IoU 0.24,approve
cap_000852,164,0.2391,worst box IoU 0.24,approve
cap_000853,164,0.2391,worst box IoU 0.24,approve
cap_000854,164,0.2391,worst box IoU 0.24,approve
cap_000855,164,0.2391,worst box IoU 0.24,approve
cap_001240,215,0.2398,worst box IoU 0.24,approve
cap_001241,215,0.2398,worst box IoU 0.24,approve
cap_000866,165,0.2407,worst box IoU 0.24,approve
cap_000209,42,0.2408,worst box IoU 0.24,approve
cap_000219,44,0.2410,worst box IoU 0.24,approve
cap_000220,44,0.2410,worst box IoU 0.24,approve
cap_002228,311,0.2419,worst box IoU 0.24,approve
cap_000699,132,0.2419,worst box IoU 0.24,approve
cap_001223,213,0.2421,worst box IoU 0.24,delete
cap_001075,185,0.2423,worst box IoU 0.24,approve
cap_002665,376,0.2425,worst box IoU 0.24,approve
cap_000228,47,0.2425,worst box IoU 0.24,approve
cap_000436,90,0.2436,worst box IoU 0.24,approve
cap_000827,163,0.2440,worst box IoU 0.24,approve
cap_001199,212,0.2442,worst box IoU 0.24,approve
cap_000125,27,0.2449,worst box IoU 0.24,approve
cap_000126,27,0.2449,worst box IoU 0.24,approve
cap_000127,27,0.2449,worst box IoU 0.24,approve
cap_003655,452,0.2455,worst box IoU 0.25,approve
cap_003656,452,0.2455,worst box IoU 0.25,approve
cap_000198,39,0.2455,worst box IoU 0.25,approve
cap_000199,39,0.2455,worst box IoU 0.25,approve
cap_000200,39,0.2455,worst box IoU 0.25,approve
cap_000201,39,0.2455,worst box IoU 0.25,approve
cap_000383,71,0.2457,worst box IoU 0.25,approve
cap_000936,172,0.2458,worst box IoU 0.25,approve
cap_000938,172,0.2458,worst box IoU 0.25,approve
cap_000939,172,0.2458,worst box IoU 0.25,approve
cap_000940,172,0.2458,worst box IoU 0.25,approve
cap_000941,172,0.2458,worst box IoU 0.25,approve
cap_000943,172,0.2458,worst box IoU 0.25,approve
cap_000945,172,0.2458,worst box IoU 0.25,approve
cap_000946,172,0.2458,worst box IoU 0.25,approve
cap_000947,172,0.2458,worst box IoU 0.25,approve
cap_000948,172,0.2458,worst box IoU 0.25,approve
cap_000949,172,0.2458,worst box IoU 0.25,approve
cap_000752,138,0.2458,worst box IoU 0.25,approve
cap_000225,46,0.2462,worst box IoU 0.25,approve
cap_000226,46,0.2462,worst box IoU 0.25,approve
cap_000222,45,0.2465,worst box IoU 0.25,approve
cap_000223,45,0.2465,worst box IoU 0.25,approve
cap_001122,205,0.2467,worst box IoU 0.25,delete
cap_000863,165,0.2471,worst box IoU 0.25,approve
cap_000864,165,0.2471,worst box IoU 0.25,approve
cap_000865,165,0.2471,worst box IoU 0.25,approve
cap_000458,92,0.2479,worst box IoU 0.25,approve
cap_000459,92,0.2479,worst box IoU 0.25,approve
cap_000460,92,0.2479,worst box IoU 0.25,approve
cap_000343,65,0.2480,worst box IoU 0.25,approve
cap_000344,65,0.2480,worst box IoU 0.25,approve
cap_000348,65,0.2480,worst box IoU 0.25,approve
cap_000349,65,0.2480,worst box IoU 0.25,approve
cap_000826,163,0.2481,worst box IoU 0.25,approve
cap_000824,163,0.2481,worst box IoU 0.25,approve
cap_000117,26,0.2483,worst box IoU 0.25,approve
cap_000118,26,0.2483,worst box IoU 0.25,approve
cap_000119,26,0.2483,worst box IoU 0.25,approve
cap_002715,379,0.2488,worst box IoU 0.25,approve
cap_000409,78,0.2490,worst box IoU 0.25,approve
cap_002224,311,0.2493,worst box IoU 0.25,approve
cap_002225,311,0.2493,worst box IoU 0.25,approve
cap_000112,25,0.2495,worst box IoU 0.25,approve
cap_001129,206,0.2496,worst box IoU 0.25,approve
cap_001130,206,0.2496,worst box IoU 0.25,approve
cap_000869,165,0.2497,worst box IoU 0.25,approve
cap_000138,29,0.2505,worst box IoU 0.25,approve
cap_000139,29,0.2505,worst box IoU 0.25,approve
cap_002872,386,0.2515,worst box IoU 0.25,approve
cap_002873,386,0.2515,worst box IoU 0.25,approve
cap_002874,386,0.2515,worst box IoU 0.25,approve
cap_002878,386,0.2515,worst box IoU 0.25,approve
cap_002879,386,0.2515,worst box IoU 0.25,approve
cap_000150,33,0.2518,worst box IoU 0.25,approve
cap_000151,33,0.2518,worst box IoU 0.25,approve
cap_002844,385,0.2528,worst box IoU 0.25,approve
cap_002845,385,0.2528,worst box IoU 0.25,approve
cap_002846,385,0.2528,worst box IoU 0.25,approve
cap_002857,385,0.2528,worst box IoU 0.25,approve
cap_001227,213,0.2528,worst box IoU 0.25,approve
cap_000129,28,0.2539,worst box IoU 0.25,approve
cap_000130,28,0.2539,worst box IoU 0.25,approve
cap_002882,386,0.2540,worst box IoU 0.25,approve
cap_002883,386,0.2540,worst box IoU 0.25,approve
cap_002884,386,0.2540,worst box IoU 0.25,approve
cap_002885,386,0.2540,worst box IoU 0.25,approve
cap_002886,386,0.2540,worst box IoU 0.25,approve
cap_002887,386,0.2540,worst box IoU 0.25,approve
cap_002888,386,0.2540,worst box IoU 0.25,approve
cap_002889,386,0.2540,worst box IoU 0.25,approve
cap_002890,386,0.2540,worst box IoU 0.25,approve
cap_002891,386,0.2540,worst box IoU 0.25,approve
cap_002892,386,0.2540,worst box IoU 0.25,approve
cap_002893,386,0.2540,worst box IoU 0.25,approve
cap_002894,386,0.2540,worst box IoU 0.25,approve
cap_000856,164,0.2542,worst box IoU 0.25,approve
cap_000857,164,0.2542,worst box IoU 0.25,approve
cap_000858,164,0.2542,worst box IoU 0.25,approve
cap_000859,164,0.2542,worst box IoU 0.25,approve
cap_000873,165,0.2545,worst box IoU 0.25,approve
cap_000874,165,0.2545,worst box IoU 0.25,approve
cap_000875,165,0.2545,worst box IoU 0.25,approve
cap_002358,326,0.2546,worst box IoU 0.25,approve
cap_001254,215,0.2546,worst box IoU 0.25,delete
cap_002217,311,0.2548,worst box IoU 0.25,approve
cap_002218,311,0.2548,worst box IoU 0.25,approve
cap_002219,311,0.2548,worst box IoU 0.25,approve
cap_002220,311,0.2548,worst box IoU 0.25,approve
cap_000731,136,0.2553,worst box IoU 0.26,approve
cap_000732,136,0.2553,worst box IoU 0.26,approve
cap_000733,136,0.2553,worst box IoU 0.26,approve
cap_000734,136,0.2553,worst box IoU 0.26,approve
cap_000735,136,0.2553,worst box IoU 0.26,approve
cap_000736,136,0.2553,worst box IoU 0.26,approve
cap_000737,136,0.2553,worst box IoU 0.26,approve
cap_000738,136,0.2553,worst box IoU 0.26,approve
cap_000474,93,0.2560,worst box IoU 0.26,approve
cap_000482,93,0.2560,worst box IoU 0.26,approve
cap_000487,93,0.2560,worst box IoU 0.26,approve
cap_000488,93,0.2560,worst box IoU 0.26,approve
cap_000489,93,0.2560,worst box IoU 0.26,approve
cap_000490,93,0.2560,worst box IoU 0.26,approve
cap_000491,93,0.2560,worst box IoU 0.26,approve
cap_000492,93,0.2560,worst box IoU 0.26,approve
cap_000493,93,0.2560,worst box IoU 0.26,approve
cap_000494,93,0.2560,worst box IoU 0.26,approve
cap_000499,93,0.2560,worst box IoU 0.26,approve
cap_001357,234,0.2565,worst box IoU 0.26,delete
cap_000769,149,0.2568,worst box IoU 0.26,approve
cap_000438,91,0.2579,worst box IoU 0.26,approve
cap_000439,91,0.2579,worst box IoU 0.26,delete
cap_001172,211,0.2581,worst box IoU 0.26,approve
cap_002688,378,0.2584,worst box IoU 0.26,approve
cap_002456,352,0.2586,worst box IoU 0.26,approve
cap_002457,352,0.2586,worst box IoU 0.26,approve
cap_002458,352,0.2586,worst box IoU 0.26,approve
cap_002232,311,0.2588,worst box IoU 0.26,approve
cap_000819,162,0.2595,worst box IoU 0.26,approve
cap_001159,210,0.2598,worst box IoU 0.26,approve
cap_000203,40,0.2598,worst box IoU 0.26,approve
cap_000204,40,0.2598,worst box IoU 0.26,approve
cap_000550,103,0.2601,worst box IoU 0.26,approve
cap_000551,103,0.2601,worst box IoU 0.26,approve
cap_000443,92,0.2603,worst box IoU 0.26,approve
cap_000444,92,0.2603,worst box IoU 0.26,approve
cap_000445,92,0.2603,worst box IoU 0.26,approve
cap_000446,92,0.2603,worst box IoU 0.26,approve
cap_000447,92,0.2603,worst box IoU 0.26,approve
cap_000448,92,0.2603,worst box IoU 0.26,approve
cap_000828,163,0.2603,worst box IoU 0.26,approve
cap_000829,163,0.2603,worst box IoU 0.26,approve
cap_002912,387,0.2604,worst box IoU 0.26,approve
cap_002920,387,0.2604,worst box IoU 0.26,approve
cap_002921,387,0.2604,worst box IoU 0.26,approve
cap_002922,387,0.2604,worst box IoU 0.26,approve
cap_002923,387,0.2604,worst box IoU 0.26,approve
cap_002914,387,0.2604,worst box IoU 0.26,approve
cap_002915,387,0.2604,worst box IoU 0.26,approve
cap_002916,387,0.2604,worst box IoU 0.26,approve
cap_002917,387,0.2604,worst box IoU 0.26,approve
cap_002918,387,0.2604,worst box IoU 0.26,approve
cap_002919,387,0.2604,worst box IoU 0.26,approve
cap_002924,387,0.2604,worst box IoU 0.26,approve
cap_001077,185,0.2609,worst box IoU 0.26,approve
cap_000867,165,0.2610,worst box IoU 0.26,approve
cap_000868,165,0.2610,worst box IoU 0.26,approve
cap_000287,54,0.2622,worst box IoU 0.26,approve
cap_000288,54,0.2622,worst box IoU 0.26,approve
cap_000289,54,0.2622,worst box IoU 0.26,approve
cap_000290,54,0.2622,worst box IoU 0.26,approve
cap_000291,54,0.2622,worst box IoU 0.26,approve
cap_000292,54,0.2622,worst box IoU 0.26,approve
cap_000293,54,0.2622,worst box IoU 0.26,approve
cap_000294,54,0.2622,worst box IoU 0.26,approve
cap_000295,54,0.2622,worst box IoU 0.26,approve
cap_000296,54,0.2622,worst box IoU 0.26,approve
cap_000297,54,0.2622,worst box IoU 0.26,approve
cap_000298,54,0.2622,worst box IoU 0.26,approve
cap_000299,54,0.2622,worst box IoU 0.26,approve
cap_000300,54,0.2622,worst box IoU 0.26,approve
cap_000301,54,0.2622,worst box IoU 0.26,approve
cap_001062,184,0.2623,worst box IoU 0.26,delete
cap_001063,184,0.2623,worst box IoU 0.26,approve
cap_001064,184,0.2623,worst box IoU 0.26,approve
cap_000985,174,0.2623,worst box IoU 0.26,approve
cap_000371,68,0.2624,worst box IoU 0.26,approve
cap_000070,15,0.2626,worst box IoU 0.26,approve
cap_000567,108,0.2626,worst box IoU 0.26,approve
cap_000475,93,0.2630,worst box IoU 0.26,approve
cap_000476,93,0.2630,worst box IoU 0.26,approve
cap_000477,93,0.2630,worst box IoU 0.26,approve
cap_000479,93,0.2630,worst box IoU 0.26,approve
cap_002899,387,0.2630,worst box IoU 0.26,approve
cap_002908,387,0.2630,worst box IoU 0.26,approve
cap_002909,387,0.2630,worst box IoU 0.26,approve
cap_000379,71,0.2631,worst box IoU 0.26,approve
cap_002070,305,0.2637,worst box IoU 0.26,delete
cap_001410,236,0.2639,worst box IoU 0.26,approve
cap_000463,92,0.2641,worst box IoU 0.26,approve
cap_000464,92,0.2641,worst box IoU 0.26,approve
cap_000465,92,0.2641,worst box IoU 0.26,approve
cap_000466,92,0.2641,worst box IoU 0.26,approve
cap_000467,92,0.2641,worst box IoU 0.26,approve
cap_000468,92,0.2641,worst box IoU 0.26,approve
cap_000469,92,0.2641,worst box IoU 0.26,approve
cap_000353,65,0.2645,worst box IoU 0.26,approve
cap_002368,330,0.2646,worst box IoU 0.26,approve
cap_001253,215,0.2649,worst box IoU 0.26,approve
cap_003451,443,0.2656,worst box IoU 0.27,approve
cap_000990,174,0.2656,worst box IoU 0.27,approve
cap_000930,172,0.2662,worst box IoU 0.27,approve
cap_000931,172,0.2662,worst box IoU 0.27,approve
cap_000932,172,0.2662,worst box IoU 0.27,approve
cap_000933,172,0.2662,worst box IoU 0.27,approve
cap_000934,172,0.2662,worst box IoU 0.27,approve
cap_000935,172,0.2662,worst box IoU 0.27,approve
cap_000950,172,0.2662,worst box IoU 0.27,approve
cap_000951,172,0.2662,worst box IoU 0.27,approve
cap_000302,54,0.2664,worst box IoU 0.27,approve
cap_002608,372,0.2667,worst box IoU 0.27,approve
cap_002204,311,0.2671,worst box IoU 0.27,approve
cap_002205,311,0.2671,worst box IoU 0.27,approve
cap_002206,311,0.2671,worst box IoU 0.27,approve
cap_002207,311,0.2671,worst box IoU 0.27,approve
cap_002208,311,0.2671,worst box IoU 0.27,approve
cap_002209,311,0.2671,worst box IoU 0.27,approve
cap_002210,311,0.2671,worst box IoU 0.27,approve
cap_002211,311,0.2671,worst box IoU 0.27,approve
cap_002212,311,0.2671,worst box IoU 0.27,approve
cap_002213,311,0.2671,worst box IoU 0.27,approve
cap_002214,311,0.2671,worst box IoU 0.27,approve
cap_002215,311,0.2671,worst box IoU 0.27,approve
cap_002216,311,0.2671,worst box IoU 0.27,approve
cap_002221,311,0.2671,worst box IoU 0.27,approve
cap_002222,311,0.2671,worst box IoU 0.27,approve
cap_002223,311,0.2671,worst box IoU 0.27,approve
cap_001050,184,0.2672,worst box IoU 0.27,approve
cap_001051,184,0.2672,worst box IoU 0.27,approve
cap_001052,184,0.2672,worst box IoU 0.27,approve
cap_001053,184,0.2672,worst box IoU 0.27,approve
cap_000111,25,0.2673,worst box IoU 0.27,approve
cap_000569,108,0.2674,worst box IoU 0.27,approve
cap_002357,326,0.2678,worst box IoU 0.27,approve
cap_000902,170,0.2679,worst box IoU 0.27,approve
cap_000903,170,0.2679,worst box IoU 0.27,approve
cap_001756,262,0.2679,worst box IoU 0.27,approve
cap_001757,262,0.2679,worst box IoU 0.27,approve
cap_002663,376,0.2679,worst box IoU 0.27,approve
cap_000767,148,0.2681,worst box IoU 0.27,approve
cap_001775,263,0.2684,worst box IoU 0.27,approve
cap_003290,417,0.2686,worst box IoU 0.27,approve
cap_002727,380,0.2689,worst box IoU 0.27,approve
cap_002723,380,0.2689,worst box IoU 0.27,approve
cap_002725,380,0.2689,worst box IoU 0.27,approve
cap_001226,213,0.2689,worst box IoU 0.27,delete
cap_002000,284,0.2690,worst box IoU 0.27,delete
cap_002353,324,0.2690,worst box IoU 0.27,approve
cap_002354,324,0.2690,worst box IoU 0.27,approve
cap_001222,213,0.2690,worst box IoU 0.27,approve
cap_002664,376,0.2694,worst box IoU 0.27,approve
cap_001729,260,0.2694,worst box IoU 0.27,approve
cap_002423,343,0.2697,worst box IoU 0.27,approve
cap_001160,210,0.2697,worst box IoU 0.27,approve
cap_001846,267,0.2697,worst box IoU 0.27,approve
cap_001847,267,0.2697,worst box IoU 0.27,approve
cap_001848,267,0.2697,worst box IoU 0.27,approve
cap_001849,267,0.2697,worst box IoU 0.27,approve
cap_001850,267,0.2697,worst box IoU 0.27,approve
cap_001851,267,0.2697,worst box IoU 0.27,approve
cap_001852,267,0.2697,worst box IoU 0.27,approve
cap_001853,267,0.2697,worst box IoU 0.27,approve
cap_001854,267,0.2697,worst box IoU 0.27,approve
cap_001855,267,0.2697,worst box IoU 0.27,approve
cap_001856,267,0.2697,worst box IoU 0.27,approve
cap_001857,267,0.2697,worst box IoU 0.27,approve
cap_001858,267,0.2697,worst box IoU 0.27,approve
cap_001859,267,0.2697,worst box IoU 0.27,approve
cap_001860,267,0.2697,worst box IoU 0.27,approve
cap_001861,267,0.2697,worst box IoU 0.27,approve
cap_001862,267,0.2697,worst box IoU 0.27,approve
cap_001863,267,0.2697,worst box IoU 0.27,approve
cap_001864,267,0.2697,worst box IoU 0.27,approve
cap_001865,267,0.2697,worst box IoU 0.27,approve
cap_000233,48,0.2703,worst box IoU 0.27,approve
cap_000237,48,0.2703,worst box IoU 0.27,approve
cap_000275,52,0.2705,worst box IoU 0.27,approve
cap_000276,52,0.2705,worst box IoU 0.27,approve
cap_000345,65,0.2706,worst box IoU 0.27,approve
cap_000346,65,0.2706,worst box IoU 0.27,approve
cap_000347,65,0.2706,worst box IoU 0.27,approve
cap_000796,155,0.2709,worst box IoU 0.27,approve
cap_000797,155,0.2709,worst box IoU 0.27,approve
cap_000802,157,0.2709,worst box IoU 0.27,approve
cap_000152,33,0.2712,worst box IoU 0.27,approve
cap_001170,211,0.2713,worst box IoU 0.27,approve
cap_001171,211,0.2713,worst box IoU 0.27,approve
cap_000881,166,0.2716,worst box IoU 0.27,approve
cap_000882,166,0.2716,worst box IoU 0.27,approve
cap_000883,166,0.2716,worst box IoU 0.27,approve
cap_000068,14,0.2717,worst box IoU 0.27,approve
cap_000952,172,0.2718,worst box IoU 0.27,approve
cap_003658,453,0.2719,worst box IoU 0.27,approve
cap_003659,453,0.2719,worst box IoU 0.27,approve
cap_003660,453,0.2719,worst box IoU 0.27,approve
cap_003661,453,0.2719,worst box IoU 0.27,approve
cap_003662,453,0.2719,worst box IoU 0.27,approve
cap_003663,453,0.2719,worst box IoU 0.27,approve
cap_000382,71,0.2721,worst box IoU 0.27,approve
cap_001403,236,0.2724,worst box IoU 0.27,approve
cap_001404,236,0.2724,worst box IoU 0.27,approve
cap_001405,236,0.2724,worst box IoU 0.27,approve
cap_001406,236,0.2724,worst box IoU 0.27,approve
cap_002639,374,0.2725,worst box IoU 0.27,delete
cap_002640,374,0.2725,worst box IoU 0.27,delete
cap_002641,374,0.2725,worst box IoU 0.27,delete
cap_000341,65,0.2728,worst box IoU 0.27,approve
cap_000342,65,0.2728,worst box IoU 0.27,approve
cap_000350,65,0.2728,worst box IoU 0.27,approve
cap_002349,322,0.2734,worst box IoU 0.27,approve
cap_002350,322,0.2734,worst box IoU 0.27,approve
cap_000986,174,0.2739,worst box IoU 0.27,approve
cap_000987,174,0.2739,worst box IoU 0.27,approve
cap_000988,174,0.2739,worst box IoU 0.27,approve
cap_000989,174,0.2739,worst box IoU 0.27,approve
cap_000329,61,0.2747,worst box IoU 0.27,approve
cap_000154,34,0.2754,worst box IoU 0.28,approve
cap_000155,34,0.2754,worst box IoU 0.28,approve
cap_003654,452,0.2754,worst box IoU 0.28,approve
cap_001473,247,0.2755,worst box IoU 0.28,approve
cap_001474,247,0.2755,worst box IoU 0.28,approve
cap_001475,247,0.2755,worst box IoU 0.28,approve
cap_001476,247,0.2755,worst box IoU 0.28,approve
cap_001477,247,0.2755,worst box IoU 0.28,approve
cap_001478,247,0.2755,worst box IoU 0.28,approve
cap_001479,247,0.2755,worst box IoU 0.28,approve
cap_001480,247,0.2755,worst box IoU 0.28,approve
cap_001481,247,0.2755,worst box IoU 0.28,approve
cap_001482,247,0.2755,worst box IoU 0.28,approve
cap_001483,247,0.2755,worst box IoU 0.28,approve
cap_001484,247,0.2755,worst box IoU 0.28,approve
cap_001485,247,0.2755,worst box IoU 0.28,approve
cap_001486,247,0.2755,worst box IoU 0.28,approve
cap_001487,247,0.2755,worst box IoU 0.28,approve
cap_001488,247,0.2755,worst box IoU 0.28,approve
cap_001489,247,0.2755,worst box IoU 0.28,approve
cap_001490,247,0.2755,worst box IoU 0.28,approve
cap_001491,247,0.2755,worst box IoU 0.28,approve
cap_001492,247,0.2755,worst box IoU 0.28,approve
cap_001493,247,0.2755,worst box IoU 0.28,approve
cap_001494,247,0.2755,worst box IoU 0.28,approve
cap_001495,247,0.2755,worst box IoU 0.28,approve
cap_001496,247,0.2755,worst box IoU 0.28,approve
cap_001497,247,0.2755,worst box IoU 0.28,approve
cap_001498,247,0.2755,worst box IoU 0.28,approve
